"","#treeName","Method","logZ","ModelComparisonExperiments.mainRand","ModelComparisonExperiments.alphaSMCSampler","gen.len","gen.nTaxa","gen.rand","gen.treeRate","ModelComparisonExperiments.iterScalings"
"1","sim--1373711024.msf.Rep0","ANNEALINGEvolK2P",-686.512119818693,7181,0.9999,100,10,204,10,"100 100000 100 100000 100 100000"
"2","sim--1373711024.msf.Rep0","SSEvolK2P",-683.784282141772,7181,0.9999,100,10,204,10,"100 100000 100 100000 100 100000"
"3","sim--1373711024.msf.Rep0","ANNEALINGJC",-680.832261823486,7181,0.9999,100,10,204,10,"100 100000 100 100000 100 100000"
"4","sim--1373711024.msf.Rep0","SSJC",-681.790871706725,7181,0.9999,100,10,204,10,"100 100000 100 100000 100 100000"
"5","sim--1373711024.msf.Rep0","ANNEALINGEvolGTR",-701.091345570293,7181,0.9999,100,10,204,10,"100 100000 100 100000 100 100000"
"6","sim--1373711024.msf.Rep0","SSEvolGTR",-709.783862410169,7181,0.9999,100,10,204,10,"100 100000 100 100000 100 100000"
"7","sim--2111155351.msf.Rep0","ANNEALINGEvolK2P",-689.364578828453,7181,0.9999,100,10,218,10,"100 100000 100 100000 100 100000"
"8","sim--2111155351.msf.Rep0","SSEvolK2P",-687.874646095117,7181,0.9999,100,10,218,10,"100 100000 100 100000 100 100000"
"9","sim--2111155351.msf.Rep0","ANNEALINGJC",-683.001497850258,7181,0.9999,100,10,218,10,"100 100000 100 100000 100 100000"
"10","sim--2111155351.msf.Rep0","SSJC",-683.734859848178,7181,0.9999,100,10,218,10,"100 100000 100 100000 100 100000"
"11","sim--2111155351.msf.Rep0","ANNEALINGEvolGTR",-701.251788062533,7181,0.9999,100,10,218,10,"100 100000 100 100000 100 100000"
"12","sim--2111155351.msf.Rep0","SSEvolGTR",-709.910276763026,7181,0.9999,100,10,218,10,"100 100000 100 100000 100 100000"
"13","sim--1464332993.msf.Rep0","ANNEALINGEvolK2P",-865.861997190572,7181,0.9999,100,10,214,10,"100 100000 100 100000 100 100000"
"14","sim--1464332993.msf.Rep0","SSEvolK2P",-869.746511684132,7181,0.9999,100,10,214,10,"100 100000 100 100000 100 100000"
"15","sim--1464332993.msf.Rep0","ANNEALINGJC",-863.811350248169,7181,0.9999,100,10,214,10,"100 100000 100 100000 100 100000"
"16","sim--1464332993.msf.Rep0","SSJC",-862.843652537455,7181,0.9999,100,10,214,10,"100 100000 100 100000 100 100000"
"17","sim--1464332993.msf.Rep0","ANNEALINGEvolGTR",-884.738637386647,7181,0.9999,100,10,214,10,"100 100000 100 100000 100 100000"
"18","sim--1464332993.msf.Rep0","SSEvolGTR",-897.556636210629,7181,0.9999,100,10,214,10,"100 100000 100 100000 100 100000"
"19","sim--1050299845.msf.Rep0","ANNEALINGEvolK2P",-704.118997499868,7181,0.9999,100,10,206,10,"100 100000 100 100000 100 100000"
"20","sim--1050299845.msf.Rep0","SSEvolK2P",-706.447902304827,7181,0.9999,100,10,206,10,"100 100000 100 100000 100 100000"
"21","sim--1050299845.msf.Rep0","ANNEALINGJC",-701.465548009779,7181,0.9999,100,10,206,10,"100 100000 100 100000 100 100000"
"22","sim--1050299845.msf.Rep0","SSJC",-701.142737037073,7181,0.9999,100,10,206,10,"100 100000 100 100000 100 100000"
"23","sim--1050299845.msf.Rep0","ANNEALINGEvolGTR",-718.552108623168,7181,0.9999,100,10,206,10,"100 100000 100 100000 100 100000"
"24","sim--1050299845.msf.Rep0","SSEvolGTR",-727.622888142212,7181,0.9999,100,10,206,10,"100 100000 100 100000 100 100000"
"25","sim--1140921814.msf.Rep0","ANNEALINGEvolK2P",-958.793560021074,7181,0.9999,100,10,208,10,"100 100000 100 100000 100 100000"
"26","sim--1140921814.msf.Rep0","SSEvolK2P",-958.62821649864,7181,0.9999,100,10,208,10,"100 100000 100 100000 100 100000"
"27","sim--1140921814.msf.Rep0","ANNEALINGJC",-952.269874887644,7181,0.9999,100,10,208,10,"100 100000 100 100000 100 100000"
"28","sim--1140921814.msf.Rep0","SSJC",-953.009773628131,7181,0.9999,100,10,208,10,"100 100000 100 100000 100 100000"
"29","sim--1140921814.msf.Rep0","ANNEALINGEvolGTR",-967.377590228888,7181,0.9999,100,10,208,10,"100 100000 100 100000 100 100000"
"30","sim--1140921814.msf.Rep0","SSEvolGTR",-973.949102499114,7181,0.9999,100,10,208,10,"100 100000 100 100000 100 100000"
"31","sim--1787744172.msf.Rep0","ANNEALINGEvolK2P",-814.397945256762,7181,0.9999,100,10,212,10,"100 100000 100 100000 100 100000"
"32","sim--1787744172.msf.Rep0","SSEvolK2P",-819.166302223013,7181,0.9999,100,10,212,10,"100 100000 100 100000 100 100000"
"33","sim--1787744172.msf.Rep0","ANNEALINGJC",-809.966447109118,7181,0.9999,100,10,212,10,"100 100000 100 100000 100 100000"
"34","sim--1787744172.msf.Rep0","SSJC",-810.4220523181,7181,0.9999,100,10,212,10,"100 100000 100 100000 100 100000"
"35","sim--1787744172.msf.Rep0","ANNEALINGEvolGTR",-824.374909435018,7181,0.9999,100,10,212,10,"100 100000 100 100000 100 100000"
"36","sim--1787744172.msf.Rep0","SSEvolGTR",-834.354857165868,7181,0.9999,100,10,212,10,"100 100000 100 100000 100 100000"
"37","sim--448788472.msf.Rep0","ANNEALINGEvolK2P",-824.135603446258,7181,0.9999,100,10,217,10,"100 100000 100 100000 100 100000"
"38","sim--448788472.msf.Rep0","SSEvolK2P",-827.683293390436,7181,0.9999,100,10,217,10,"100 100000 100 100000 100 100000"
"39","sim--448788472.msf.Rep0","ANNEALINGJC",-820.792363524267,7181,0.9999,100,10,217,10,"100 100000 100 100000 100 100000"
"40","sim--448788472.msf.Rep0","SSJC",-821.869277486858,7181,0.9999,100,10,217,10,"100 100000 100 100000 100 100000"
"41","sim--448788472.msf.Rep0","ANNEALINGEvolGTR",-839.244686548419,7181,0.9999,100,10,217,10,"100 100000 100 100000 100 100000"
"42","sim--448788472.msf.Rep0","SSEvolGTR",-848.197118818665,7181,0.9999,100,10,217,10,"100 100000 100 100000 100 100000"
"43","sim-1168267423.msf.Rep0","ANNEALINGEvolK2P",-654.10399608352,7181,0.9999,100,10,211,10,"100 100000 100 100000 100 100000"
"44","sim-1168267423.msf.Rep0","SSEvolK2P",-655.357999360898,7181,0.9999,100,10,211,10,"100 100000 100 100000 100 100000"
"45","sim-1168267423.msf.Rep0","ANNEALINGJC",-649.451898048912,7181,0.9999,100,10,211,10,"100 100000 100 100000 100 100000"
"46","sim-1168267423.msf.Rep0","SSJC",-649.756224800128,7181,0.9999,100,10,211,10,"100 100000 100 100000 100 100000"
"47","sim-1168267423.msf.Rep0","ANNEALINGEvolGTR",-667.603901492323,7181,0.9999,100,10,211,10,"100 100000 100 100000 100 100000"
