#treeName,Method,NumericalLogZ,logZ
sim-1121221206.msf.Rep0,Adaptive,0.0,-1268.5164339001208
sim-1121221206.msf.Rep0,Deterministic,0.0,-1267.290952725925
sim-1121221206.msf.Rep0,MCMC,NA,0.0
sim-1121221206.msf.Rep0,LIS,NA,-1268.090941570507
sim-1121221206.msf.Rep0,SS,NA,-1268.0661599080156
sim-1121221206.msf.Rep1,Adaptive,0.0,-1267.2089196015681
sim-1121221206.msf.Rep1,Deterministic,0.0,-1267.8707971850279
sim-1121221206.msf.Rep1,MCMC,NA,0.0
sim-1121221206.msf.Rep1,LIS,NA,-1268.2376512878932
sim-1121221206.msf.Rep1,SS,NA,-1268.3304298252597
sim-1121221206.msf.Rep2,Adaptive,0.0,-1268.7106305866569
sim-1121221206.msf.Rep2,Deterministic,0.0,-1267.8022304360472
sim-1121221206.msf.Rep2,MCMC,NA,0.0
sim-1121221206.msf.Rep2,LIS,NA,-1268.234725815858
sim-1121221206.msf.Rep2,SS,NA,-1267.288207956319
sim-1121221206.msf.Rep3,Adaptive,0.0,-1266.6374512503103
sim-1121221206.msf.Rep3,Deterministic,0.0,-1267.39571164117
sim-1121221206.msf.Rep3,MCMC,NA,0.0
sim-1121221206.msf.Rep3,LIS,NA,-1268.5690857315226
sim-1121221206.msf.Rep3,SS,NA,-1267.471263367895
sim-1121221206.msf.Rep4,Adaptive,0.0,-1267.7476493296065
sim-1121221206.msf.Rep4,Deterministic,0.0,-1267.2883941687373
sim-1121221206.msf.Rep4,MCMC,NA,0.0
sim-1121221206.msf.Rep4,LIS,NA,-1267.687130468327
sim-1121221206.msf.Rep4,SS,NA,-1267.4861546624406
sim-1121221206.msf.Rep5,Adaptive,0.0,-1268.4430662517582
sim-1121221206.msf.Rep5,Deterministic,0.0,-1267.335626691685
sim-1121221206.msf.Rep5,MCMC,NA,0.0
sim-1121221206.msf.Rep5,LIS,NA,-1268.2281883778298
sim-1121221206.msf.Rep5,SS,NA,-1268.514776619139
sim-1121221206.msf.Rep6,Adaptive,0.0,-1268.0862006398402
sim-1121221206.msf.Rep6,Deterministic,0.0,-1267.8832383099646
sim-1121221206.msf.Rep6,MCMC,NA,0.0
sim-1121221206.msf.Rep6,LIS,NA,-1268.2907416239068
sim-1121221206.msf.Rep6,SS,NA,-1268.1119793284283
sim-1121221206.msf.Rep7,Adaptive,0.0,-1267.5737232079798
sim-1121221206.msf.Rep7,Deterministic,0.0,-1268.096677693157
sim-1121221206.msf.Rep7,MCMC,NA,0.0
sim-1121221206.msf.Rep7,LIS,NA,-1267.8975280078803
sim-1121221206.msf.Rep7,SS,NA,-1267.3711636616915
sim-1121221206.msf.Rep8,Adaptive,0.0,-1267.4736534273645
sim-1121221206.msf.Rep8,Deterministic,0.0,-1268.1025208023432
sim-1121221206.msf.Rep8,MCMC,NA,0.0
sim-1121221206.msf.Rep8,LIS,NA,-1267.9907662497808
sim-1121221206.msf.Rep8,SS,NA,-1267.8569143779127
sim-1121221206.msf.Rep9,Adaptive,0.0,-1267.8101747068988
sim-1121221206.msf.Rep9,Deterministic,0.0,-1267.8667668780342
sim-1121221206.msf.Rep9,MCMC,NA,0.0
sim-1121221206.msf.Rep9,LIS,NA,-1267.3541150379037
sim-1121221206.msf.Rep9,SS,NA,-1268.0623534564133
