#treeName,Method,NumericalLogZ,logZ
sim-1121221206.msf.Rep0,Adaptive,0.0,-1267.888887649586
sim-1121221206.msf.Rep0,Deterministic,0.0,-1267.2974470395313
sim-1121221206.msf.Rep0,MCMC,NA,0.0
sim-1121221206.msf.Rep0,LIS,NA,-1267.4539504493207
sim-1121221206.msf.Rep0,SS,NA,-1267.955524891628
sim-1121221206.msf.Rep1,Adaptive,0.0,-1268.1731073711055
sim-1121221206.msf.Rep1,Deterministic,0.0,-1266.973171649708
sim-1121221206.msf.Rep1,MCMC,NA,0.0
sim-1121221206.msf.Rep1,LIS,NA,-1267.9334489453634
sim-1121221206.msf.Rep1,SS,NA,-1268.3794682100327
sim-1121221206.msf.Rep2,Adaptive,0.0,-1267.5014986063957
sim-1121221206.msf.Rep2,Deterministic,0.0,-1266.531281605092
sim-1121221206.msf.Rep2,MCMC,NA,0.0
sim-1121221206.msf.Rep2,LIS,NA,-1267.8227924003613
sim-1121221206.msf.Rep2,SS,NA,-1267.9079781436947
sim-1121221206.msf.Rep3,Adaptive,0.0,-1267.7829079404853
sim-1121221206.msf.Rep3,Deterministic,0.0,-1267.8900238506267
sim-1121221206.msf.Rep3,MCMC,NA,0.0
sim-1121221206.msf.Rep3,LIS,NA,-1267.5417269501
sim-1121221206.msf.Rep3,SS,NA,-1267.777912194604
sim-1121221206.msf.Rep4,Adaptive,0.0,-1267.514738683441
sim-1121221206.msf.Rep4,Deterministic,0.0,-1267.8057967036168
sim-1121221206.msf.Rep4,MCMC,NA,0.0
sim-1121221206.msf.Rep4,LIS,NA,-1267.6756638052696
sim-1121221206.msf.Rep4,SS,NA,-1267.4892641751644
sim-1121221206.msf.Rep5,Adaptive,0.0,-1267.9248745447935
sim-1121221206.msf.Rep5,Deterministic,0.0,-1267.6089283801489
sim-1121221206.msf.Rep5,MCMC,NA,0.0
sim-1121221206.msf.Rep5,LIS,NA,-1268.162478464762
sim-1121221206.msf.Rep5,SS,NA,-1268.6475065236689
sim-1121221206.msf.Rep6,Adaptive,0.0,-1268.5216046097712
sim-1121221206.msf.Rep6,Deterministic,0.0,-1268.0346205187614
sim-1121221206.msf.Rep6,MCMC,NA,0.0
sim-1121221206.msf.Rep6,LIS,NA,-1268.3637459548318
sim-1121221206.msf.Rep6,SS,NA,-1267.6677020697482
sim-1121221206.msf.Rep7,Adaptive,0.0,-1267.704982128107
sim-1121221206.msf.Rep7,Deterministic,0.0,-1267.3149612160796
sim-1121221206.msf.Rep7,MCMC,NA,0.0
sim-1121221206.msf.Rep7,LIS,NA,-1267.8257314956554
sim-1121221206.msf.Rep7,SS,NA,-1268.8151021987821
sim-1121221206.msf.Rep8,Adaptive,0.0,-1267.4294050664396
sim-1121221206.msf.Rep8,Deterministic,0.0,-1268.6191971431729
sim-1121221206.msf.Rep8,MCMC,NA,0.0
sim-1121221206.msf.Rep8,LIS,NA,-1267.8163203192162
sim-1121221206.msf.Rep8,SS,NA,-1267.9741122174667
sim-1121221206.msf.Rep9,Adaptive,0.0,-1268.2045511112144
sim-1121221206.msf.Rep9,Deterministic,0.0,-1267.3423545338783
sim-1121221206.msf.Rep9,MCMC,NA,0.0
sim-1121221206.msf.Rep9,LIS,NA,-1268.5269071972473
sim-1121221206.msf.Rep9,SS,NA,-1267.9081023799106
