#treeName,Method,NumericalLogZ,logZ
sim-1121221206.msf.Rep0,Adaptive,0.0,-771.67273464584
sim-1121221206.msf.Rep0,Deterministic,0.0,-771.7615206113303
sim-1121221206.msf.Rep0,MCMC,NA,0.0
sim-1121221206.msf.Rep0,LIS,NA,-772.0352080691019
sim-1121221206.msf.Rep0,SS,NA,-772.1025605126005
sim-1121221206.msf.Rep1,Adaptive,0.0,-771.6820434031767
sim-1121221206.msf.Rep1,Deterministic,0.0,-771.74950521033
sim-1121221206.msf.Rep1,MCMC,NA,0.0
sim-1121221206.msf.Rep1,LIS,NA,-772.111565762638
sim-1121221206.msf.Rep1,SS,NA,-772.0842987708864
sim-1121221206.msf.Rep2,Adaptive,0.0,-771.9471874900404
sim-1121221206.msf.Rep2,Deterministic,0.0,-771.9184338160559
sim-1121221206.msf.Rep2,MCMC,NA,0.0
sim-1121221206.msf.Rep2,LIS,NA,-772.1447100345194
sim-1121221206.msf.Rep2,SS,NA,-772.2164592296297
sim-1121221206.msf.Rep3,Adaptive,0.0,-771.8564126833845
sim-1121221206.msf.Rep3,Deterministic,0.0,-771.8965112581146
sim-1121221206.msf.Rep3,MCMC,NA,0.0
sim-1121221206.msf.Rep3,LIS,NA,-772.3783088102773
sim-1121221206.msf.Rep3,SS,NA,-772.0637596600728
sim-1121221206.msf.Rep4,Adaptive,0.0,-771.7917369536306
sim-1121221206.msf.Rep4,Deterministic,0.0,-771.829959137841
sim-1121221206.msf.Rep4,MCMC,NA,0.0
sim-1121221206.msf.Rep4,LIS,NA,-772.1542754631009
sim-1121221206.msf.Rep4,SS,NA,-772.0624990156946
sim-1121221206.msf.Rep5,Adaptive,0.0,-771.6676590686972
sim-1121221206.msf.Rep5,Deterministic,0.0,-771.8642452743437
sim-1121221206.msf.Rep5,MCMC,NA,0.0
sim-1121221206.msf.Rep5,LIS,NA,-772.1259012177221
sim-1121221206.msf.Rep5,SS,NA,-772.422235392049
sim-1121221206.msf.Rep6,Adaptive,0.0,-771.6903229621331
sim-1121221206.msf.Rep6,Deterministic,0.0,-771.7453982049929
sim-1121221206.msf.Rep6,MCMC,NA,0.0
sim-1121221206.msf.Rep6,LIS,NA,-772.2407582852436
sim-1121221206.msf.Rep6,SS,NA,-772.0788400346817
sim-1121221206.msf.Rep7,Adaptive,0.0,-771.6680249619237
sim-1121221206.msf.Rep7,Deterministic,0.0,-771.7561085808055
sim-1121221206.msf.Rep7,MCMC,NA,0.0
sim-1121221206.msf.Rep7,LIS,NA,-772.2359621524736
sim-1121221206.msf.Rep7,SS,NA,-772.1312768005462
sim-1121221206.msf.Rep8,Adaptive,0.0,-771.8121786305139
sim-1121221206.msf.Rep8,Deterministic,0.0,-771.6876874180583
sim-1121221206.msf.Rep8,MCMC,NA,0.0
sim-1121221206.msf.Rep8,LIS,NA,-772.0199623553962
sim-1121221206.msf.Rep8,SS,NA,-772.0553258192375
sim-1121221206.msf.Rep9,Adaptive,0.0,-771.7189271479185
sim-1121221206.msf.Rep9,Deterministic,0.0,-771.7085621392661
sim-1121221206.msf.Rep9,MCMC,NA,0.0
sim-1121221206.msf.Rep9,LIS,NA,-771.9873239200203
sim-1121221206.msf.Rep9,SS,NA,-772.0999133716462
