#treeName,Method,NumericalLogZ,logZ
sim--706515689.msf.Rep0,Deterministic,0.0,-1596.0775050885386
sim--706515689.msf.Rep1,Deterministic,0.0,-1596.4240848841664
sim--706515689.msf.Rep2,Deterministic,0.0,-1596.9174712123317
sim--706515689.msf.Rep3,Deterministic,0.0,-1595.5121727659212
sim--706515689.msf.Rep4,Deterministic,0.0,-1594.728732443153
sim--706515689.msf.Rep5,Deterministic,0.0,-1595.8723467885902
sim--706515689.msf.Rep6,Deterministic,0.0,-1596.4502627356699
sim--706515689.msf.Rep7,Deterministic,0.0,-1596.1266797570897
sim--706515689.msf.Rep8,Deterministic,0.0,-1595.4350607994436
sim--706515689.msf.Rep9,Deterministic,0.0,-1596.5461417073436
sim--706515689.msf.Rep10,Deterministic,0.0,-1596.0434431572755
sim--706515689.msf.Rep11,Deterministic,0.0,-1596.0317783373198
sim--706515689.msf.Rep12,Deterministic,0.0,-1596.9667863488053
sim--706515689.msf.Rep13,Deterministic,0.0,-1596.1930235962075
sim--706515689.msf.Rep14,Deterministic,0.0,-1595.7949150019829
sim--706515689.msf.Rep15,Deterministic,0.0,-1595.7511321329318
sim--706515689.msf.Rep16,Deterministic,0.0,-1595.7573600304945
sim--706515689.msf.Rep17,Deterministic,0.0,-1595.7051016538626
sim--706515689.msf.Rep18,Deterministic,0.0,-1595.978158243013
sim--706515689.msf.Rep19,Deterministic,0.0,-1596.4039588633443
