#treeName,Method,NumericalLogZ,logZ
sim-837415749.msf.Rep0,Adaptive,0.0,-2499.4824689444918
sim-837415749.msf.Rep0,Deterministic,0.0,-2499.1100820970914
sim-837415749.msf.Rep1,Adaptive,0.0,-2500.3385358451105
sim-837415749.msf.Rep1,Deterministic,0.0,-2499.0798513475943
sim-837415749.msf.Rep2,Adaptive,0.0,-2500.509601085303
sim-837415749.msf.Rep2,Deterministic,0.0,-2499.8642184022588
sim-837415749.msf.Rep3,Adaptive,0.0,-2497.5068187279776
sim-837415749.msf.Rep3,Deterministic,0.0,-2498.5278118149113
sim-837415749.msf.Rep4,Adaptive,0.0,-2500.086186847552
sim-837415749.msf.Rep4,Deterministic,0.0,-2498.406427605365
sim-837415749.msf.Rep5,Adaptive,0.0,-2499.4652989169535
sim-837415749.msf.Rep5,Deterministic,0.0,-2498.6328977680387
sim-837415749.msf.Rep6,Adaptive,0.0,-2498.0968450255205
sim-837415749.msf.Rep6,Deterministic,0.0,-2499.2184215271536
sim-837415749.msf.Rep7,Adaptive,0.0,-2498.8329852697248
sim-837415749.msf.Rep7,Deterministic,0.0,-2498.8267920471867
sim-837415749.msf.Rep8,Adaptive,0.0,-2499.0073855317373
sim-837415749.msf.Rep8,Deterministic,0.0,-2498.977001892394
sim-837415749.msf.Rep9,Adaptive,0.0,-2500.341906394783
sim-837415749.msf.Rep9,Deterministic,0.0,-2498.220156582716
sim-837415749.msf.Rep10,Adaptive,0.0,-2497.19861537382
sim-837415749.msf.Rep10,Deterministic,0.0,-2499.589125264813
sim-837415749.msf.Rep11,Adaptive,0.0,-2499.656625264832
sim-837415749.msf.Rep11,Deterministic,0.0,-2498.501906246774
sim-837415749.msf.Rep12,Adaptive,0.0,-2499.7755287809227
sim-837415749.msf.Rep12,Deterministic,0.0,-2499.9645675723727
