#treeName,Method,NumericalLogZ,logZ
sim--2142322983.msf.Rep0,Adaptive,0.0,-1387.4595488559619
sim--2142322983.msf.Rep1,Adaptive,0.0,-1388.129822409269
sim--2142322983.msf.Rep2,Adaptive,0.0,-1386.58571796156
sim--2142322983.msf.Rep3,Adaptive,0.0,-1387.642332670299
sim--2142322983.msf.Rep4,Adaptive,0.0,-1388.4944811729947
sim--2142322983.msf.Rep5,Adaptive,0.0,-1387.0097687694783
sim--2142322983.msf.Rep6,Adaptive,0.0,-1389.3984199239271
sim--2142322983.msf.Rep7,Adaptive,0.0,-1386.2263870028971
sim--2142322983.msf.Rep8,Adaptive,0.0,-1389.7887297656423
sim--2142322983.msf.Rep9,Adaptive,0.0,-1388.5752733581915
