#treeName,Method,NumericalLogZ,logZ
sim-1121221206.msf.Rep0,Adaptive,0.0,-1255.5263224465193
sim-1121221206.msf.Rep0,Deterministic,0.0,-1255.3044168982353
sim-1121221206.msf.Rep0,MCMC,NA,0.0
sim-1121221206.msf.Rep0,LIS,NA,-1255.9012637629346
sim-1121221206.msf.Rep0,SS,NA,-1255.560487967028
sim-1121221206.msf.Rep1,Adaptive,0.0,-1255.3782155229187
sim-1121221206.msf.Rep1,Deterministic,0.0,-1255.6342027925873
sim-1121221206.msf.Rep1,MCMC,NA,0.0
sim-1121221206.msf.Rep1,LIS,NA,-1256.2931322798613
sim-1121221206.msf.Rep1,SS,NA,-1255.6318532228483
sim-1121221206.msf.Rep2,Adaptive,0.0,-1255.5215183833366
sim-1121221206.msf.Rep2,Deterministic,0.0,-1255.5400943129846
sim-1121221206.msf.Rep2,MCMC,NA,0.0
sim-1121221206.msf.Rep2,LIS,NA,-1256.2543185698746
sim-1121221206.msf.Rep2,SS,NA,-1256.0494838648856
sim-1121221206.msf.Rep3,Adaptive,0.0,-1255.3177772884187
sim-1121221206.msf.Rep3,Deterministic,0.0,-1255.593279059253
sim-1121221206.msf.Rep3,MCMC,NA,0.0
sim-1121221206.msf.Rep3,LIS,NA,-1256.0999316390014
sim-1121221206.msf.Rep3,SS,NA,-1255.8526719953836
sim-1121221206.msf.Rep4,Adaptive,0.0,-1255.739742081169
sim-1121221206.msf.Rep4,Deterministic,0.0,-1255.8967806370897
sim-1121221206.msf.Rep4,MCMC,NA,0.0
sim-1121221206.msf.Rep4,LIS,NA,-1256.1772244924437
sim-1121221206.msf.Rep4,SS,NA,-1256.0726892683253
sim-1121221206.msf.Rep5,Adaptive,0.0,-1255.8281538247493
sim-1121221206.msf.Rep5,Deterministic,0.0,-1255.2217170407764
sim-1121221206.msf.Rep5,MCMC,NA,0.0
sim-1121221206.msf.Rep5,LIS,NA,-1256.2453374227946
sim-1121221206.msf.Rep5,SS,NA,-1255.9916080152448
sim-1121221206.msf.Rep6,Adaptive,0.0,-1255.4598017492056
sim-1121221206.msf.Rep6,Deterministic,0.0,-1255.972874029713
sim-1121221206.msf.Rep6,MCMC,NA,0.0
sim-1121221206.msf.Rep6,LIS,NA,-1256.089450812806
sim-1121221206.msf.Rep6,SS,NA,-1255.8109366080873
sim-1121221206.msf.Rep7,Adaptive,0.0,-1255.4196372094232
sim-1121221206.msf.Rep7,Deterministic,0.0,-1255.5590059621363
sim-1121221206.msf.Rep7,MCMC,NA,0.0
sim-1121221206.msf.Rep7,LIS,NA,-1256.0072790696865
sim-1121221206.msf.Rep7,SS,NA,-1255.7839668574984
sim-1121221206.msf.Rep8,Adaptive,0.0,-1255.8143609886886
sim-1121221206.msf.Rep8,Deterministic,0.0,-1255.5543976571519
sim-1121221206.msf.Rep8,MCMC,NA,0.0
sim-1121221206.msf.Rep8,LIS,NA,-1255.936051028011
sim-1121221206.msf.Rep8,SS,NA,-1255.7327756625366
sim-1121221206.msf.Rep9,Adaptive,0.0,-1255.6601498814443
sim-1121221206.msf.Rep9,Deterministic,0.0,-1255.8810523624325
sim-1121221206.msf.Rep9,MCMC,NA,0.0
sim-1121221206.msf.Rep9,LIS,NA,-1256.2924791439073
sim-1121221206.msf.Rep9,SS,NA,-1255.7301754242144
