#treeName,Method,NumericalLogZ,logZ
sim-1121221206.msf.Rep0,Adaptive,0.0,-1255.8339007816357
sim-1121221206.msf.Rep0,Deterministic,0.0,-1255.5786632925322
sim-1121221206.msf.Rep0,MCMC,NA,0.0
sim-1121221206.msf.Rep0,LIS,NA,-1256.2637734791706
sim-1121221206.msf.Rep0,SS,NA,-1255.8582149720273
sim-1121221206.msf.Rep1,Adaptive,0.0,-1255.2277681396533
sim-1121221206.msf.Rep1,Deterministic,0.0,-1255.5700025608878
sim-1121221206.msf.Rep1,MCMC,NA,0.0
sim-1121221206.msf.Rep1,LIS,NA,-1255.736564743504
sim-1121221206.msf.Rep1,SS,NA,-1255.6957179175429
sim-1121221206.msf.Rep2,Adaptive,0.0,-1255.2641434060874
sim-1121221206.msf.Rep2,Deterministic,0.0,-1255.7865518231615
sim-1121221206.msf.Rep2,MCMC,NA,0.0
sim-1121221206.msf.Rep2,LIS,NA,-1256.123079912511
sim-1121221206.msf.Rep2,SS,NA,-1255.779418668065
sim-1121221206.msf.Rep3,Adaptive,0.0,-1255.4737420008817
sim-1121221206.msf.Rep3,Deterministic,0.0,-1255.5223374229463
sim-1121221206.msf.Rep3,MCMC,NA,0.0
sim-1121221206.msf.Rep3,LIS,NA,-1256.0428974046627
sim-1121221206.msf.Rep3,SS,NA,-1255.7410976555586
sim-1121221206.msf.Rep4,Adaptive,0.0,-1255.5657313943204
sim-1121221206.msf.Rep4,Deterministic,0.0,-1255.5601309989897
sim-1121221206.msf.Rep4,MCMC,NA,0.0
sim-1121221206.msf.Rep4,LIS,NA,-1255.911574333299
sim-1121221206.msf.Rep4,SS,NA,-1255.744040986094
sim-1121221206.msf.Rep5,Adaptive,0.0,-1255.6585881570556
sim-1121221206.msf.Rep5,Deterministic,0.0,-1255.4976882533683
sim-1121221206.msf.Rep5,MCMC,NA,0.0
sim-1121221206.msf.Rep5,LIS,NA,-1256.088453431404
sim-1121221206.msf.Rep5,SS,NA,-1255.8091502134666
sim-1121221206.msf.Rep6,Adaptive,0.0,-1255.7526367626028
sim-1121221206.msf.Rep6,Deterministic,0.0,-1255.371225578293
sim-1121221206.msf.Rep6,MCMC,NA,0.0
sim-1121221206.msf.Rep6,LIS,NA,-1256.0827972343277
sim-1121221206.msf.Rep6,SS,NA,-1256.0543488916992
sim-1121221206.msf.Rep7,Adaptive,0.0,-1255.6198768236338
sim-1121221206.msf.Rep7,Deterministic,0.0,-1255.6554601100152
sim-1121221206.msf.Rep7,MCMC,NA,0.0
sim-1121221206.msf.Rep7,LIS,NA,-1256.0537582241022
sim-1121221206.msf.Rep7,SS,NA,-1255.800651392197
sim-1121221206.msf.Rep8,Adaptive,0.0,-1255.645295631274
sim-1121221206.msf.Rep8,Deterministic,0.0,-1255.0677432257387
sim-1121221206.msf.Rep8,MCMC,NA,0.0
sim-1121221206.msf.Rep8,LIS,NA,-1256.239653116003
sim-1121221206.msf.Rep8,SS,NA,-1256.0293766504453
sim-1121221206.msf.Rep9,Adaptive,0.0,-1255.6111580001118
sim-1121221206.msf.Rep9,Deterministic,0.0,-1255.907236870215
sim-1121221206.msf.Rep9,MCMC,NA,0.0
sim-1121221206.msf.Rep9,LIS,NA,-1256.2811322665505
sim-1121221206.msf.Rep9,SS,NA,-1256.0083315711481
