#treeName,Method,NumericalLogZ,logZ
sim-1268969277.msf.Rep0,Adaptive,0.0,-2061.6677809558646
sim-1268969277.msf.Rep0,Deterministic,0.0,-2061.243481963592
sim-1268969277.msf.Rep1,Adaptive,0.0,-2062.277288638668
sim-1268969277.msf.Rep1,Deterministic,0.0,-2061.7520564937736
sim-1268969277.msf.Rep2,Adaptive,0.0,-2062.37305039858
sim-1268969277.msf.Rep2,Deterministic,0.0,-2061.5725560592587
sim-1268969277.msf.Rep3,Adaptive,0.0,-2062.3105837444728
sim-1268969277.msf.Rep3,Deterministic,0.0,-2062.591059111275
sim-1268969277.msf.Rep4,Adaptive,0.0,-2061.7792138292257
sim-1268969277.msf.Rep4,Deterministic,0.0,-2062.684682126531
sim-1268969277.msf.Rep5,Adaptive,0.0,-2062.049151902686
sim-1268969277.msf.Rep5,Deterministic,0.0,-2062.2907439680876
sim-1268969277.msf.Rep6,Adaptive,0.0,-2061.895377950412
sim-1268969277.msf.Rep6,Deterministic,0.0,-2061.048150881422
sim-1268969277.msf.Rep7,Adaptive,0.0,-2062.0613558453774
sim-1268969277.msf.Rep7,Deterministic,0.0,-2063.211069790074
sim-1268969277.msf.Rep8,Adaptive,0.0,-2063.3351881223657
sim-1268969277.msf.Rep8,Deterministic,0.0,-2061.3235875543137
sim-1268969277.msf.Rep9,Adaptive,0.0,-2061.8063950579653
sim-1268969277.msf.Rep9,Deterministic,0.0,-2061.277489975914
sim-1268969277.msf.Rep10,Adaptive,0.0,-2061.4297411750886
sim-1268969277.msf.Rep10,Deterministic,0.0,-2060.9081117599953
sim-1268969277.msf.Rep11,Adaptive,0.0,-2062.117978346279
sim-1268969277.msf.Rep11,Deterministic,0.0,-2061.43460202039
sim-1268969277.msf.Rep12,Adaptive,0.0,-2061.2065413887603
sim-1268969277.msf.Rep12,Deterministic,0.0,-2062.6454087465277
sim-1268969277.msf.Rep13,Adaptive,0.0,-2061.912800862888
sim-1268969277.msf.Rep13,Deterministic,0.0,-2061.6627013939656
sim-1268969277.msf.Rep14,Adaptive,0.0,-2063.0369772803265
sim-1268969277.msf.Rep14,Deterministic,0.0,-2062.174560453917
sim-1268969277.msf.Rep15,Adaptive,0.0,-2062.545009124355
sim-1268969277.msf.Rep15,Deterministic,0.0,-2062.691348570157
sim-1268969277.msf.Rep16,Adaptive,0.0,-2062.4795809753036
sim-1268969277.msf.Rep16,Deterministic,0.0,-2061.764690691975
sim-1268969277.msf.Rep17,Adaptive,0.0,-2061.5772505438867
sim-1268969277.msf.Rep17,Deterministic,0.0,-2062.1772865018775
sim-1268969277.msf.Rep18,Adaptive,0.0,-2061.915823435435
sim-1268969277.msf.Rep18,Deterministic,0.0,-2060.8768654211685
sim-1268969277.msf.Rep19,Adaptive,0.0,-2062.4285255467307
sim-1268969277.msf.Rep19,Deterministic,0.0,-2061.762467800858
