#treeName,Method,NumericalLogZ,logZ
sim-1491444859.msf.Rep0,Deterministic,0.0,-1335.2891055680088
sim-1491444859.msf.Rep1,Deterministic,0.0,-1336.0026297278653
sim-1491444859.msf.Rep2,Deterministic,0.0,-1334.8777841105525
sim-1491444859.msf.Rep3,Deterministic,0.0,-1336.0997658490933
sim-1491444859.msf.Rep4,Deterministic,0.0,-1335.286819753687
sim-1491444859.msf.Rep5,Deterministic,0.0,-1335.838672506543
sim-1491444859.msf.Rep6,Deterministic,0.0,-1336.9063308822158
sim-1491444859.msf.Rep7,Deterministic,0.0,-1335.3805646871922
sim-1491444859.msf.Rep8,Deterministic,0.0,-1335.3270608151201
sim-1491444859.msf.Rep9,Deterministic,0.0,-1334.3433882662741
sim-1491444859.msf.Rep10,Deterministic,0.0,-1336.487306446004
sim-1491444859.msf.Rep11,Deterministic,0.0,-1335.4940205119156
sim-1491444859.msf.Rep12,Deterministic,0.0,-1335.9728340283978
sim-1491444859.msf.Rep13,Deterministic,0.0,-1335.7617820175399
sim-1491444859.msf.Rep14,Deterministic,0.0,-1335.4235228762648
sim-1491444859.msf.Rep15,Deterministic,0.0,-1335.0873024963316
sim-1491444859.msf.Rep16,Deterministic,0.0,-1335.7477351991497
sim-1491444859.msf.Rep17,Deterministic,0.0,-1335.3681162441926
sim-1491444859.msf.Rep18,Deterministic,0.0,-1335.4811696550373
sim-1491444859.msf.Rep19,Deterministic,0.0,-1334.6736420021643
