#treeName,Method,NumericalLogZ,logZ
sim-1835442223.msf.Rep0,Adaptive,0.0,-1623.1770845137492
sim-1835442223.msf.Rep0,Deterministic,0.0,-1622.842341379133
sim-1835442223.msf.Rep1,Adaptive,0.0,-1623.0894244819044
sim-1835442223.msf.Rep1,Deterministic,0.0,-1622.7555486006147
sim-1835442223.msf.Rep2,Adaptive,0.0,-1622.903938016029
sim-1835442223.msf.Rep2,Deterministic,0.0,-1622.7288379869296
sim-1835442223.msf.Rep3,Adaptive,0.0,-1623.0388379791068
sim-1835442223.msf.Rep3,Deterministic,0.0,-1623.1430448720878
sim-1835442223.msf.Rep4,Adaptive,0.0,-1622.301116653594
sim-1835442223.msf.Rep4,Deterministic,0.0,-1623.130982527796
sim-1835442223.msf.Rep5,Adaptive,0.0,-1622.4855614597093
sim-1835442223.msf.Rep5,Deterministic,0.0,-1623.03096511237
sim-1835442223.msf.Rep6,Adaptive,0.0,-1622.7728773169383
sim-1835442223.msf.Rep6,Deterministic,0.0,-1622.4172771062733
sim-1835442223.msf.Rep7,Adaptive,0.0,-1622.8645148460932
sim-1835442223.msf.Rep7,Deterministic,0.0,-1622.5331440669702
sim-1835442223.msf.Rep8,Adaptive,0.0,-1622.870166474227
sim-1835442223.msf.Rep8,Deterministic,0.0,-1623.0297159438703
sim-1835442223.msf.Rep9,Adaptive,0.0,-1622.7169669733373
sim-1835442223.msf.Rep9,Deterministic,0.0,-1623.1517148483717
sim-1835442223.msf.Rep10,Adaptive,0.0,-1623.0353608613802
sim-1835442223.msf.Rep10,Deterministic,0.0,-1623.100860708063
sim-1835442223.msf.Rep11,Adaptive,0.0,-1622.9254306095954
sim-1835442223.msf.Rep11,Deterministic,0.0,-1623.1678680028242
sim-1835442223.msf.Rep12,Adaptive,0.0,-1622.967596635399
sim-1835442223.msf.Rep12,Deterministic,0.0,-1622.6631378535303
sim-1835442223.msf.Rep13,Adaptive,0.0,-1623.0141555405312
sim-1835442223.msf.Rep13,Deterministic,0.0,-1622.574631631524
sim-1835442223.msf.Rep14,Adaptive,0.0,-1623.1597153130597
sim-1835442223.msf.Rep14,Deterministic,0.0,-1623.1082064506775
sim-1835442223.msf.Rep15,Adaptive,0.0,-1623.3440243167806
sim-1835442223.msf.Rep15,Deterministic,0.0,-1622.8468775736762
sim-1835442223.msf.Rep16,Adaptive,0.0,-1623.0951016707493
sim-1835442223.msf.Rep16,Deterministic,0.0,-1622.83608918804
sim-1835442223.msf.Rep17,Adaptive,0.0,-1622.8826719060507
sim-1835442223.msf.Rep17,Deterministic,0.0,-1622.7423606383759
sim-1835442223.msf.Rep18,Adaptive,0.0,-1622.7366994899533
sim-1835442223.msf.Rep18,Deterministic,0.0,-1622.8663348129169
sim-1835442223.msf.Rep19,Adaptive,0.0,-1623.1896709853045
sim-1835442223.msf.Rep19,Deterministic,0.0,-1622.5196414184436
