#Method,Adaptive,AdaptiveType,T,IterScale,Repeat,Metric,Value,TreeName,Time
ANNEALING,true,0,16663,100.0,0,ConsensusLogLL,-72809.42686102627,sim-1121221206.msf,9337068
ANNEALING,true,0,16663,100.0,0,BestSampledLogLL,-72837.21607284136,sim-1121221206.msf,9337068
ANNEALING,true,0,16663,100.0,0,PartitionMetric,0.0,sim-1121221206.msf,9337068
ANNEALING,true,0,16663,100.0,0,RobinsonFouldsMetric,0.9965346049808772,sim-1121221206.msf,9337068
ANNEALING,true,0,16663,100.0,0,KuhnerFelsenstein,0.02240255080943334,sim-1121221206.msf,9337068
ANNEALING,false,0,16663,100.0,0,ConsensusLogLL,-72795.75518390548,sim-1121221206.msf,9565548
ANNEALING,false,0,16663,100.0,0,BestSampledLogLL,-72834.62511812091,sim-1121221206.msf,9565548
ANNEALING,false,0,16663,100.0,0,PartitionMetric,0.0,sim-1121221206.msf,9565548
ANNEALING,false,0,16663,100.0,0,RobinsonFouldsMetric,0.7610247292306629,sim-1121221206.msf,9565548
ANNEALING,false,0,16663,100.0,0,KuhnerFelsenstein,0.011872848580430436,sim-1121221206.msf,9565548
MCMC,,,,1666300.0,0,ConsensusLogLL,-74133.47981020647,sim-1121221206.msf,57419593
MCMC,,,,1666300.0,0,BestSampledLogLL,-Infinity,sim-1121221206.msf,57419593
MCMC,,,,1666300.0,0,PartitionMetric,6.0,sim-1121221206.msf,57419593
MCMC,,,,1666300.0,0,RobinsonFouldsMetric,2.63288800159926,sim-1121221206.msf,57419593
MCMC,,,,1666300.0,0,KuhnerFelsenstein,0.2509789047907599,sim-1121221206.msf,57419593
ANNEALING,true,0,16880,100.0,1,ConsensusLogLL,-72808.86933813783,sim-1121221206.msf,9791753
ANNEALING,true,0,16880,100.0,1,BestSampledLogLL,-72835.64682691047,sim-1121221206.msf,9791753
ANNEALING,true,0,16880,100.0,1,PartitionMetric,0.0,sim-1121221206.msf,9791753
ANNEALING,true,0,16880,100.0,1,RobinsonFouldsMetric,0.9780035640002493,sim-1121221206.msf,9791753
ANNEALING,true,0,16880,100.0,1,KuhnerFelsenstein,0.017598299961418797,sim-1121221206.msf,9791753
ANNEALING,false,0,16880,100.0,1,ConsensusLogLL,-72799.12794458467,sim-1121221206.msf,9718556
ANNEALING,false,0,16880,100.0,1,BestSampledLogLL,-72835.22994396716,sim-1121221206.msf,9718556
ANNEALING,false,0,16880,100.0,1,PartitionMetric,0.0,sim-1121221206.msf,9718556
ANNEALING,false,0,16880,100.0,1,RobinsonFouldsMetric,0.843143282474036,sim-1121221206.msf,9718556
ANNEALING,false,0,16880,100.0,1,KuhnerFelsenstein,0.014385570758772918,sim-1121221206.msf,9718556
MCMC,,,,1688000.0,1,ConsensusLogLL,-74120.30275236127,sim-1121221206.msf,56513517
MCMC,,,,1688000.0,1,BestSampledLogLL,-Infinity,sim-1121221206.msf,56513517
MCMC,,,,1688000.0,1,PartitionMetric,4.0,sim-1121221206.msf,56513517
MCMC,,,,1688000.0,1,RobinsonFouldsMetric,2.9410451128812873,sim-1121221206.msf,56513517
MCMC,,,,1688000.0,1,KuhnerFelsenstein,0.8155725815454509,sim-1121221206.msf,56513517
