"","#treeName","pi_1","pi_2","pi_3","pi_4","r_1","r_2","r_3","r_4","r_5","r_6","alpha","ModelComparisonExperiments.mainRand","ModelComparisonExperiments.alphaSMCSampler","gen.len","gen.nTaxa","gen.rand","gen.treeRate","ModelComparisonExperiments.iterScalings"
"11","sim--1037831270.msf.Rep0",0.19877442015914,0.25170598575154,0.280062632155367,0.280062632155367,0.20303521193077,0.185100796511911,0.0914424975550316,0.106770507810888,0.229565240991849,0.18408574519955,2.43596126644294,11,0.999,1000,10,304,10,"500 100000 500 100000 500 100000"
"12","sim-1038568758.msf.Rep0",0.317158483716612,0.267334705194772,0.271569693820731,0.271569693820731,0.207699281489899,0.200330619641196,0.1237922370131,0.142288620733046,0.160172069958142,0.165717171164617,1.45956362992961,33,0.999,1000,10,303,10,"500 100000 500 100000 500 100000"
"13","sim-1038568758.msf.Rep0",0.317158483716612,0.267334705194772,0.271569693820731,0.271569693820731,0.207699281489899,0.200330619641196,0.1237922370131,0.142288620733046,0.160172069958142,0.165717171164617,3.83271866520056,44,0.999,1000,10,303,10,"500 100000 500 100000 500 100000"
"14","sim--1037831270.msf.Rep0",0.19877442015914,0.25170598575154,0.280062632155367,0.280062632155367,0.20303521193077,0.185100796511911,0.0914424975550316,0.106770507810888,0.229565240991849,0.18408574519955,1.84866803407256,33,0.999,1000,10,304,10,"500 100000 500 100000 500 100000"
"15","sim--1037831270.msf.Rep0",0.19877442015914,0.25170598575154,0.280062632155367,0.280062632155367,0.20303521193077,0.185100796511911,0.0914424975550316,0.106770507810888,0.229565240991849,0.18408574519955,5.06647038352436,44,0.999,1000,10,304,10,"500 100000 500 100000 500 100000"
"16","sim-947946789.msf.Rep0",0.223632393904608,0.29696999657137,0.260182333462684,0.260182333462684,0.13888962519003,0.114751691702601,0.252799440718571,0.215296379432887,0.108819582380179,0.169443280575732,9.19589445221251,44,0.999,1000,10,305,10,"500 100000 500 100000 500 100000"
"17","sim-1038568758.msf.Rep0",0.317158483716612,0.267334705194772,0.271569693820731,0.271569693820731,0.207699281489899,0.200330619641196,0.1237922370131,0.142288620733046,0.160172069958142,0.165717171164617,6.64181897074547,11,0.999,1000,10,303,10,"500 100000 500 100000 500 100000"
"18","sim--1037831270.msf.Rep0",0.19877442015914,0.25170598575154,0.280062632155367,0.280062632155367,0.20303521193077,0.185100796511911,0.0914424975550316,0.106770507810888,0.229565240991849,0.18408574519955,2.20281475612718,22,0.999,1000,10,304,10,"500 100000 500 100000 500 100000"
"19","sim-1038568758.msf.Rep0",0.317158483716612,0.267334705194772,0.271569693820731,0.271569693820731,0.207699281489899,0.200330619641196,0.1237922370131,0.142288620733046,0.160172069958142,0.165717171164617,4.81783091822893,22,0.999,1000,10,303,10,"500 100000 500 100000 500 100000"
"20","sim-947946789.msf.Rep0",0.223632393904608,0.29696999657137,0.260182333462684,0.260182333462684,0.13888962519003,0.114751691702601,0.252799440718571,0.215296379432887,0.108819582380179,0.169443280575732,6.36006213696466,22,0.999,1000,10,305,10,"500 100000 500 100000 500 100000"
