#treeName,Method,NumericalLogZ,logZ
sim-1121221206.msf.Rep0,Adaptive,0.0,-1255.7734503196182
sim-1121221206.msf.Rep0,Deterministic,0.0,-1255.8712964824297
sim-1121221206.msf.Rep0,MCMC,NA,0.0
sim-1121221206.msf.Rep0,LIS,NA,-1256.0493228976663
sim-1121221206.msf.Rep0,SS,NA,-1256.0983420814716
sim-1121221206.msf.Rep1,Adaptive,0.0,-1255.4620648215212
sim-1121221206.msf.Rep1,Deterministic,0.0,-1255.4999140764305
sim-1121221206.msf.Rep1,MCMC,NA,0.0
sim-1121221206.msf.Rep1,LIS,NA,-1255.9025306747196
sim-1121221206.msf.Rep1,SS,NA,-1256.2639040179413
sim-1121221206.msf.Rep2,Adaptive,0.0,-1255.5620309431827
sim-1121221206.msf.Rep2,Deterministic,0.0,-1255.6032434640072
sim-1121221206.msf.Rep2,MCMC,NA,0.0
sim-1121221206.msf.Rep2,LIS,NA,-1256.092868418506
sim-1121221206.msf.Rep2,SS,NA,-1256.0676218230897
sim-1121221206.msf.Rep3,Adaptive,0.0,-1255.7493062850774
sim-1121221206.msf.Rep3,Deterministic,0.0,-1255.4731585288864
sim-1121221206.msf.Rep3,MCMC,NA,0.0
sim-1121221206.msf.Rep3,LIS,NA,-1256.1174450162678
sim-1121221206.msf.Rep3,SS,NA,-1255.929216906331
sim-1121221206.msf.Rep4,Adaptive,0.0,-1255.5704992113742
sim-1121221206.msf.Rep4,Deterministic,0.0,-1255.4488480879288
sim-1121221206.msf.Rep4,MCMC,NA,0.0
sim-1121221206.msf.Rep4,LIS,NA,-1255.8036881511423
sim-1121221206.msf.Rep4,SS,NA,-1256.063738485856
sim-1121221206.msf.Rep5,Adaptive,0.0,-1255.5407787531963
sim-1121221206.msf.Rep5,Deterministic,0.0,-1255.78951906167
sim-1121221206.msf.Rep5,MCMC,NA,0.0
sim-1121221206.msf.Rep5,LIS,NA,-1256.1126779162687
sim-1121221206.msf.Rep5,SS,NA,-1255.8453529667445
sim-1121221206.msf.Rep6,Adaptive,0.0,-1255.7074721053966
sim-1121221206.msf.Rep6,Deterministic,0.0,-1255.5758699289995
sim-1121221206.msf.Rep6,MCMC,NA,0.0
sim-1121221206.msf.Rep6,LIS,NA,-1256.2502690896658
sim-1121221206.msf.Rep6,SS,NA,-1256.090581704713
sim-1121221206.msf.Rep7,Adaptive,0.0,-1255.2227601695568
sim-1121221206.msf.Rep7,Deterministic,0.0,-1255.2701477708488
sim-1121221206.msf.Rep7,MCMC,NA,0.0
sim-1121221206.msf.Rep7,LIS,NA,-1256.029405943499
sim-1121221206.msf.Rep7,SS,NA,-1256.0129367666357
sim-1121221206.msf.Rep8,Adaptive,0.0,-1255.5914205137456
sim-1121221206.msf.Rep8,Deterministic,0.0,-1255.5254750814913
sim-1121221206.msf.Rep8,MCMC,NA,0.0
sim-1121221206.msf.Rep8,LIS,NA,-1256.0669241737862
sim-1121221206.msf.Rep8,SS,NA,-1255.9029043375244
sim-1121221206.msf.Rep9,Adaptive,0.0,-1255.7556150966418
sim-1121221206.msf.Rep9,Deterministic,0.0,-1255.4350346349067
sim-1121221206.msf.Rep9,MCMC,NA,0.0
sim-1121221206.msf.Rep9,LIS,NA,-1255.9765821588871
sim-1121221206.msf.Rep9,SS,NA,-1255.8791105007533
