#treeName,Method,NumericalLogZ,logZ
sim--571596271.msf.Rep0,Adaptive,0.0,-1080.7693353101188
sim--571596271.msf.Rep0,Deterministic,0.0,-1080.8269004590798
sim--571596271.msf.Rep1,Adaptive,0.0,-1080.8355245239516
sim--571596271.msf.Rep1,Deterministic,0.0,-1080.9766086526258
sim--571596271.msf.Rep2,Adaptive,0.0,-1080.6349936491795
sim--571596271.msf.Rep2,Deterministic,0.0,-1080.2677812940035
sim--571596271.msf.Rep3,Adaptive,0.0,-1080.715428505915
sim--571596271.msf.Rep3,Deterministic,0.0,-1080.8164866437187
sim--571596271.msf.Rep4,Adaptive,0.0,-1080.6045851272477
sim--571596271.msf.Rep4,Deterministic,0.0,-1080.736536752818
sim--571596271.msf.Rep5,Adaptive,0.0,-1079.8715630588013
sim--571596271.msf.Rep5,Deterministic,0.0,-1080.1387783147625
sim--571596271.msf.Rep6,Adaptive,0.0,-1080.9919370172788
sim--571596271.msf.Rep6,Deterministic,0.0,-1080.8786693626357
sim--571596271.msf.Rep7,Adaptive,0.0,-1080.4806431011941
sim--571596271.msf.Rep7,Deterministic,0.0,-1080.18953204443
sim--571596271.msf.Rep8,Adaptive,0.0,-1080.8554136839202
sim--571596271.msf.Rep8,Deterministic,0.0,-1080.4829631814143
sim--571596271.msf.Rep9,Adaptive,0.0,-1080.503560085877
sim--571596271.msf.Rep9,Deterministic,0.0,-1080.881845576653
sim--571596271.msf.Rep10,Adaptive,0.0,-1081.0474798297166
sim--571596271.msf.Rep10,Deterministic,0.0,-1080.7118962622285
sim--571596271.msf.Rep11,Adaptive,0.0,-1080.9310417433148
sim--571596271.msf.Rep11,Deterministic,0.0,-1081.021612703624
sim--571596271.msf.Rep12,Adaptive,0.0,-1080.4671169876897
sim--571596271.msf.Rep12,Deterministic,0.0,-1080.079109304383
sim--571596271.msf.Rep13,Adaptive,0.0,-1080.4375915075627
sim--571596271.msf.Rep13,Deterministic,0.0,-1080.9805284132824
sim--571596271.msf.Rep14,Adaptive,0.0,-1080.7131448359999
sim--571596271.msf.Rep14,Deterministic,0.0,-1080.5070574564165
sim--571596271.msf.Rep15,Adaptive,0.0,-1081.2717895880658
sim--571596271.msf.Rep15,Deterministic,0.0,-1080.4497071045816
sim--571596271.msf.Rep16,Adaptive,0.0,-1080.6693357058577
sim--571596271.msf.Rep16,Deterministic,0.0,-1080.4504442885454
sim--571596271.msf.Rep17,Adaptive,0.0,-1080.786532584676
sim--571596271.msf.Rep17,Deterministic,0.0,-1080.6546719956748
sim--571596271.msf.Rep18,Adaptive,0.0,-1081.2522304479405
sim--571596271.msf.Rep18,Deterministic,0.0,-1080.3551042741478
sim--571596271.msf.Rep19,Adaptive,0.0,-1080.4156185394597
sim--571596271.msf.Rep19,Deterministic,0.0,-1080.863704237509
