#treeName,Method,NumericalLogZ,logZ
sim-837415749.msf.Rep0,Adaptive,0.0,-2142.364494740193
sim-837415749.msf.Rep0,Deterministic,0.0,-2142.1495604983093
sim-837415749.msf.Rep1,Adaptive,0.0,-2142.640594999045
sim-837415749.msf.Rep1,Deterministic,0.0,-2140.9079815083633
sim-837415749.msf.Rep2,Adaptive,0.0,-2142.4628106569985
sim-837415749.msf.Rep2,Deterministic,0.0,-2141.9088800631644
sim-837415749.msf.Rep3,Adaptive,0.0,-2142.43842506336
sim-837415749.msf.Rep3,Deterministic,0.0,-2141.3569769820206
sim-837415749.msf.Rep4,Adaptive,0.0,-2142.484436351938
sim-837415749.msf.Rep4,Deterministic,0.0,-2141.9219814879516
sim-837415749.msf.Rep5,Adaptive,0.0,-2142.3344723065698
sim-837415749.msf.Rep5,Deterministic,0.0,-2141.9042705513434
sim-837415749.msf.Rep6,Adaptive,0.0,-2141.0477163018895
sim-837415749.msf.Rep6,Deterministic,0.0,-2140.9772731759185
sim-837415749.msf.Rep7,Adaptive,0.0,-2142.2118370602525
sim-837415749.msf.Rep7,Deterministic,0.0,-2142.096977215356
sim-837415749.msf.Rep8,Adaptive,0.0,-2140.911831233982
sim-837415749.msf.Rep8,Deterministic,0.0,-2142.844437822629
sim-837415749.msf.Rep9,Adaptive,0.0,-2142.6363605989436
sim-837415749.msf.Rep9,Deterministic,0.0,-2141.2009375280973
sim-837415749.msf.Rep10,Adaptive,0.0,-2141.622438798347
sim-837415749.msf.Rep10,Deterministic,0.0,-2142.9459382590594
sim-837415749.msf.Rep11,Adaptive,0.0,-2142.153761326823
sim-837415749.msf.Rep11,Deterministic,0.0,-2142.532714398362
sim-837415749.msf.Rep12,Adaptive,0.0,-2141.2029972535543
sim-837415749.msf.Rep12,Deterministic,0.0,-2141.827043072266
sim-837415749.msf.Rep13,Adaptive,0.0,-2141.8803053732304
sim-837415749.msf.Rep13,Deterministic,0.0,-2142.4907684396394
sim-837415749.msf.Rep14,Adaptive,0.0,-2141.197552035652
sim-837415749.msf.Rep14,Deterministic,0.0,-2141.347953189471
sim-837415749.msf.Rep15,Adaptive,0.0,-2142.0128274010235
sim-837415749.msf.Rep15,Deterministic,0.0,-2141.6989046443127
sim-837415749.msf.Rep16,Adaptive,0.0,-2142.026847452137
sim-837415749.msf.Rep16,Deterministic,0.0,-2141.561057840887
sim-837415749.msf.Rep17,Adaptive,0.0,-2142.389010891245
sim-837415749.msf.Rep17,Deterministic,0.0,-2140.6100822875464
sim-837415749.msf.Rep18,Adaptive,0.0,-2142.545563514003
sim-837415749.msf.Rep18,Deterministic,0.0,-2141.1939393084576
sim-837415749.msf.Rep19,Adaptive,0.0,-2141.045447884944
sim-837415749.msf.Rep19,Deterministic,0.0,-2141.431333046672
