#treeName,Method,NumericalLogZ,logZ
sim-837415749.msf.Rep0,Adaptive,0.0,-1392.910935517182
sim-837415749.msf.Rep0,Deterministic,0.0,-1393.0867287384017
sim-837415749.msf.Rep1,Adaptive,0.0,-1393.4485252017082
sim-837415749.msf.Rep1,Deterministic,0.0,-1393.324070732125
sim-837415749.msf.Rep2,Adaptive,0.0,-1393.4140592203626
sim-837415749.msf.Rep2,Deterministic,0.0,-1393.4519709658555
sim-837415749.msf.Rep3,Adaptive,0.0,-1393.449291145702
sim-837415749.msf.Rep3,Deterministic,0.0,-1393.4061590330223
sim-837415749.msf.Rep4,Adaptive,0.0,-1393.1055082191892
sim-837415749.msf.Rep4,Deterministic,0.0,-1393.2481917967918
sim-837415749.msf.Rep5,Adaptive,0.0,-1393.4397251209143
sim-837415749.msf.Rep5,Deterministic,0.0,-1392.6528612183083
sim-837415749.msf.Rep6,Adaptive,0.0,-1393.9077461988495
sim-837415749.msf.Rep6,Deterministic,0.0,-1393.165073817376
sim-837415749.msf.Rep7,Adaptive,0.0,-1393.1362081854331
sim-837415749.msf.Rep7,Deterministic,0.0,-1393.1274215572575
sim-837415749.msf.Rep8,Adaptive,0.0,-1393.6810623123679
sim-837415749.msf.Rep8,Deterministic,0.0,-1393.3357240780238
sim-837415749.msf.Rep9,Adaptive,0.0,-1394.1855750929446
sim-837415749.msf.Rep9,Deterministic,0.0,-1392.4879963611183
sim-837415749.msf.Rep10,Adaptive,0.0,-1393.4515215165895
sim-837415749.msf.Rep10,Deterministic,0.0,-1392.9038582909425
sim-837415749.msf.Rep11,Adaptive,0.0,-1392.9535079558177
sim-837415749.msf.Rep11,Deterministic,0.0,-1392.9615070542359
sim-837415749.msf.Rep12,Adaptive,0.0,-1392.9477489050234
sim-837415749.msf.Rep12,Deterministic,0.0,-1393.7447049661112
sim-837415749.msf.Rep13,Adaptive,0.0,-1393.589647571346
sim-837415749.msf.Rep13,Deterministic,0.0,-1393.2776439776014
sim-837415749.msf.Rep14,Adaptive,0.0,-1393.3444450539077
sim-837415749.msf.Rep14,Deterministic,0.0,-1393.2852060737976
sim-837415749.msf.Rep15,Adaptive,0.0,-1393.5382259440264
sim-837415749.msf.Rep15,Deterministic,0.0,-1392.7677668897725
sim-837415749.msf.Rep16,Adaptive,0.0,-1393.2964159700912
sim-837415749.msf.Rep16,Deterministic,0.0,-1393.876312821672
sim-837415749.msf.Rep17,Adaptive,0.0,-1393.750633160224
sim-837415749.msf.Rep17,Deterministic,0.0,-1393.0053757837104
sim-837415749.msf.Rep18,Adaptive,0.0,-1393.6983064193241
sim-837415749.msf.Rep18,Deterministic,0.0,-1392.994671452138
sim-837415749.msf.Rep19,Adaptive,0.0,-1394.1011906726105
sim-837415749.msf.Rep19,Deterministic,0.0,-1393.6158456836656
