#treeName,Method,NumericalLogZ,logZ
sim--828037471.msf.Rep0,MCMC,NA,0.0
sim--828037471.msf.Rep0,LIS,NA,-1948.67851385754
sim--828037471.msf.Rep0,SS,NA,-1961.7079112357462
sim--828037471.msf.Rep1,MCMC,NA,0.0
sim--828037471.msf.Rep1,LIS,NA,-1946.9002764863853
sim--828037471.msf.Rep1,SS,NA,-1960.053307563467
sim--828037471.msf.Rep2,MCMC,NA,0.0
sim--828037471.msf.Rep2,LIS,NA,-1954.3584926475694
sim--828037471.msf.Rep2,SS,NA,-1958.0383970627545
sim--828037471.msf.Rep3,MCMC,NA,0.0
sim--828037471.msf.Rep3,LIS,NA,-1945.3424032237047
sim--828037471.msf.Rep3,SS,NA,-1958.9015087143493
sim--828037471.msf.Rep4,MCMC,NA,0.0
sim--828037471.msf.Rep4,LIS,NA,-1953.4452253983018
sim--828037471.msf.Rep4,SS,NA,-1951.5388647414024
sim--828037471.msf.Rep5,MCMC,NA,0.0
sim--828037471.msf.Rep5,LIS,NA,-1944.3442217508846
sim--828037471.msf.Rep5,SS,NA,-1954.4324951267351
sim--828037471.msf.Rep6,MCMC,NA,0.0
sim--828037471.msf.Rep6,LIS,NA,-1963.8679870389385
sim--828037471.msf.Rep6,SS,NA,-1960.8842552277747
sim--828037471.msf.Rep7,MCMC,NA,0.0
sim--828037471.msf.Rep7,LIS,NA,-1955.6973798834224
sim--828037471.msf.Rep7,SS,NA,-1953.1232005194963
sim--828037471.msf.Rep8,MCMC,NA,0.0
sim--828037471.msf.Rep8,LIS,NA,-1952.5971107670705
sim--828037471.msf.Rep8,SS,NA,-1958.877510829099
sim--828037471.msf.Rep9,MCMC,NA,0.0
sim--828037471.msf.Rep9,LIS,NA,-1954.5042241483047
sim--828037471.msf.Rep9,SS,NA,-1953.2372285311822
sim--828037471.msf.Rep10,MCMC,NA,0.0
sim--828037471.msf.Rep10,LIS,NA,-1949.3487421446137
sim--828037471.msf.Rep10,SS,NA,-1953.868857193592
sim--828037471.msf.Rep11,MCMC,NA,0.0
sim--828037471.msf.Rep11,LIS,NA,-1947.8898110410723
sim--828037471.msf.Rep11,SS,NA,-1966.8206555101644
sim--828037471.msf.Rep12,MCMC,NA,0.0
sim--828037471.msf.Rep12,LIS,NA,-1955.7596886406677
sim--828037471.msf.Rep12,SS,NA,-1952.5512916383736
sim--828037471.msf.Rep13,MCMC,NA,0.0
sim--828037471.msf.Rep13,LIS,NA,-1959.648366192189
sim--828037471.msf.Rep13,SS,NA,-1955.7134326155258
sim--828037471.msf.Rep14,MCMC,NA,0.0
sim--828037471.msf.Rep14,LIS,NA,-1955.9817133824977
sim--828037471.msf.Rep14,SS,NA,-1955.5878416570247
sim--828037471.msf.Rep15,MCMC,NA,0.0
sim--828037471.msf.Rep15,LIS,NA,-1953.616001238844
sim--828037471.msf.Rep15,SS,NA,-1954.7131601710792
sim--828037471.msf.Rep16,MCMC,NA,0.0
sim--828037471.msf.Rep16,LIS,NA,-1956.8403865474452
sim--828037471.msf.Rep16,SS,NA,-1957.2451161419035
sim--828037471.msf.Rep17,MCMC,NA,0.0
sim--828037471.msf.Rep17,LIS,NA,-1958.267953484985
sim--828037471.msf.Rep17,SS,NA,-1953.3499351021305
sim--828037471.msf.Rep18,MCMC,NA,0.0
sim--828037471.msf.Rep18,LIS,NA,-1950.5503587696073
sim--828037471.msf.Rep18,SS,NA,-1962.273931847636
sim--828037471.msf.Rep19,MCMC,NA,0.0
sim--828037471.msf.Rep19,LIS,NA,-1948.2373391754302
sim--828037471.msf.Rep19,SS,NA,-1957.079821800975
