#treeName,Method,NumericalLogZ,logZ
sim--571596271.msf.Rep0,Adaptive,0.0,-2201.6890366605626
sim--571596271.msf.Rep0,Deterministic,0.0,-2201.3291668179004
sim--571596271.msf.Rep1,Adaptive,0.0,-2202.144382106822
sim--571596271.msf.Rep1,Deterministic,0.0,-2201.642863021095
sim--571596271.msf.Rep2,Adaptive,0.0,-2201.156713915785
sim--571596271.msf.Rep2,Deterministic,0.0,-2201.6249648379844
sim--571596271.msf.Rep3,Adaptive,0.0,-2202.416967707328
sim--571596271.msf.Rep3,Deterministic,0.0,-2203.404764116427
sim--571596271.msf.Rep4,Adaptive,0.0,-2200.8527663172345
sim--571596271.msf.Rep4,Deterministic,0.0,-2202.1720828017787
sim--571596271.msf.Rep5,Adaptive,0.0,-2201.8879171858484
sim--571596271.msf.Rep5,Deterministic,0.0,-2201.482339239487
sim--571596271.msf.Rep6,Adaptive,0.0,-2200.976685922588
sim--571596271.msf.Rep6,Deterministic,0.0,-2202.78779221329
sim--571596271.msf.Rep7,Adaptive,0.0,-2201.1194261331357
sim--571596271.msf.Rep7,Deterministic,0.0,-2202.581921413704
sim--571596271.msf.Rep8,Adaptive,0.0,-2201.750695764613
sim--571596271.msf.Rep8,Deterministic,0.0,-2201.4762232178705
sim--571596271.msf.Rep9,Adaptive,0.0,-2201.1409267924632
sim--571596271.msf.Rep9,Deterministic,0.0,-2201.4661257526127
sim--571596271.msf.Rep10,Adaptive,0.0,-2202.4617973623563
sim--571596271.msf.Rep10,Deterministic,0.0,-2201.427304165465
sim--571596271.msf.Rep11,Adaptive,0.0,-2202.791947894899
sim--571596271.msf.Rep11,Deterministic,0.0,-2201.179143151806
sim--571596271.msf.Rep12,Adaptive,0.0,-2201.5015064595677
sim--571596271.msf.Rep12,Deterministic,0.0,-2202.3120810167584
sim--571596271.msf.Rep13,Adaptive,0.0,-2200.9218805517685
sim--571596271.msf.Rep13,Deterministic,0.0,-2201.038670729933
sim--571596271.msf.Rep14,Adaptive,0.0,-2203.15462604773
sim--571596271.msf.Rep14,Deterministic,0.0,-2202.1740518956935
sim--571596271.msf.Rep15,Adaptive,0.0,-2201.238557476817
sim--571596271.msf.Rep15,Deterministic,0.0,-2203.0378142120453
sim--571596271.msf.Rep16,Adaptive,0.0,-2200.884621732988
sim--571596271.msf.Rep16,Deterministic,0.0,-2203.3176129787703
sim--571596271.msf.Rep17,Adaptive,0.0,-2202.3432448905523
sim--571596271.msf.Rep17,Deterministic,0.0,-2201.2074177359764
sim--571596271.msf.Rep18,Adaptive,0.0,-2202.4449841800674
sim--571596271.msf.Rep18,Deterministic,0.0,-2201.723929879753
sim--571596271.msf.Rep19,Adaptive,0.0,-2201.426970089706
sim--571596271.msf.Rep19,Deterministic,0.0,-2202.569661705213
