"X.Method","Adaptive","AdaptiveType","T","IterScale","Repeat","Metric","Value","TreeName","Time"
"ANNEALING","false",0,4103,1000,4,"ConsensusLogLL",-28050.8116117165,"sim-1121221206.msf",4690948
"ANNEALING","false",0,4103,1000,4,"BestSampledLogLL",-28067.9740017653,"sim-1121221206.msf",4690948
"ANNEALING","false",0,4103,1000,4,"PartitionMetric",0,"sim-1121221206.msf",4690948
"ANNEALING","false",0,4103,1000,4,"RobinsonFouldsMetric",0.421701504640331,"sim-1121221206.msf",4690948
"ANNEALING","false",0,4103,1000,4,"KuhnerFelsenstein",0.00605271316535286,"sim-1121221206.msf",4690948
"ANNEALING","true",0,3975,1000,5,"ConsensusLogLL",-28054.247501418,"sim-1121221206.msf",4571188
"ANNEALING","true",0,3975,1000,5,"BestSampledLogLL",-28069.7898523623,"sim-1121221206.msf",4571188
"ANNEALING","true",0,3975,1000,5,"PartitionMetric",0,"sim-1121221206.msf",4571188
"ANNEALING","true",0,3975,1000,5,"RobinsonFouldsMetric",0.48394529611444,"sim-1121221206.msf",4571188
"ANNEALING","true",0,3975,1000,5,"KuhnerFelsenstein",0.0102631101172799,"sim-1121221206.msf",4571188
"ANNEALING","false",0,3975,1000,5,"ConsensusLogLL",-28055.1541553762,"sim-1121221206.msf",4570025
"ANNEALING","false",0,3975,1000,5,"BestSampledLogLL",-28068.1254541992,"sim-1121221206.msf",4570025
"ANNEALING","false",0,3975,1000,5,"PartitionMetric",0,"sim-1121221206.msf",4570025
"ANNEALING","false",0,3975,1000,5,"RobinsonFouldsMetric",0.434363140357002,"sim-1121221206.msf",4570025
"ANNEALING","false",0,3975,1000,5,"KuhnerFelsenstein",0.00675666984788298,"sim-1121221206.msf",4570025
"ANNEALING","true",0,3863,1000,6,"ConsensusLogLL",-28053.4246428573,"sim-1121221206.msf",4455639
"ANNEALING","true",0,3863,1000,6,"BestSampledLogLL",-28066.5648167614,"sim-1121221206.msf",4455639
"ANNEALING","true",0,3863,1000,6,"PartitionMetric",0,"sim-1121221206.msf",4455639
"ANNEALING","true",0,3863,1000,6,"RobinsonFouldsMetric",0.388100719161868,"sim-1121221206.msf",4455639
"ANNEALING","true",0,3863,1000,6,"KuhnerFelsenstein",0.00644485912466147,"sim-1121221206.msf",4455639
"ANNEALING","false",0,3863,1000,6,"ConsensusLogLL",-28052.6727334189,"sim-1121221206.msf",4434971
"ANNEALING","false",0,3863,1000,6,"BestSampledLogLL",-28066.3150749872,"sim-1121221206.msf",4434971
"ANNEALING","false",0,3863,1000,6,"PartitionMetric",0,"sim-1121221206.msf",4434971
"ANNEALING","false",0,3863,1000,6,"RobinsonFouldsMetric",0.402421849597398,"sim-1121221206.msf",4434971
"ANNEALING","false",0,3863,1000,6,"KuhnerFelsenstein",0.00601447286853627,"sim-1121221206.msf",4434971
"ANNEALING","true",0,3898,1000,7,"ConsensusLogLL",-28048.3920350737,"sim-1121221206.msf",4465521
"ANNEALING","true",0,3898,1000,7,"BestSampledLogLL",-28072.3496571968,"sim-1121221206.msf",4465521
"ANNEALING","true",0,3898,1000,7,"PartitionMetric",0,"sim-1121221206.msf",4465521
"ANNEALING","true",0,3898,1000,7,"RobinsonFouldsMetric",0.357226748241441,"sim-1121221206.msf",4465521
"ANNEALING","true",0,3898,1000,7,"KuhnerFelsenstein",0.00364224142367015,"sim-1121221206.msf",4465521
"ANNEALING","false",0,3898,1000,7,"ConsensusLogLL",-28054.2864404299,"sim-1121221206.msf",4484705
"ANNEALING","false",0,3898,1000,7,"BestSampledLogLL",-28068.4455908855,"sim-1121221206.msf",4484705
"ANNEALING","false",0,3898,1000,7,"PartitionMetric",0,"sim-1121221206.msf",4484705
"ANNEALING","false",0,3898,1000,7,"RobinsonFouldsMetric",0.42496838171199,"sim-1121221206.msf",4484705
"ANNEALING","false",0,3898,1000,7,"KuhnerFelsenstein",0.00574393661333103,"sim-1121221206.msf",4484705
"ANNEALING","true",0,3874,1000,8,"ConsensusLogLL",-28051.2338849013,"sim-1121221206.msf",4456322
"ANNEALING","true",0,3874,1000,8,"BestSampledLogLL",-28071.1778000229,"sim-1121221206.msf",4456322
"ANNEALING","true",0,3874,1000,8,"PartitionMetric",0,"sim-1121221206.msf",4456322
"ANNEALING","true",0,3874,1000,8,"RobinsonFouldsMetric",0.383801914792678,"sim-1121221206.msf",4456322
"ANNEALING","true",0,3874,1000,8,"KuhnerFelsenstein",0.00464343088844792,"sim-1121221206.msf",4456322
"ANNEALING","false",0,3874,1000,8,"ConsensusLogLL",-28051.3000476131,"sim-1121221206.msf",4471022
"ANNEALING","false",0,3874,1000,8,"BestSampledLogLL",-28072.9926598641,"sim-1121221206.msf",4471022
"ANNEALING","false",0,3874,1000,8,"PartitionMetric",0,"sim-1121221206.msf",4471022
"ANNEALING","false",0,3874,1000,8,"RobinsonFouldsMetric",0.378439867961076,"sim-1121221206.msf",4471022
"ANNEALING","false",0,3874,1000,8,"KuhnerFelsenstein",0.00469930610695507,"sim-1121221206.msf",4471022
"ANNEALING","true",0,3842,1000,9,"ConsensusLogLL",-28052.2894514971,"sim-1121221206.msf",4447288
"ANNEALING","true",0,3842,1000,9,"BestSampledLogLL",-28071.4174121883,"sim-1121221206.msf",4447288
"ANNEALING","true",0,3842,1000,9,"PartitionMetric",0,"sim-1121221206.msf",4447288
"ANNEALING","true",0,3842,1000,9,"RobinsonFouldsMetric",0.416354074525575,"sim-1121221206.msf",4447288
"ANNEALING","true",0,3842,1000,9,"KuhnerFelsenstein",0.00596459354278967,"sim-1121221206.msf",4447288
"ANNEALING","false",0,3842,1000,9,"ConsensusLogLL",-28060.2461468358,"sim-1121221206.msf",4438193
"ANNEALING","false",0,3842,1000,9,"BestSampledLogLL",-28079.1532094495,"sim-1121221206.msf",4438193
"ANNEALING","false",0,3842,1000,9,"PartitionMetric",0,"sim-1121221206.msf",4438193
"ANNEALING","false",0,3842,1000,9,"RobinsonFouldsMetric",0.510196067025246,"sim-1121221206.msf",4438193
"ANNEALING","false",0,3842,1000,9,"KuhnerFelsenstein",0.00985507661156237,"sim-1121221206.msf",4438193
"ANNEALING","true",0,3907,1000,10,"ConsensusLogLL",-28051.7707335164,"sim-1121221206.msf",4521962
"ANNEALING","true",0,3907,1000,10,"BestSampledLogLL",-28065.5570781011,"sim-1121221206.msf",4521962
"ANNEALING","true",0,3907,1000,10,"PartitionMetric",0,"sim-1121221206.msf",4521962
"ANNEALING","true",0,3907,1000,10,"RobinsonFouldsMetric",0.396754936558569,"sim-1121221206.msf",4521962
"ANNEALING","true",0,3907,1000,10,"KuhnerFelsenstein",0.00575767998930463,"sim-1121221206.msf",4521962
"ANNEALING","false",0,3907,1000,10,"ConsensusLogLL",-28050.5683978571,"sim-1121221206.msf",4503187
"ANNEALING","false",0,3907,1000,10,"BestSampledLogLL",-28067.3147392067,"sim-1121221206.msf",4503187
"ANNEALING","false",0,3907,1000,10,"PartitionMetric",0,"sim-1121221206.msf",4503187
"ANNEALING","false",0,3907,1000,10,"RobinsonFouldsMetric",0.324286244942694,"sim-1121221206.msf",4503187
"ANNEALING","false",0,3907,1000,10,"KuhnerFelsenstein",0.00319109042349819,"sim-1121221206.msf",4503187
"ANNEALING","true",0,3918,1000,11,"ConsensusLogLL",-28051.2339985551,"sim-1121221206.msf",4545036
"ANNEALING","true",0,3918,1000,11,"BestSampledLogLL",-28073.8383857046,"sim-1121221206.msf",4545036
"ANNEALING","true",0,3918,1000,11,"PartitionMetric",0,"sim-1121221206.msf",4545036
"ANNEALING","true",0,3918,1000,11,"RobinsonFouldsMetric",0.428232492289712,"sim-1121221206.msf",4545036
"ANNEALING","true",0,3918,1000,11,"KuhnerFelsenstein",0.00709183136458493,"sim-1121221206.msf",4545036
"ANNEALING","false",0,3918,1000,11,"ConsensusLogLL",-28058.0585184517,"sim-1121221206.msf",4533151
"ANNEALING","false",0,3918,1000,11,"BestSampledLogLL",-28065.5488434814,"sim-1121221206.msf",4533151
"ANNEALING","false",0,3918,1000,11,"PartitionMetric",0,"sim-1121221206.msf",4533151
"ANNEALING","false",0,3918,1000,11,"RobinsonFouldsMetric",0.442377396958175,"sim-1121221206.msf",4533151
"ANNEALING","false",0,3918,1000,11,"KuhnerFelsenstein",0.00592086700244606,"sim-1121221206.msf",4533151
"ANNEALING","true",0,3911,1000,12,"ConsensusLogLL",-28050.0075877719,"sim-1121221206.msf",4500420
"ANNEALING","true",0,3911,1000,12,"BestSampledLogLL",-28063.3304656704,"sim-1121221206.msf",4500420
"ANNEALING","true",0,3911,1000,12,"PartitionMetric",0,"sim-1121221206.msf",4500420
"ANNEALING","true",0,3911,1000,12,"RobinsonFouldsMetric",0.428619480619034,"sim-1121221206.msf",4500420
"ANNEALING","true",0,3911,1000,12,"KuhnerFelsenstein",0.00718250294259117,"sim-1121221206.msf",4500420
"ANNEALING","false",0,3911,1000,12,"ConsensusLogLL",-28052.4118020801,"sim-1121221206.msf",4482231
"ANNEALING","false",0,3911,1000,12,"BestSampledLogLL",-28075.5526144936,"sim-1121221206.msf",4482231
"ANNEALING","false",0,3911,1000,12,"PartitionMetric",0,"sim-1121221206.msf",4482231
"ANNEALING","false",0,3911,1000,12,"RobinsonFouldsMetric",0.395404818058927,"sim-1121221206.msf",4482231
"ANNEALING","false",0,3911,1000,12,"KuhnerFelsenstein",0.00454287201823048,"sim-1121221206.msf",4482231
"ANNEALING","true",0,3914,1000,13,"ConsensusLogLL",-28051.6216158096,"sim-1121221206.msf",4491718
"ANNEALING","true",0,3914,1000,13,"BestSampledLogLL",-28066.5651281423,"sim-1121221206.msf",4491718
"ANNEALING","true",0,3914,1000,13,"PartitionMetric",0,"sim-1121221206.msf",4491718
"ANNEALING","true",0,3914,1000,13,"RobinsonFouldsMetric",0.3751746692173,"sim-1121221206.msf",4491718
"ANNEALING","true",0,3914,1000,13,"KuhnerFelsenstein",0.00479776835365622,"sim-1121221206.msf",4491718
"ANNEALING","false",0,3914,1000,13,"ConsensusLogLL",-28054.001928968,"sim-1121221206.msf",4491938
"ANNEALING","false",0,3914,1000,13,"BestSampledLogLL",-28072.7144316343,"sim-1121221206.msf",4491938
"ANNEALING","false",0,3914,1000,13,"PartitionMetric",0,"sim-1121221206.msf",4491938
"ANNEALING","false",0,3914,1000,13,"RobinsonFouldsMetric",0.422527013198189,"sim-1121221206.msf",4491938
"ANNEALING","false",0,3914,1000,13,"KuhnerFelsenstein",0.00623437981403568,"sim-1121221206.msf",4491938
"ANNEALING","true",0,3852,1000,14,"ConsensusLogLL",-28055.6171079936,"sim-1121221206.msf",4420706
"ANNEALING","true",0,3852,1000,14,"BestSampledLogLL",-28072.1647704806,"sim-1121221206.msf",4420706
"ANNEALING","true",0,3852,1000,14,"PartitionMetric",0,"sim-1121221206.msf",4420706
"ANNEALING","true",0,3852,1000,14,"RobinsonFouldsMetric",0.47349896827794,"sim-1121221206.msf",4420706
"ANNEALING","true",0,3852,1000,14,"KuhnerFelsenstein",0.00785220827245476,"sim-1121221206.msf",4420706
"ANNEALING","false",0,3852,1000,14,"ConsensusLogLL",-28053.6678601556,"sim-1121221206.msf",4409950
"ANNEALING","false",0,3852,1000,14,"BestSampledLogLL",-28072.4190312914,"sim-1121221206.msf",4409950
"ANNEALING","false",0,3852,1000,14,"PartitionMetric",0,"sim-1121221206.msf",4409950
"ANNEALING","false",0,3852,1000,14,"RobinsonFouldsMetric",0.447788500416992,"sim-1121221206.msf",4409950
"ANNEALING","false",0,3852,1000,14,"KuhnerFelsenstein",0.00741445192342933,"sim-1121221206.msf",4409950
"ANNEALING","true",0,3802,1000,15,"ConsensusLogLL",-28051.5116267037,"sim-1121221206.msf",4367681
"ANNEALING","true",0,3802,1000,15,"BestSampledLogLL",-28071.7037697912,"sim-1121221206.msf",4367681
"ANNEALING","true",0,3802,1000,15,"PartitionMetric",0,"sim-1121221206.msf",4367681
"ANNEALING","true",0,3802,1000,15,"RobinsonFouldsMetric",0.398217158885348,"sim-1121221206.msf",4367681
"ANNEALING","true",0,3802,1000,15,"KuhnerFelsenstein",0.00617903392755049,"sim-1121221206.msf",4367681
"ANNEALING","false",0,3802,1000,15,"ConsensusLogLL",-28058.1954995708,"sim-1121221206.msf",4362508
"ANNEALING","false",0,3802,1000,15,"BestSampledLogLL",-28068.2546372834,"sim-1121221206.msf",4362508
"ANNEALING","false",0,3802,1000,15,"PartitionMetric",0,"sim-1121221206.msf",4362508
"ANNEALING","false",0,3802,1000,15,"RobinsonFouldsMetric",0.500900096766839,"sim-1121221206.msf",4362508
"ANNEALING","false",0,3802,1000,15,"KuhnerFelsenstein",0.0091767662529452,"sim-1121221206.msf",4362508
"ANNEALING","true",0,3920,1000,16,"ConsensusLogLL",-28053.7542745744,"sim-1121221206.msf",4497920
"ANNEALING","true",0,3920,1000,16,"BestSampledLogLL",-28075.2993211305,"sim-1121221206.msf",4497920
"ANNEALING","true",0,3920,1000,16,"PartitionMetric",0,"sim-1121221206.msf",4497920
"ANNEALING","true",0,3920,1000,16,"RobinsonFouldsMetric",0.391516346183096,"sim-1121221206.msf",4497920
"ANNEALING","true",0,3920,1000,16,"KuhnerFelsenstein",0.00466626390381732,"sim-1121221206.msf",4497920
"ANNEALING","false",0,3920,1000,16,"ConsensusLogLL",-28050.3662361269,"sim-1121221206.msf",4476664
"ANNEALING","false",0,3920,1000,16,"BestSampledLogLL",-28070.7439486077,"sim-1121221206.msf",4476664
"ANNEALING","false",0,3920,1000,16,"PartitionMetric",0,"sim-1121221206.msf",4476664
"ANNEALING","false",0,3920,1000,16,"RobinsonFouldsMetric",0.385963673864588,"sim-1121221206.msf",4476664
"ANNEALING","false",0,3920,1000,16,"KuhnerFelsenstein",0.00510363148708713,"sim-1121221206.msf",4476664
"ANNEALING","true",0,3835,1000,17,"ConsensusLogLL",-28052.5506261933,"sim-1121221206.msf",4392770
"ANNEALING","true",0,3835,1000,17,"BestSampledLogLL",-28075.185189241,"sim-1121221206.msf",4392770
"ANNEALING","true",0,3835,1000,17,"PartitionMetric",0,"sim-1121221206.msf",4392770
"ANNEALING","true",0,3835,1000,17,"RobinsonFouldsMetric",0.416798934397784,"sim-1121221206.msf",4392770
"ANNEALING","true",0,3835,1000,17,"KuhnerFelsenstein",0.00520022651165081,"sim-1121221206.msf",4392770
"ANNEALING","false",0,3835,1000,17,"ConsensusLogLL",-28049.6353549666,"sim-1121221206.msf",4397395
"ANNEALING","false",0,3835,1000,17,"BestSampledLogLL",-28069.3249877254,"sim-1121221206.msf",4397395
"ANNEALING","false",0,3835,1000,17,"PartitionMetric",0,"sim-1121221206.msf",4397395
"ANNEALING","false",0,3835,1000,17,"RobinsonFouldsMetric",0.4150469670882,"sim-1121221206.msf",4397395
"ANNEALING","false",0,3835,1000,17,"KuhnerFelsenstein",0.00629471866731976,"sim-1121221206.msf",4397395
"ANNEALING","true",0,3906,1000,18,"ConsensusLogLL",-28051.4110120893,"sim-1121221206.msf",4475798
"ANNEALING","true",0,3906,1000,18,"BestSampledLogLL",-28067.8099896219,"sim-1121221206.msf",4475798
"ANNEALING","true",0,3906,1000,18,"PartitionMetric",0,"sim-1121221206.msf",4475798
"ANNEALING","true",0,3906,1000,18,"RobinsonFouldsMetric",0.357272687457109,"sim-1121221206.msf",4475798
"ANNEALING","true",0,3906,1000,18,"KuhnerFelsenstein",0.00473784634374934,"sim-1121221206.msf",4475798
"ANNEALING","false",0,3906,1000,18,"ConsensusLogLL",-28049.0878723938,"sim-1121221206.msf",4481454
"ANNEALING","false",0,3906,1000,18,"BestSampledLogLL",-28070.1345634508,"sim-1121221206.msf",4481454
"ANNEALING","false",0,3906,1000,18,"PartitionMetric",0,"sim-1121221206.msf",4481454
"ANNEALING","false",0,3906,1000,18,"RobinsonFouldsMetric",0.382507408060721,"sim-1121221206.msf",4481454
"ANNEALING","false",0,3906,1000,18,"KuhnerFelsenstein",0.00492569959168269,"sim-1121221206.msf",4481454
"ANNEALING","true",0,3919,1000,0,"ConsensusLogLL",-28050.2398103966,"sim-1121221206.msf",4853554
"ANNEALING","true",0,3919,1000,0,"BestSampledLogLL",-28078.0865567808,"sim-1121221206.msf",4853554
"ANNEALING","true",0,3919,1000,0,"PartitionMetric",0,"sim-1121221206.msf",4853554
"ANNEALING","true",0,3919,1000,0,"RobinsonFouldsMetric",0.517689942706206,"sim-1121221206.msf",4853554
"ANNEALING","true",0,3919,1000,0,"KuhnerFelsenstein",0.0105983131476386,"sim-1121221206.msf",4853554
"ANNEALING","false",0,3919,1000,0,"ConsensusLogLL",-28047.7340781955,"sim-1121221206.msf",4834611
"ANNEALING","false",0,3919,1000,0,"BestSampledLogLL",-28066.4594840249,"sim-1121221206.msf",4834611
"ANNEALING","false",0,3919,1000,0,"PartitionMetric",0,"sim-1121221206.msf",4834611
"ANNEALING","false",0,3919,1000,0,"RobinsonFouldsMetric",0.340362194563496,"sim-1121221206.msf",4834611
"ANNEALING","false",0,3919,1000,0,"KuhnerFelsenstein",0.00446678286185345,"sim-1121221206.msf",4834611
