#t,ESS,tempDiff,temp
0,199999.99999968274,0.0,0.0
1,197999.9999999948,0.033740102494965084,0.033740102494965084
2,193630.71079955823,0.033170447585195696,0.06691055008016078
3,187614.27462860124,0.03269275901920829,0.09960330909936907
4,180251.21607208034,0.032416777421190784,0.13202008652055985
5,171713.73214391991,0.03230222678313966,0.1643223133036995
6,162234.77671594743,0.032363534283021425,0.19668584758672092
7,151996.6300098747,0.03263267115028899,0.22931851873700992
8,141202.6961015035,0.033076518384468415,0.2623950371214783
9,130053.31866162825,0.03375096609546655,0.2961460032169449
10,118870.00905040768,0.034700021514516836,0.33084602473146174
11,107941.24721773094,0.03581834289375322,0.366664367625215
12,97459.61704748998,0.037230600622084546,0.40389496824729954
13,197999.99999996988,0.038960084062899435,0.44285505231019895
14,192813.76872300927,0.041126362551711704,0.48398141486191065
15,185306.49491489577,0.04370241826706347,0.5276838331289742
16,176165.5005337536,0.04679197829259894,0.5744758114215731
17,165968.81499516452,0.05028561160702393,0.624761423028597
18,155132.46306413494,0.054429194179698416,0.6791906172082954
19,143983.84796031239,0.05916091997527141,0.7383515371835668
20,132767.06873523688,0.0643022700489768,0.8026538072325436
21,121645.65746766204,0.07004028922498942,0.872694096457533
22,110768.58415560347,0.07582649808356208,0.9485205945410952
23,104026.32003648697,0.05147940545890484,1.0
