#treeName,Method,NumericalLogZ,logZ
sim--2142322983.msf.Rep0,Adaptive,0.0,-1391.8317587508038
sim--2142322983.msf.Rep1,Adaptive,0.0,-1389.0324788080932
sim--2142322983.msf.Rep2,Adaptive,0.0,-1390.003143549352
sim--2142322983.msf.Rep3,Adaptive,0.0,-1386.0209314833153
sim--2142322983.msf.Rep4,Adaptive,0.0,-1388.1219834045232
sim--2142322983.msf.Rep5,Adaptive,0.0,-1386.861868072055
sim--2142322983.msf.Rep6,Adaptive,0.0,-1390.4579367444944
sim--2142322983.msf.Rep7,Adaptive,0.0,-1390.4782660839692
sim--2142322983.msf.Rep8,Adaptive,0.0,-1389.1055103050378
sim--2142322983.msf.Rep9,Adaptive,0.0,-1389.179800122033
