#treeName,Method,NumericalLogZ,logZ
sim-1121221206.msf.Rep0,Adaptive,0.0,-1268.274862187985
sim-1121221206.msf.Rep0,Deterministic,0.0,-1268.0588016791673
sim-1121221206.msf.Rep0,MCMC,NA,0.0
sim-1121221206.msf.Rep0,LIS,NA,-1268.1379761948715
sim-1121221206.msf.Rep0,SS,NA,-1268.1319500252869
sim-1121221206.msf.Rep1,Adaptive,0.0,-1266.8884672120075
sim-1121221206.msf.Rep1,Deterministic,0.0,-1267.2129479346866
sim-1121221206.msf.Rep1,MCMC,NA,0.0
sim-1121221206.msf.Rep1,LIS,NA,-1267.8927006308686
sim-1121221206.msf.Rep1,SS,NA,-1268.1392915309277
sim-1121221206.msf.Rep2,Adaptive,0.0,-1268.0821593305857
sim-1121221206.msf.Rep2,Deterministic,0.0,-1267.4601587323505
sim-1121221206.msf.Rep2,MCMC,NA,0.0
sim-1121221206.msf.Rep2,LIS,NA,-1268.2795311474604
sim-1121221206.msf.Rep2,SS,NA,-1268.0772051116505
sim-1121221206.msf.Rep3,Adaptive,0.0,-1267.6663556737353
sim-1121221206.msf.Rep3,Deterministic,0.0,-1268.2632446794419
sim-1121221206.msf.Rep3,MCMC,NA,0.0
sim-1121221206.msf.Rep3,LIS,NA,-1268.310293663907
sim-1121221206.msf.Rep3,SS,NA,-1267.859015626759
sim-1121221206.msf.Rep4,Adaptive,0.0,-1267.245315591537
sim-1121221206.msf.Rep4,Deterministic,0.0,-1268.0692594341472
sim-1121221206.msf.Rep4,MCMC,NA,0.0
sim-1121221206.msf.Rep4,LIS,NA,-1268.2290557043284
sim-1121221206.msf.Rep4,SS,NA,-1268.4559723535276
sim-1121221206.msf.Rep5,Adaptive,0.0,-1267.5978508015453
sim-1121221206.msf.Rep5,Deterministic,0.0,-1267.3559634105095
sim-1121221206.msf.Rep5,MCMC,NA,0.0
sim-1121221206.msf.Rep5,LIS,NA,-1267.5032685941753
sim-1121221206.msf.Rep5,SS,NA,-1268.3002161061986
sim-1121221206.msf.Rep6,Adaptive,0.0,-1267.284331741706
sim-1121221206.msf.Rep6,Deterministic,0.0,-1267.6102935074343
sim-1121221206.msf.Rep6,MCMC,NA,0.0
sim-1121221206.msf.Rep6,LIS,NA,-1267.816686334656
sim-1121221206.msf.Rep6,SS,NA,-1268.6021205284915
sim-1121221206.msf.Rep7,Adaptive,0.0,-1267.9418435882128
sim-1121221206.msf.Rep7,Deterministic,0.0,-1267.7014081058655
sim-1121221206.msf.Rep7,MCMC,NA,0.0
sim-1121221206.msf.Rep7,LIS,NA,-1267.0433928730765
sim-1121221206.msf.Rep7,SS,NA,-1268.69305929287
sim-1121221206.msf.Rep8,Adaptive,0.0,-1267.7114495183373
sim-1121221206.msf.Rep8,Deterministic,0.0,-1267.886054316488
sim-1121221206.msf.Rep8,MCMC,NA,0.0
sim-1121221206.msf.Rep8,LIS,NA,-1267.4323178631148
sim-1121221206.msf.Rep8,SS,NA,-1267.9580708334756
sim-1121221206.msf.Rep9,Adaptive,0.0,-1267.6374518508221
sim-1121221206.msf.Rep9,Deterministic,0.0,-1267.5986951755635
sim-1121221206.msf.Rep9,MCMC,NA,0.0
sim-1121221206.msf.Rep9,LIS,NA,-1268.5821326300272
sim-1121221206.msf.Rep9,SS,NA,-1268.4309441287674
