#treeName,Method,NumericalLogZ,logZ
sim--571596271.msf.Rep0,Deterministic,0.0,-2089.7953522172634
sim--571596271.msf.Rep1,Deterministic,0.0,-2091.02403530706
sim--571596271.msf.Rep2,Deterministic,0.0,-2091.4711861082205
sim--571596271.msf.Rep3,Deterministic,0.0,-2089.763926559494
sim--571596271.msf.Rep4,Deterministic,0.0,-2091.1944636285884
sim--571596271.msf.Rep5,Deterministic,0.0,-2089.4154638511504
sim--571596271.msf.Rep6,Deterministic,0.0,-2087.4849933499763
sim--571596271.msf.Rep7,Deterministic,0.0,-2089.9905259274506
sim--571596271.msf.Rep8,Deterministic,0.0,-2087.9009167319077
sim--571596271.msf.Rep9,Deterministic,0.0,-2090.918826006654
sim--571596271.msf.Rep10,Deterministic,0.0,-2090.315348791526
sim--571596271.msf.Rep11,Deterministic,0.0,-2088.8343986359196
sim--571596271.msf.Rep12,Deterministic,0.0,-2089.562632856002
sim--571596271.msf.Rep13,Deterministic,0.0,-2091.3588864328813
sim--571596271.msf.Rep14,Deterministic,0.0,-2092.714776747018
sim--571596271.msf.Rep15,Deterministic,0.0,-2090.8072461680817
sim--571596271.msf.Rep16,Deterministic,0.0,-2090.883178766708
sim--571596271.msf.Rep17,Deterministic,0.0,-2090.0668904596873
sim--571596271.msf.Rep18,Deterministic,0.0,-2089.3597219532276
sim--571596271.msf.Rep19,Deterministic,0.0,-2091.5904227368524
