#treeName,Method,NumericalLogZ,logZ
sim--436676853.msf.Rep0,Adaptive,0.0,-1911.0754267810464
sim--436676853.msf.Rep0,Deterministic,0.0,-1911.563481500207
sim--436676853.msf.Rep0,MCMC,NA,0.0
sim--436676853.msf.Rep0,SS,NA,-1912.3217543907083
sim--436676853.msf.Rep1,Adaptive,0.0,-1911.489803698644
sim--436676853.msf.Rep1,Deterministic,0.0,-1910.0184847289668
sim--436676853.msf.Rep1,MCMC,NA,0.0
sim--436676853.msf.Rep1,SS,NA,-1911.4478887619753
sim--436676853.msf.Rep2,Adaptive,0.0,-1910.4343039150044
sim--436676853.msf.Rep2,Deterministic,0.0,-1910.5154334499202
sim--436676853.msf.Rep2,MCMC,NA,0.0
sim--436676853.msf.Rep2,SS,NA,-1912.08894069361
sim--436676853.msf.Rep3,Adaptive,0.0,-1911.6268429060185
sim--436676853.msf.Rep3,Deterministic,0.0,-1910.2135798592506
sim--436676853.msf.Rep3,MCMC,NA,0.0
sim--436676853.msf.Rep3,SS,NA,-1911.524273880923
sim--436676853.msf.Rep4,Adaptive,0.0,-1911.5537062461865
sim--436676853.msf.Rep4,Deterministic,0.0,-1910.947358364275
sim--436676853.msf.Rep4,MCMC,NA,0.0
sim--436676853.msf.Rep4,SS,NA,-1912.0235070597726
sim--436676853.msf.Rep5,Adaptive,0.0,-1911.120755784983
sim--436676853.msf.Rep5,Deterministic,0.0,-1910.9605922572875
sim--436676853.msf.Rep5,MCMC,NA,0.0
sim--436676853.msf.Rep5,SS,NA,-1911.7604281516642
sim--436676853.msf.Rep6,Adaptive,0.0,-1910.4629781682345
sim--436676853.msf.Rep6,Deterministic,0.0,-1909.177942608387
sim--436676853.msf.Rep6,MCMC,NA,0.0
sim--436676853.msf.Rep6,SS,NA,-1911.4024730202054
sim--436676853.msf.Rep7,Adaptive,0.0,-1909.5441472205466
sim--436676853.msf.Rep7,Deterministic,0.0,-1910.3809880562237
sim--436676853.msf.Rep7,MCMC,NA,0.0
sim--436676853.msf.Rep7,SS,NA,-1912.0218287047408
sim--436676853.msf.Rep8,Adaptive,0.0,-1911.7356801407027
sim--436676853.msf.Rep8,Deterministic,0.0,-1911.0548910958983
sim--436676853.msf.Rep8,MCMC,NA,0.0
sim--436676853.msf.Rep8,SS,NA,-1911.9609983039322
sim--436676853.msf.Rep9,Adaptive,0.0,-1910.00151988622
sim--436676853.msf.Rep9,Deterministic,0.0,-1910.5272717669482
sim--436676853.msf.Rep9,MCMC,NA,0.0
sim--436676853.msf.Rep9,SS,NA,-1911.182044093476
