#treeName,Method,NumericalLogZ,logZ
sim--436676853.msf.Rep0,Adaptive,0.0,-1910.8795256799133
sim--436676853.msf.Rep0,Deterministic,0.0,-1911.8338804809823
sim--436676853.msf.Rep0,MCMC,NA,0.0
sim--436676853.msf.Rep0,SS,NA,-1911.580969305414
sim--436676853.msf.Rep1,Adaptive,0.0,-1910.4682874739729
sim--436676853.msf.Rep1,Deterministic,0.0,-1912.132458731023
sim--436676853.msf.Rep1,MCMC,NA,0.0
sim--436676853.msf.Rep1,SS,NA,-1911.516479102199
sim--436676853.msf.Rep2,Adaptive,0.0,-1911.9918254991592
sim--436676853.msf.Rep2,Deterministic,0.0,-1911.5011756482645
sim--436676853.msf.Rep2,MCMC,NA,0.0
sim--436676853.msf.Rep2,SS,NA,-1911.7980502439855
sim--436676853.msf.Rep3,Adaptive,0.0,-1911.0577019771335
sim--436676853.msf.Rep3,Deterministic,0.0,-1910.5189169177318
sim--436676853.msf.Rep3,MCMC,NA,0.0
sim--436676853.msf.Rep3,SS,NA,-1912.2517035587614
sim--436676853.msf.Rep4,Adaptive,0.0,-1910.7849195166737
sim--436676853.msf.Rep4,Deterministic,0.0,-1910.9182176277811
sim--436676853.msf.Rep4,MCMC,NA,0.0
sim--436676853.msf.Rep4,SS,NA,-1911.7455388630942
sim--436676853.msf.Rep5,Adaptive,0.0,-1910.0979585658058
sim--436676853.msf.Rep5,Deterministic,0.0,-1911.2014275398103
sim--436676853.msf.Rep5,MCMC,NA,0.0
sim--436676853.msf.Rep5,SS,NA,-1911.6382348948803
sim--436676853.msf.Rep6,Adaptive,0.0,-1911.1525389999133
sim--436676853.msf.Rep6,Deterministic,0.0,-1910.9756745790535
sim--436676853.msf.Rep6,MCMC,NA,0.0
sim--436676853.msf.Rep6,SS,NA,-1912.4371056052635
sim--436676853.msf.Rep7,Adaptive,0.0,-1912.3290813392143
sim--436676853.msf.Rep7,Deterministic,0.0,-1911.103810573952
sim--436676853.msf.Rep7,MCMC,NA,0.0
sim--436676853.msf.Rep7,SS,NA,-1911.0761870386468
sim--436676853.msf.Rep8,Adaptive,0.0,-1911.0233808802698
sim--436676853.msf.Rep8,Deterministic,0.0,-1911.3461543356152
sim--436676853.msf.Rep8,MCMC,NA,0.0
sim--436676853.msf.Rep8,SS,NA,-1911.6256415259495
sim--436676853.msf.Rep9,Adaptive,0.0,-1911.1096980958591
sim--436676853.msf.Rep9,Deterministic,0.0,-1910.9434313623324
sim--436676853.msf.Rep9,MCMC,NA,0.0
sim--436676853.msf.Rep9,SS,NA,-1911.5242841352745
