#treeName,Method,NumericalLogZ,logZ
sim--606504940.msf.Rep0,MCMC,NA,0.0
sim--606504940.msf.Rep0,LIS,NA,-2654.030070136399
sim--606504940.msf.Rep0,SS,NA,-2640.658743872379
sim--606504940.msf.Rep1,MCMC,NA,0.0
sim--606504940.msf.Rep1,LIS,NA,-2636.437391287283
sim--606504940.msf.Rep1,SS,NA,-2663.3561794256784
sim--606504940.msf.Rep2,MCMC,NA,0.0
sim--606504940.msf.Rep2,LIS,NA,-2653.2069043565875
sim--606504940.msf.Rep2,SS,NA,-2659.4224305758216
sim--606504940.msf.Rep3,MCMC,NA,0.0
sim--606504940.msf.Rep3,LIS,NA,-2688.6410432371777
sim--606504940.msf.Rep3,SS,NA,-2662.4960257250696
sim--606504940.msf.Rep4,MCMC,NA,0.0
sim--606504940.msf.Rep4,LIS,NA,-2665.612201981941
sim--606504940.msf.Rep4,SS,NA,-2667.7427031984053
sim--606504940.msf.Rep5,MCMC,NA,0.0
sim--606504940.msf.Rep5,LIS,NA,-2649.3830921236845
sim--606504940.msf.Rep5,SS,NA,-2678.4425247629974
sim--606504940.msf.Rep6,MCMC,NA,0.0
sim--606504940.msf.Rep6,LIS,NA,-2655.7171003472085
sim--606504940.msf.Rep6,SS,NA,-2647.089222833572
sim--606504940.msf.Rep7,MCMC,NA,0.0
sim--606504940.msf.Rep7,LIS,NA,-2640.733796946179
sim--606504940.msf.Rep7,SS,NA,-2666.720278664554
sim--606504940.msf.Rep8,MCMC,NA,0.0
sim--606504940.msf.Rep8,LIS,NA,-2674.759466705907
sim--606504940.msf.Rep8,SS,NA,-2653.149248043197
sim--606504940.msf.Rep9,MCMC,NA,0.0
sim--606504940.msf.Rep9,LIS,NA,-2641.142471726737
sim--606504940.msf.Rep9,SS,NA,-2649.4365741649253
sim--606504940.msf.Rep10,MCMC,NA,0.0
sim--606504940.msf.Rep10,LIS,NA,-2667.441808695223
sim--606504940.msf.Rep10,SS,NA,-2652.9396619868735
sim--606504940.msf.Rep11,MCMC,NA,0.0
sim--606504940.msf.Rep11,LIS,NA,-2652.521670640021
sim--606504940.msf.Rep11,SS,NA,-2652.156700105361
sim--606504940.msf.Rep12,MCMC,NA,0.0
sim--606504940.msf.Rep12,LIS,NA,-2672.090367107915
sim--606504940.msf.Rep12,SS,NA,-2653.8615184886917
sim--606504940.msf.Rep13,MCMC,NA,0.0
sim--606504940.msf.Rep13,LIS,NA,-2646.633270232922
sim--606504940.msf.Rep13,SS,NA,-2642.7307291234174
sim--606504940.msf.Rep14,MCMC,NA,0.0
sim--606504940.msf.Rep14,LIS,NA,-2657.3616313998423
sim--606504940.msf.Rep14,SS,NA,-2664.460398489808
sim--606504940.msf.Rep15,MCMC,NA,0.0
sim--606504940.msf.Rep15,LIS,NA,-2657.084843095474
sim--606504940.msf.Rep15,SS,NA,-2650.7912667582236
sim--606504940.msf.Rep16,MCMC,NA,0.0
sim--606504940.msf.Rep16,LIS,NA,-2657.9289767946793
sim--606504940.msf.Rep16,SS,NA,-2651.658612881264
sim--606504940.msf.Rep17,MCMC,NA,0.0
sim--606504940.msf.Rep17,LIS,NA,-2666.183886715856
sim--606504940.msf.Rep17,SS,NA,-2654.874915066372
sim--606504940.msf.Rep18,MCMC,NA,0.0
sim--606504940.msf.Rep18,LIS,NA,-2654.3714753554377
sim--606504940.msf.Rep18,SS,NA,-2665.973432989347
sim--606504940.msf.Rep19,MCMC,NA,0.0
sim--606504940.msf.Rep19,LIS,NA,-2640.3567061615363
sim--606504940.msf.Rep19,SS,NA,-2657.0079541755767
