#treeName,Method,NumericalLogZ,logZ
sim-1983759278.msf.Rep0,Deterministic,0.0,-3193.4432117838196
sim-1983759278.msf.Rep1,Deterministic,0.0,-3190.668503811873
sim-1983759278.msf.Rep2,Deterministic,0.0,-3205.6776999946546
sim-1983759278.msf.Rep3,Deterministic,0.0,-3187.440334564625
sim-1983759278.msf.Rep4,Deterministic,0.0,-3186.488620301271
sim-1983759278.msf.Rep5,Deterministic,0.0,-3183.15961238096
sim-1983759278.msf.Rep6,Deterministic,0.0,-3191.5726501127297
sim-1983759278.msf.Rep7,Deterministic,0.0,-3192.292080477556
sim-1983759278.msf.Rep8,Deterministic,0.0,-3188.0635397817646
sim-1983759278.msf.Rep9,Deterministic,0.0,-3196.6694679332354
sim-1983759278.msf.Rep10,Deterministic,0.0,-3193.940187003195
sim-1983759278.msf.Rep11,Deterministic,0.0,-3195.9599393421686
sim-1983759278.msf.Rep12,Deterministic,0.0,-3191.851699141593
sim-1983759278.msf.Rep13,Deterministic,0.0,-3205.5235256404844
sim-1983759278.msf.Rep14,Deterministic,0.0,-3192.2070543943255
sim-1983759278.msf.Rep15,Deterministic,0.0,-3192.9737027990955
sim-1983759278.msf.Rep16,Deterministic,0.0,-3193.9362221918504
sim-1983759278.msf.Rep17,Deterministic,0.0,-3193.4391160311943
sim-1983759278.msf.Rep18,Deterministic,0.0,-3193.4085031847203
sim-1983759278.msf.Rep19,Deterministic,0.0,-3188.1198926173397
