#treeName,Method,NumericalLogZ,logZ
sim-1835442223.msf.Rep0,Adaptive,0.0,-2321.7964447603467
sim-1835442223.msf.Rep0,Deterministic,0.0,-2320.0571156092
sim-1835442223.msf.Rep1,Adaptive,0.0,-2318.738789395382
sim-1835442223.msf.Rep1,Deterministic,0.0,-2320.0580694722576
sim-1835442223.msf.Rep2,Adaptive,0.0,-2319.6862200840096
sim-1835442223.msf.Rep2,Deterministic,0.0,-2318.022748136546
sim-1835442223.msf.Rep3,Adaptive,0.0,-2318.766578548067
sim-1835442223.msf.Rep3,Deterministic,0.0,-2318.376500887642
sim-1835442223.msf.Rep4,Adaptive,0.0,-2318.454754589482
sim-1835442223.msf.Rep4,Deterministic,0.0,-2318.354821326746
sim-1835442223.msf.Rep5,Adaptive,0.0,-2319.126258320006
sim-1835442223.msf.Rep5,Deterministic,0.0,-2319.2267140135687
sim-1835442223.msf.Rep6,Adaptive,0.0,-2319.0031773521637
sim-1835442223.msf.Rep6,Deterministic,0.0,-2318.5055157659913
sim-1835442223.msf.Rep7,Adaptive,0.0,-2319.9661869200677
sim-1835442223.msf.Rep7,Deterministic,0.0,-2318.535110991531
sim-1835442223.msf.Rep8,Adaptive,0.0,-2318.814316609707
sim-1835442223.msf.Rep8,Deterministic,0.0,-2318.221314923899
sim-1835442223.msf.Rep9,Adaptive,0.0,-2318.598518562029
sim-1835442223.msf.Rep9,Deterministic,0.0,-2319.2765042696833
sim-1835442223.msf.Rep10,Adaptive,0.0,-2319.4948251855176
sim-1835442223.msf.Rep10,Deterministic,0.0,-2318.768516469621
sim-1835442223.msf.Rep11,Adaptive,0.0,-2319.0039700926654
sim-1835442223.msf.Rep11,Deterministic,0.0,-2318.824234658395
sim-1835442223.msf.Rep12,Adaptive,0.0,-2318.9959822233386
sim-1835442223.msf.Rep12,Deterministic,0.0,-2317.6558790481663
sim-1835442223.msf.Rep13,Adaptive,0.0,-2319.183819628256
sim-1835442223.msf.Rep13,Deterministic,0.0,-2320.137403809798
sim-1835442223.msf.Rep14,Adaptive,0.0,-2319.21901359792
sim-1835442223.msf.Rep14,Deterministic,0.0,-2319.012329501555
sim-1835442223.msf.Rep15,Adaptive,0.0,-2318.60455037282
sim-1835442223.msf.Rep15,Deterministic,0.0,-2319.7818662772343
sim-1835442223.msf.Rep16,Adaptive,0.0,-2320.8312572668087
sim-1835442223.msf.Rep16,Deterministic,0.0,-2318.6583716507694
sim-1835442223.msf.Rep17,Adaptive,0.0,-2319.7029817820408
sim-1835442223.msf.Rep17,Deterministic,0.0,-2318.982691677764
sim-1835442223.msf.Rep18,Adaptive,0.0,-2320.426641890837
sim-1835442223.msf.Rep18,Deterministic,0.0,-2317.819735775475
sim-1835442223.msf.Rep19,Adaptive,0.0,-2318.574747274601
sim-1835442223.msf.Rep19,Deterministic,0.0,-2318.9084788078853
