#treeName,Method,NumericalLogZ,logZ
sim--678403297.msf.Rep0,MCMC,NA,0.0
sim--678403297.msf.Rep0,LIS,NA,-770.7069808319402
sim--678403297.msf.Rep0,SS,NA,-770.0328024506956
sim--678403297.msf.Rep1,MCMC,NA,0.0
sim--678403297.msf.Rep1,LIS,NA,-770.2924727068826
sim--678403297.msf.Rep1,SS,NA,-771.9921134245205
sim--678403297.msf.Rep2,MCMC,NA,0.0
sim--678403297.msf.Rep2,LIS,NA,-770.5695802209152
sim--678403297.msf.Rep2,SS,NA,-771.2585445689582
sim--678403297.msf.Rep3,MCMC,NA,0.0
sim--678403297.msf.Rep3,LIS,NA,-770.0820066069293
sim--678403297.msf.Rep3,SS,NA,-770.6231636172348
sim--678403297.msf.Rep4,MCMC,NA,0.0
sim--678403297.msf.Rep4,LIS,NA,-769.7412265282243
sim--678403297.msf.Rep4,SS,NA,-770.74929340957
sim--678403297.msf.Rep5,MCMC,NA,0.0
sim--678403297.msf.Rep5,LIS,NA,-769.4188722081471
sim--678403297.msf.Rep5,SS,NA,-770.253393545015
sim--678403297.msf.Rep6,MCMC,NA,0.0
sim--678403297.msf.Rep6,LIS,NA,-770.1420392119496
sim--678403297.msf.Rep6,SS,NA,-770.531309032989
sim--678403297.msf.Rep7,MCMC,NA,0.0
sim--678403297.msf.Rep7,LIS,NA,-770.8953272397179
sim--678403297.msf.Rep7,SS,NA,-770.6293049798835
sim--678403297.msf.Rep8,MCMC,NA,0.0
sim--678403297.msf.Rep8,LIS,NA,-771.0800345967162
sim--678403297.msf.Rep8,SS,NA,-771.0504862297306
sim--678403297.msf.Rep9,MCMC,NA,0.0
sim--678403297.msf.Rep9,LIS,NA,-771.1842462212919
sim--678403297.msf.Rep9,SS,NA,-769.8067869503175
sim--678403297.msf.Rep10,MCMC,NA,0.0
sim--678403297.msf.Rep10,LIS,NA,-770.7737203770273
sim--678403297.msf.Rep10,SS,NA,-769.4311346734437
sim--678403297.msf.Rep11,MCMC,NA,0.0
sim--678403297.msf.Rep11,LIS,NA,-772.1190894595717
sim--678403297.msf.Rep11,SS,NA,-770.3611727868642
sim--678403297.msf.Rep12,MCMC,NA,0.0
sim--678403297.msf.Rep12,LIS,NA,-768.2530334547315
sim--678403297.msf.Rep12,SS,NA,-770.1675240096099
sim--678403297.msf.Rep13,MCMC,NA,0.0
sim--678403297.msf.Rep13,LIS,NA,-769.2010813505909
sim--678403297.msf.Rep13,SS,NA,-769.6893256678267
sim--678403297.msf.Rep14,MCMC,NA,0.0
sim--678403297.msf.Rep14,LIS,NA,-770.9306682170171
sim--678403297.msf.Rep14,SS,NA,-770.4924282476608
sim--678403297.msf.Rep15,MCMC,NA,0.0
sim--678403297.msf.Rep15,LIS,NA,-769.3809799826446
sim--678403297.msf.Rep15,SS,NA,-770.8198753936098
sim--678403297.msf.Rep16,MCMC,NA,0.0
sim--678403297.msf.Rep16,LIS,NA,-770.8747330284181
sim--678403297.msf.Rep16,SS,NA,-770.467317583498
sim--678403297.msf.Rep17,MCMC,NA,0.0
sim--678403297.msf.Rep17,LIS,NA,-770.3634030358368
sim--678403297.msf.Rep17,SS,NA,-771.0756533962287
sim--678403297.msf.Rep18,MCMC,NA,0.0
sim--678403297.msf.Rep18,LIS,NA,-769.4331761258481
sim--678403297.msf.Rep18,SS,NA,-770.6706037012409
sim--678403297.msf.Rep19,MCMC,NA,0.0
sim--678403297.msf.Rep19,LIS,NA,-770.1609670620012
sim--678403297.msf.Rep19,SS,NA,-772.0749570150736
