#treeName,Method,NumericalLogZ,logZ
sim--706515689.msf.Rep0,Adaptive,0.0,-1015.1121953115244
sim--706515689.msf.Rep0,Deterministic,0.0,-1015.2552846276722
sim--706515689.msf.Rep1,Adaptive,0.0,-1015.3009589669595
sim--706515689.msf.Rep1,Deterministic,0.0,-1014.9408016151616
sim--706515689.msf.Rep2,Adaptive,0.0,-1014.8656094706871
sim--706515689.msf.Rep2,Deterministic,0.0,-1014.9577813219573
sim--706515689.msf.Rep3,Adaptive,0.0,-1015.4520014257006
sim--706515689.msf.Rep3,Deterministic,0.0,-1015.1095052697801
sim--706515689.msf.Rep4,Adaptive,0.0,-1015.0636949327924
sim--706515689.msf.Rep4,Deterministic,0.0,-1015.0000226330188
sim--706515689.msf.Rep5,Adaptive,0.0,-1015.1720879043404
sim--706515689.msf.Rep5,Deterministic,0.0,-1014.8192324908074
sim--706515689.msf.Rep6,Adaptive,0.0,-1015.2304072415969
sim--706515689.msf.Rep6,Deterministic,0.0,-1014.9172978850769
sim--706515689.msf.Rep7,Adaptive,0.0,-1015.0841463380435
sim--706515689.msf.Rep7,Deterministic,0.0,-1014.871153571116
sim--706515689.msf.Rep8,Adaptive,0.0,-1015.0003355952439
sim--706515689.msf.Rep8,Deterministic,0.0,-1015.1876640278412
sim--706515689.msf.Rep9,Adaptive,0.0,-1015.0850017642019
sim--706515689.msf.Rep9,Deterministic,0.0,-1015.3048767761063
sim--706515689.msf.Rep10,Adaptive,0.0,-1014.9054996156851
sim--706515689.msf.Rep10,Deterministic,0.0,-1014.5550882549301
sim--706515689.msf.Rep11,Adaptive,0.0,-1014.750040233517
sim--706515689.msf.Rep11,Deterministic,0.0,-1015.3307145055384
sim--706515689.msf.Rep12,Adaptive,0.0,-1015.3687419676727
sim--706515689.msf.Rep12,Deterministic,0.0,-1015.0858906672064
sim--706515689.msf.Rep13,Adaptive,0.0,-1014.8816833106076
sim--706515689.msf.Rep13,Deterministic,0.0,-1014.622085832937
sim--706515689.msf.Rep14,Adaptive,0.0,-1014.875577298542
sim--706515689.msf.Rep14,Deterministic,0.0,-1015.1568093539507
sim--706515689.msf.Rep15,Adaptive,0.0,-1014.910682121871
sim--706515689.msf.Rep15,Deterministic,0.0,-1014.9842776645617
sim--706515689.msf.Rep16,Adaptive,0.0,-1015.1329398828373
sim--706515689.msf.Rep16,Deterministic,0.0,-1015.1167847677588
sim--706515689.msf.Rep17,Adaptive,0.0,-1015.1019595558636
sim--706515689.msf.Rep17,Deterministic,0.0,-1015.1964999747969
sim--706515689.msf.Rep18,Adaptive,0.0,-1014.9561073658977
sim--706515689.msf.Rep18,Deterministic,0.0,-1015.1530496318983
sim--706515689.msf.Rep19,Adaptive,0.0,-1014.9117097185704
sim--706515689.msf.Rep19,Deterministic,0.0,-1015.0078686025516
