#treeName,Method,NumericalLogZ,logZ
sim-1121221206.msf.Rep0,Adaptive,0.0,-1255.638815611215
sim-1121221206.msf.Rep0,Deterministic,0.0,-1255.4502608378787
sim-1121221206.msf.Rep0,MCMC,NA,0.0
sim-1121221206.msf.Rep0,LIS,NA,-1255.9198984027776
sim-1121221206.msf.Rep0,SS,NA,-1256.0156415207439
sim-1121221206.msf.Rep1,Adaptive,0.0,-1255.8813049245712
sim-1121221206.msf.Rep1,Deterministic,0.0,-1255.6765679875402
sim-1121221206.msf.Rep1,MCMC,NA,0.0
sim-1121221206.msf.Rep1,LIS,NA,-1256.0172613883838
sim-1121221206.msf.Rep1,SS,NA,-1255.8205232532443
sim-1121221206.msf.Rep2,Adaptive,0.0,-1255.8631534421631
sim-1121221206.msf.Rep2,Deterministic,0.0,-1255.421963510834
sim-1121221206.msf.Rep2,MCMC,NA,0.0
sim-1121221206.msf.Rep2,LIS,NA,-1255.8682868363676
sim-1121221206.msf.Rep2,SS,NA,-1255.8313174767466
sim-1121221206.msf.Rep3,Adaptive,0.0,-1255.8443400073431
sim-1121221206.msf.Rep3,Deterministic,0.0,-1255.4942477311604
sim-1121221206.msf.Rep3,MCMC,NA,0.0
sim-1121221206.msf.Rep3,LIS,NA,-1256.3016171200254
sim-1121221206.msf.Rep3,SS,NA,-1256.0730763843872
sim-1121221206.msf.Rep4,Adaptive,0.0,-1255.7617061717444
sim-1121221206.msf.Rep4,Deterministic,0.0,-1255.7772475867537
sim-1121221206.msf.Rep4,MCMC,NA,0.0
sim-1121221206.msf.Rep4,LIS,NA,-1255.8556455901626
sim-1121221206.msf.Rep4,SS,NA,-1255.953485466482
sim-1121221206.msf.Rep5,Adaptive,0.0,-1255.9447019711458
sim-1121221206.msf.Rep5,Deterministic,0.0,-1255.720996063897
sim-1121221206.msf.Rep5,MCMC,NA,0.0
sim-1121221206.msf.Rep5,LIS,NA,-1255.9558860372247
sim-1121221206.msf.Rep5,SS,NA,-1255.8721549987379
sim-1121221206.msf.Rep6,Adaptive,0.0,-1255.8323195799915
sim-1121221206.msf.Rep6,Deterministic,0.0,-1255.4584052831112
sim-1121221206.msf.Rep6,MCMC,NA,0.0
sim-1121221206.msf.Rep6,LIS,NA,-1255.8529732606312
sim-1121221206.msf.Rep6,SS,NA,-1256.0939557232984
sim-1121221206.msf.Rep7,Adaptive,0.0,-1255.5380463113459
sim-1121221206.msf.Rep7,Deterministic,0.0,-1255.4350926558543
sim-1121221206.msf.Rep7,MCMC,NA,0.0
sim-1121221206.msf.Rep7,LIS,NA,-1256.002024569427
sim-1121221206.msf.Rep7,SS,NA,-1255.7331361473166
sim-1121221206.msf.Rep8,Adaptive,0.0,-1255.6208088207695
sim-1121221206.msf.Rep8,Deterministic,0.0,-1255.5966184285537
sim-1121221206.msf.Rep8,MCMC,NA,0.0
sim-1121221206.msf.Rep8,LIS,NA,-1255.7931420467553
sim-1121221206.msf.Rep8,SS,NA,-1256.2689865006107
sim-1121221206.msf.Rep9,Adaptive,0.0,-1255.2809189320462
sim-1121221206.msf.Rep9,Deterministic,0.0,-1256.0012211599208
sim-1121221206.msf.Rep9,MCMC,NA,0.0
sim-1121221206.msf.Rep9,LIS,NA,-1256.1685899686472
sim-1121221206.msf.Rep9,SS,NA,-1255.851915881113
