#treeName,Method,NumericalLogZ,logZ
sim--1138069217.msf.Rep0,Deterministic,0.0,-1924.7715411023273
sim--1138069217.msf.Rep1,Deterministic,0.0,-1920.57168568683
sim--1138069217.msf.Rep2,Deterministic,0.0,-1927.6135941754287
sim--1138069217.msf.Rep3,Deterministic,0.0,-1921.9084702725793
sim--1138069217.msf.Rep4,Deterministic,0.0,-1922.0637319711552
sim--1138069217.msf.Rep5,Deterministic,0.0,-1924.8799306554783
sim--1138069217.msf.Rep6,Deterministic,0.0,-1921.4199247023105
sim--1138069217.msf.Rep7,Deterministic,0.0,-1923.6263986703507
sim--1138069217.msf.Rep8,Deterministic,0.0,-1924.981647081626
sim--1138069217.msf.Rep9,Deterministic,0.0,-1925.8570724466433
sim--1138069217.msf.Rep10,Deterministic,0.0,-1923.136172387961
sim--1138069217.msf.Rep11,Deterministic,0.0,-1924.5232312714734
sim--1138069217.msf.Rep12,Deterministic,0.0,-1922.8158955893941
sim--1138069217.msf.Rep13,Deterministic,0.0,-1923.3399389788126
sim--1138069217.msf.Rep14,Deterministic,0.0,-1926.2086951599126
sim--1138069217.msf.Rep15,Deterministic,0.0,-1921.4890545193452
sim--1138069217.msf.Rep16,Deterministic,0.0,-1926.0263784088834
sim--1138069217.msf.Rep17,Deterministic,0.0,-1923.4416330637473
sim--1138069217.msf.Rep18,Deterministic,0.0,-1927.811765943773
sim--1138069217.msf.Rep19,Deterministic,0.0,-1925.1388639117158
