#treeName,Method,NumericalLogZ,logZ
sim-1983759278.msf.Rep0,Deterministic,0.0,-1743.876230328638
sim-1983759278.msf.Rep1,Deterministic,0.0,-1743.587628341868
sim-1983759278.msf.Rep2,Deterministic,0.0,-1742.2620748441466
sim-1983759278.msf.Rep3,Deterministic,0.0,-1745.1330403388242
sim-1983759278.msf.Rep4,Deterministic,0.0,-1745.4894320257815
sim-1983759278.msf.Rep5,Deterministic,0.0,-1743.4233546749279
sim-1983759278.msf.Rep6,Deterministic,0.0,-1743.8293843353572
sim-1983759278.msf.Rep7,Deterministic,0.0,-1743.5305240243229
sim-1983759278.msf.Rep8,Deterministic,0.0,-1744.1374056621942
sim-1983759278.msf.Rep9,Deterministic,0.0,-1742.661283384026
sim-1983759278.msf.Rep10,Deterministic,0.0,-1744.5906111443492
sim-1983759278.msf.Rep11,Deterministic,0.0,-1742.3489851758561
sim-1983759278.msf.Rep12,Deterministic,0.0,-1741.860989506019
sim-1983759278.msf.Rep13,Deterministic,0.0,-1743.9470123901904
sim-1983759278.msf.Rep14,Deterministic,0.0,-1744.9271328821812
sim-1983759278.msf.Rep15,Deterministic,0.0,-1743.726839102414
sim-1983759278.msf.Rep16,Deterministic,0.0,-1742.8723498162258
sim-1983759278.msf.Rep17,Deterministic,0.0,-1745.4410750185243
sim-1983759278.msf.Rep18,Deterministic,0.0,-1745.3104291052534
sim-1983759278.msf.Rep19,Deterministic,0.0,-1743.5148428713803
