#treeName,Method,NumericalLogZ,logZ
sim-1845847318.msf.Rep0,MCMC,NA,0.0
sim-1845847318.msf.Rep0,LIS,NA,-2219.8922670794796
sim-1845847318.msf.Rep0,SS,NA,-2214.8155367276254
sim-1845847318.msf.Rep1,MCMC,NA,0.0
sim-1845847318.msf.Rep1,LIS,NA,-2222.4542001996847
sim-1845847318.msf.Rep1,SS,NA,-2209.6746880243404
sim-1845847318.msf.Rep2,MCMC,NA,0.0
sim-1845847318.msf.Rep2,LIS,NA,-2218.950787044952
sim-1845847318.msf.Rep2,SS,NA,-2210.737750423913
sim-1845847318.msf.Rep3,MCMC,NA,0.0
sim-1845847318.msf.Rep3,LIS,NA,-2231.88184168238
sim-1845847318.msf.Rep3,SS,NA,-2220.632195748283
sim-1845847318.msf.Rep4,MCMC,NA,0.0
sim-1845847318.msf.Rep4,LIS,NA,-2205.0640427585768
sim-1845847318.msf.Rep4,SS,NA,-2235.211539788109
sim-1845847318.msf.Rep5,MCMC,NA,0.0
sim-1845847318.msf.Rep5,LIS,NA,-2225.9770136359634
sim-1845847318.msf.Rep5,SS,NA,-2213.97612602588
sim-1845847318.msf.Rep6,MCMC,NA,0.0
sim-1845847318.msf.Rep6,LIS,NA,-2215.147696161519
sim-1845847318.msf.Rep6,SS,NA,-2221.146069278109
sim-1845847318.msf.Rep7,MCMC,NA,0.0
sim-1845847318.msf.Rep7,LIS,NA,-2210.98152981788
sim-1845847318.msf.Rep7,SS,NA,-2214.928209938651
sim-1845847318.msf.Rep8,MCMC,NA,0.0
sim-1845847318.msf.Rep8,LIS,NA,-2205.509328773585
sim-1845847318.msf.Rep8,SS,NA,-2222.494482513772
sim-1845847318.msf.Rep9,MCMC,NA,0.0
sim-1845847318.msf.Rep9,LIS,NA,-2209.319619061561
sim-1845847318.msf.Rep9,SS,NA,-2246.9879369001533
sim-1845847318.msf.Rep10,MCMC,NA,0.0
sim-1845847318.msf.Rep10,LIS,NA,-2224.6356574800366
sim-1845847318.msf.Rep10,SS,NA,-2222.161625978123
sim-1845847318.msf.Rep11,MCMC,NA,0.0
sim-1845847318.msf.Rep11,LIS,NA,-2207.5834654748123
sim-1845847318.msf.Rep11,SS,NA,-2213.5767324734366
sim-1845847318.msf.Rep12,MCMC,NA,0.0
sim-1845847318.msf.Rep12,LIS,NA,-2218.731239990452
sim-1845847318.msf.Rep12,SS,NA,-2217.3170363239783
sim-1845847318.msf.Rep13,MCMC,NA,0.0
sim-1845847318.msf.Rep13,LIS,NA,-2253.4180944844693
sim-1845847318.msf.Rep13,SS,NA,-2213.452942068175
sim-1845847318.msf.Rep14,MCMC,NA,0.0
sim-1845847318.msf.Rep14,LIS,NA,-2212.3710278746544
sim-1845847318.msf.Rep14,SS,NA,-2216.776343609176
sim-1845847318.msf.Rep15,MCMC,NA,0.0
sim-1845847318.msf.Rep15,LIS,NA,-2236.486105830588
sim-1845847318.msf.Rep15,SS,NA,-2224.9739890577735
sim-1845847318.msf.Rep16,MCMC,NA,0.0
sim-1845847318.msf.Rep16,LIS,NA,-2220.015267813768
sim-1845847318.msf.Rep16,SS,NA,-2235.8136967755554
sim-1845847318.msf.Rep17,MCMC,NA,0.0
sim-1845847318.msf.Rep17,LIS,NA,-2225.797813261422
sim-1845847318.msf.Rep17,SS,NA,-2225.1962268031584
sim-1845847318.msf.Rep18,MCMC,NA,0.0
sim-1845847318.msf.Rep18,LIS,NA,-2215.458832338828
sim-1845847318.msf.Rep18,SS,NA,-2253.193299544897
sim-1845847318.msf.Rep19,MCMC,NA,0.0
sim-1845847318.msf.Rep19,LIS,NA,-2213.1805982690025
sim-1845847318.msf.Rep19,SS,NA,-2213.1381730488883
