#treeName,Method,NumericalLogZ,logZ
sim-1121221206.msf.Rep0,Adaptive,-404.6441512044122,-402.49542775798244
sim-1121221206.msf.Rep0,Deterministic,-413.78529383109446,-402.4437168811611
sim-1121221206.msf.Rep0,MCMC,NA,0.0
sim-1121221206.msf.Rep0,LIS,NA,-402.50426162733896
sim-1121221206.msf.Rep0,SS,NA,-402.5479543080451
sim-1121221206.msf.Rep1,Adaptive,-400.93092782971405,-402.4861187364111
sim-1121221206.msf.Rep1,Deterministic,-406.66107534902096,-402.51329234380114
sim-1121221206.msf.Rep1,MCMC,NA,0.0
sim-1121221206.msf.Rep1,LIS,NA,-402.49783943364207
sim-1121221206.msf.Rep1,SS,NA,-402.486725365168
sim-1121221206.msf.Rep2,Adaptive,-411.3669446740948,-402.43788161154487
sim-1121221206.msf.Rep2,Deterministic,-406.4316378140572,-402.46448682926257
sim-1121221206.msf.Rep2,MCMC,NA,0.0
sim-1121221206.msf.Rep2,LIS,NA,-402.6638531551374
sim-1121221206.msf.Rep2,SS,NA,-402.566092077989
sim-1121221206.msf.Rep3,Adaptive,-422.2056706722205,-402.42683983870904
sim-1121221206.msf.Rep3,Deterministic,-423.1098633074202,-402.346143965127
sim-1121221206.msf.Rep3,MCMC,NA,0.0
sim-1121221206.msf.Rep3,LIS,NA,-402.3983283088454
sim-1121221206.msf.Rep3,SS,NA,-402.5709623045246
sim-1121221206.msf.Rep4,Adaptive,-404.4783167883246,-402.47907005353113
sim-1121221206.msf.Rep4,Deterministic,-403.1721373698955,-402.4355674209934
sim-1121221206.msf.Rep4,MCMC,NA,0.0
sim-1121221206.msf.Rep4,LIS,NA,-402.5539995215991
sim-1121221206.msf.Rep4,SS,NA,-402.4819015773581
sim-1121221206.msf.Rep5,Adaptive,-413.38373886039625,-402.42851212998914
sim-1121221206.msf.Rep5,Deterministic,-409.66947631376894,-402.44532634973484
sim-1121221206.msf.Rep5,MCMC,NA,0.0
sim-1121221206.msf.Rep5,LIS,NA,-402.59284749379685
sim-1121221206.msf.Rep5,SS,NA,-402.59150355603634
sim-1121221206.msf.Rep6,Adaptive,-409.803877662853,-402.46182664113945
sim-1121221206.msf.Rep6,Deterministic,-415.054135116103,-402.45940900350234
sim-1121221206.msf.Rep6,MCMC,NA,0.0
sim-1121221206.msf.Rep6,LIS,NA,-402.4850490479374
