#treeName,Method,NumericalLogZ,logZ
sim--571596271.msf.Rep0,Adaptive,0.0,-2956.595950353665
sim--571596271.msf.Rep0,Deterministic,0.0,-2958.631467218282
sim--571596271.msf.Rep1,Adaptive,0.0,-2958.3013546061306
sim--571596271.msf.Rep1,Deterministic,0.0,-2959.5701735896414
sim--571596271.msf.Rep2,Adaptive,0.0,-2960.8909166763574
sim--571596271.msf.Rep2,Deterministic,0.0,-2958.7288072529686
sim--571596271.msf.Rep3,Adaptive,0.0,-2959.393788476344
sim--571596271.msf.Rep3,Deterministic,0.0,-2957.9576274969395
sim--571596271.msf.Rep4,Adaptive,0.0,-2957.7044079087027
sim--571596271.msf.Rep4,Deterministic,0.0,-2960.0606753527577
sim--571596271.msf.Rep5,Adaptive,0.0,-2959.004203704762
sim--571596271.msf.Rep5,Deterministic,0.0,-2959.183323296647
sim--571596271.msf.Rep6,Adaptive,0.0,-2958.6336785910516
sim--571596271.msf.Rep6,Deterministic,0.0,-2957.7357040303173
sim--571596271.msf.Rep7,Adaptive,0.0,-2959.677660360203
sim--571596271.msf.Rep7,Deterministic,0.0,-2959.5527227431467
sim--571596271.msf.Rep8,Adaptive,0.0,-2961.521705500744
sim--571596271.msf.Rep8,Deterministic,0.0,-2958.3677405912595
sim--571596271.msf.Rep9,Adaptive,0.0,-2959.316421150345
sim--571596271.msf.Rep9,Deterministic,0.0,-2956.81967749778
sim--571596271.msf.Rep10,Adaptive,0.0,-2958.015999099267
sim--571596271.msf.Rep10,Deterministic,0.0,-2959.203156531882
sim--571596271.msf.Rep11,Adaptive,0.0,-2958.5622036539303
sim--571596271.msf.Rep11,Deterministic,0.0,-2958.252683860135
sim--571596271.msf.Rep12,Adaptive,0.0,-2959.620130261472
sim--571596271.msf.Rep12,Deterministic,0.0,-2956.8692833302516
sim--571596271.msf.Rep13,Adaptive,0.0,-2957.931225048267
sim--571596271.msf.Rep13,Deterministic,0.0,-2957.919510250017
sim--571596271.msf.Rep14,Adaptive,0.0,-2957.8552770630436
sim--571596271.msf.Rep14,Deterministic,0.0,-2957.9324367555814
sim--571596271.msf.Rep15,Adaptive,0.0,-2958.2378584730063
sim--571596271.msf.Rep15,Deterministic,0.0,-2956.424751574874
sim--571596271.msf.Rep16,Adaptive,0.0,-2958.4373631731123
sim--571596271.msf.Rep16,Deterministic,0.0,-2959.432854001863
sim--571596271.msf.Rep17,Adaptive,0.0,-2958.252156362899
sim--571596271.msf.Rep17,Deterministic,0.0,-2958.0270138532615
sim--571596271.msf.Rep18,Adaptive,0.0,-2959.628953704947
sim--571596271.msf.Rep18,Deterministic,0.0,-2958.669938919646
