#treeName,Method,NumericalLogZ,logZ
sim-1121221206.msf.Rep0,Adaptive,0.0,-771.5762622626711
sim-1121221206.msf.Rep0,Deterministic,0.0,-771.8410212063349
sim-1121221206.msf.Rep0,MCMC,NA,0.0
sim-1121221206.msf.Rep0,LIS,NA,-772.0654874652265
sim-1121221206.msf.Rep0,SS,NA,-771.9977507933876
sim-1121221206.msf.Rep1,Adaptive,0.0,-771.6421672084053
sim-1121221206.msf.Rep1,Deterministic,0.0,-771.8372056750592
sim-1121221206.msf.Rep1,MCMC,NA,0.0
sim-1121221206.msf.Rep1,LIS,NA,-771.9923342726838
sim-1121221206.msf.Rep1,SS,NA,-772.196105364342
sim-1121221206.msf.Rep2,Adaptive,0.0,-771.5356334841694
sim-1121221206.msf.Rep2,Deterministic,0.0,-771.7638173074265
sim-1121221206.msf.Rep2,MCMC,NA,0.0
sim-1121221206.msf.Rep2,LIS,NA,-772.1287025707873
sim-1121221206.msf.Rep2,SS,NA,-772.2032195117429
sim-1121221206.msf.Rep3,Adaptive,0.0,-771.7485000789032
sim-1121221206.msf.Rep3,Deterministic,0.0,-771.8586185649673
sim-1121221206.msf.Rep3,MCMC,NA,0.0
sim-1121221206.msf.Rep3,LIS,NA,-772.0886695181018
sim-1121221206.msf.Rep3,SS,NA,-772.20588781577
sim-1121221206.msf.Rep4,Adaptive,0.0,-771.7782146889949
sim-1121221206.msf.Rep4,Deterministic,0.0,-771.8186119471067
sim-1121221206.msf.Rep4,MCMC,NA,0.0
sim-1121221206.msf.Rep4,LIS,NA,-772.0376959627409
sim-1121221206.msf.Rep4,SS,NA,-772.3895081695238
sim-1121221206.msf.Rep5,Adaptive,0.0,-771.8114330074912
sim-1121221206.msf.Rep5,Deterministic,0.0,-771.7286049392858
sim-1121221206.msf.Rep5,MCMC,NA,0.0
sim-1121221206.msf.Rep5,LIS,NA,-772.1178260593166
sim-1121221206.msf.Rep5,SS,NA,-771.9734474173422
sim-1121221206.msf.Rep6,Adaptive,0.0,-771.7426734002092
sim-1121221206.msf.Rep6,Deterministic,0.0,-771.5563644339493
sim-1121221206.msf.Rep6,MCMC,NA,0.0
sim-1121221206.msf.Rep6,LIS,NA,-772.1494414750669
sim-1121221206.msf.Rep6,SS,NA,-772.1574512230641
sim-1121221206.msf.Rep7,Adaptive,0.0,-771.8032583477282
sim-1121221206.msf.Rep7,Deterministic,0.0,-771.8090865551666
sim-1121221206.msf.Rep7,MCMC,NA,0.0
sim-1121221206.msf.Rep7,LIS,NA,-771.8330983561848
sim-1121221206.msf.Rep7,SS,NA,-772.0837217710875
sim-1121221206.msf.Rep8,Adaptive,0.0,-771.9195631647419
sim-1121221206.msf.Rep8,Deterministic,0.0,-771.9284334233826
sim-1121221206.msf.Rep8,MCMC,NA,0.0
sim-1121221206.msf.Rep8,LIS,NA,-771.9677744110263
sim-1121221206.msf.Rep8,SS,NA,-772.1271563957811
sim-1121221206.msf.Rep9,Adaptive,0.0,-771.6474034691237
sim-1121221206.msf.Rep9,Deterministic,0.0,-771.8395435619767
sim-1121221206.msf.Rep9,MCMC,NA,0.0
sim-1121221206.msf.Rep9,LIS,NA,-772.1231870345356
sim-1121221206.msf.Rep9,SS,NA,-771.964622720092
