#treeName,Method,NumericalLogZ,logZ
sim-1121221206.msf.Rep0,Adaptive,0.0,-771.9885441630471
sim-1121221206.msf.Rep0,Deterministic,0.0,-771.8468363389285
sim-1121221206.msf.Rep0,MCMC,NA,0.0
sim-1121221206.msf.Rep0,LIS,NA,-772.1585239529506
sim-1121221206.msf.Rep0,SS,NA,-772.2027550968927
sim-1121221206.msf.Rep1,Adaptive,0.0,-771.9750429463783
sim-1121221206.msf.Rep1,Deterministic,0.0,-771.9161491228868
sim-1121221206.msf.Rep1,MCMC,NA,0.0
sim-1121221206.msf.Rep1,LIS,NA,-772.1755666482695
sim-1121221206.msf.Rep1,SS,NA,-772.1273525236589
sim-1121221206.msf.Rep2,Adaptive,0.0,-771.686449889865
sim-1121221206.msf.Rep2,Deterministic,0.0,-771.8197126832681
sim-1121221206.msf.Rep2,MCMC,NA,0.0
sim-1121221206.msf.Rep2,LIS,NA,-772.027769321393
sim-1121221206.msf.Rep2,SS,NA,-772.1588727691866
sim-1121221206.msf.Rep3,Adaptive,0.0,-771.7751184876813
sim-1121221206.msf.Rep3,Deterministic,0.0,-771.6901991843383
sim-1121221206.msf.Rep3,MCMC,NA,0.0
sim-1121221206.msf.Rep3,LIS,NA,-772.0946061912491
sim-1121221206.msf.Rep3,SS,NA,-772.2323235663587
sim-1121221206.msf.Rep4,Adaptive,0.0,-771.834625683078
sim-1121221206.msf.Rep4,Deterministic,0.0,-771.754417180171
sim-1121221206.msf.Rep4,MCMC,NA,0.0
sim-1121221206.msf.Rep4,LIS,NA,-772.1251303607783
sim-1121221206.msf.Rep4,SS,NA,-771.9745752525348
sim-1121221206.msf.Rep5,Adaptive,0.0,-771.910367169779
sim-1121221206.msf.Rep5,Deterministic,0.0,-771.8105906816893
sim-1121221206.msf.Rep5,MCMC,NA,0.0
sim-1121221206.msf.Rep5,LIS,NA,-772.2899031998029
sim-1121221206.msf.Rep5,SS,NA,-772.0591251555179
sim-1121221206.msf.Rep6,Adaptive,0.0,-771.6166642827869
sim-1121221206.msf.Rep6,Deterministic,0.0,-771.8759862208053
sim-1121221206.msf.Rep6,MCMC,NA,0.0
sim-1121221206.msf.Rep6,LIS,NA,-772.1987421348559
sim-1121221206.msf.Rep6,SS,NA,-772.0731642965828
sim-1121221206.msf.Rep7,Adaptive,0.0,-771.8468879174139
sim-1121221206.msf.Rep7,Deterministic,0.0,-771.7433352611981
sim-1121221206.msf.Rep7,MCMC,NA,0.0
sim-1121221206.msf.Rep7,LIS,NA,-771.9121993516297
sim-1121221206.msf.Rep7,SS,NA,-772.1070025457008
sim-1121221206.msf.Rep8,Adaptive,0.0,-771.7883737228744
sim-1121221206.msf.Rep8,Deterministic,0.0,-771.778834356012
sim-1121221206.msf.Rep8,MCMC,NA,0.0
sim-1121221206.msf.Rep8,LIS,NA,-772.2750193753211
sim-1121221206.msf.Rep8,SS,NA,-772.2484902635931
sim-1121221206.msf.Rep9,Adaptive,0.0,-771.8127043931926
sim-1121221206.msf.Rep9,Deterministic,0.0,-771.9023500313345
sim-1121221206.msf.Rep9,MCMC,NA,0.0
sim-1121221206.msf.Rep9,LIS,NA,-771.9501823368829
sim-1121221206.msf.Rep9,SS,NA,-772.0372067032466
