#treeName,Method,NumericalLogZ,logZ
sim-1121221206.msf.Rep0,Adaptive,0.0,-772.0345762305925
sim-1121221206.msf.Rep0,Deterministic,0.0,-771.7840846390417
sim-1121221206.msf.Rep0,MCMC,NA,0.0
sim-1121221206.msf.Rep0,LIS,NA,-772.0435185979176
sim-1121221206.msf.Rep0,SS,NA,-772.1761700709835
sim-1121221206.msf.Rep1,Adaptive,0.0,-771.7984664243768
sim-1121221206.msf.Rep1,Deterministic,0.0,-771.8154857712359
sim-1121221206.msf.Rep1,MCMC,NA,0.0
sim-1121221206.msf.Rep1,LIS,NA,-771.9969586915772
sim-1121221206.msf.Rep1,SS,NA,-772.0358695271198
sim-1121221206.msf.Rep2,Adaptive,0.0,-771.6802732268823
sim-1121221206.msf.Rep2,Deterministic,0.0,-771.7462643870422
sim-1121221206.msf.Rep2,MCMC,NA,0.0
sim-1121221206.msf.Rep2,LIS,NA,-772.1550604193127
sim-1121221206.msf.Rep2,SS,NA,-772.0850992527235
sim-1121221206.msf.Rep3,Adaptive,0.0,-771.728709658457
sim-1121221206.msf.Rep3,Deterministic,0.0,-771.9694966867747
sim-1121221206.msf.Rep3,MCMC,NA,0.0
sim-1121221206.msf.Rep3,LIS,NA,-772.0280895738846
sim-1121221206.msf.Rep3,SS,NA,-771.9518025267987
sim-1121221206.msf.Rep4,Adaptive,0.0,-771.7407071636508
sim-1121221206.msf.Rep4,Deterministic,0.0,-771.8721444357686
sim-1121221206.msf.Rep4,MCMC,NA,0.0
sim-1121221206.msf.Rep4,LIS,NA,-772.1303558632752
sim-1121221206.msf.Rep4,SS,NA,-772.0688825297289
sim-1121221206.msf.Rep5,Adaptive,0.0,-771.7052627672332
sim-1121221206.msf.Rep5,Deterministic,0.0,-771.774618360521
sim-1121221206.msf.Rep5,MCMC,NA,0.0
sim-1121221206.msf.Rep5,LIS,NA,-772.1036342578494
sim-1121221206.msf.Rep5,SS,NA,-772.1666543271485
sim-1121221206.msf.Rep6,Adaptive,0.0,-771.6984559906896
sim-1121221206.msf.Rep6,Deterministic,0.0,-771.6924590291857
sim-1121221206.msf.Rep6,MCMC,NA,0.0
sim-1121221206.msf.Rep6,LIS,NA,-771.897936379645
sim-1121221206.msf.Rep6,SS,NA,-772.1112973106709
sim-1121221206.msf.Rep7,Adaptive,0.0,-771.842259327643
sim-1121221206.msf.Rep7,Deterministic,0.0,-771.8629464368125
sim-1121221206.msf.Rep7,MCMC,NA,0.0
sim-1121221206.msf.Rep7,LIS,NA,-771.9888661924916
sim-1121221206.msf.Rep7,SS,NA,-772.1183510467733
sim-1121221206.msf.Rep8,Adaptive,0.0,-771.9596137776714
sim-1121221206.msf.Rep8,Deterministic,0.0,-771.7116314706207
sim-1121221206.msf.Rep8,MCMC,NA,0.0
sim-1121221206.msf.Rep8,LIS,NA,-772.1513758520464
sim-1121221206.msf.Rep8,SS,NA,-771.8081808255375
sim-1121221206.msf.Rep9,Adaptive,0.0,-771.8341491177231
sim-1121221206.msf.Rep9,Deterministic,0.0,-771.7875276936169
sim-1121221206.msf.Rep9,MCMC,NA,0.0
sim-1121221206.msf.Rep9,LIS,NA,-772.0630853529277
sim-1121221206.msf.Rep9,SS,NA,-772.2345619070257
