#treeName,Method,NumericalLogZ,logZ
sim--1286386272.msf.Rep0,Adaptive,0.0,-1366.4051323776566
sim--1286386272.msf.Rep0,Deterministic,0.0,-1366.2116423206269
sim--1286386272.msf.Rep1,Adaptive,0.0,-1366.032955216432
sim--1286386272.msf.Rep1,Deterministic,0.0,-1366.2277048292515
sim--1286386272.msf.Rep2,Adaptive,0.0,-1366.5118020270625
sim--1286386272.msf.Rep2,Deterministic,0.0,-1366.269217175252
sim--1286386272.msf.Rep3,Adaptive,0.0,-1366.431176745653
sim--1286386272.msf.Rep3,Deterministic,0.0,-1366.5264132260597
sim--1286386272.msf.Rep4,Adaptive,0.0,-1366.4453047955722
sim--1286386272.msf.Rep4,Deterministic,0.0,-1366.566213146101
sim--1286386272.msf.Rep5,Adaptive,0.0,-1366.7515584859802
sim--1286386272.msf.Rep5,Deterministic,0.0,-1366.3447173063557
sim--1286386272.msf.Rep6,Adaptive,0.0,-1366.548735312295
sim--1286386272.msf.Rep6,Deterministic,0.0,-1366.6062375213685
sim--1286386272.msf.Rep7,Adaptive,0.0,-1366.566433348965
sim--1286386272.msf.Rep7,Deterministic,0.0,-1366.2068040301367
sim--1286386272.msf.Rep8,Adaptive,0.0,-1366.4738354768767
sim--1286386272.msf.Rep8,Deterministic,0.0,-1365.905574148063
sim--1286386272.msf.Rep9,Adaptive,0.0,-1366.1634005702206
sim--1286386272.msf.Rep9,Deterministic,0.0,-1366.7016514246038
sim--1286386272.msf.Rep10,Adaptive,0.0,-1366.622424270232
sim--1286386272.msf.Rep10,Deterministic,0.0,-1366.745224946403
sim--1286386272.msf.Rep11,Adaptive,0.0,-1366.4520850332135
sim--1286386272.msf.Rep11,Deterministic,0.0,-1366.2257760051048
sim--1286386272.msf.Rep12,Adaptive,0.0,-1366.5348255893707
sim--1286386272.msf.Rep12,Deterministic,0.0,-1366.5203507879512
sim--1286386272.msf.Rep13,Adaptive,0.0,-1366.5546891601969
sim--1286386272.msf.Rep13,Deterministic,0.0,-1365.967563302476
sim--1286386272.msf.Rep14,Adaptive,0.0,-1366.4403046347318
sim--1286386272.msf.Rep14,Deterministic,0.0,-1366.3302664462549
sim--1286386272.msf.Rep15,Adaptive,0.0,-1365.8359789649778
sim--1286386272.msf.Rep15,Deterministic,0.0,-1366.7914394023867
sim--1286386272.msf.Rep16,Adaptive,0.0,-1366.5553451158255
sim--1286386272.msf.Rep16,Deterministic,0.0,-1366.5384765632643
sim--1286386272.msf.Rep17,Adaptive,0.0,-1366.1771052918268
sim--1286386272.msf.Rep17,Deterministic,0.0,-1366.3189512382871
sim--1286386272.msf.Rep18,Adaptive,0.0,-1366.5195661525636
sim--1286386272.msf.Rep18,Deterministic,0.0,-1366.3203537291843
sim--1286386272.msf.Rep19,Adaptive,0.0,-1366.4420439542953
sim--1286386272.msf.Rep19,Deterministic,0.0,-1366.3603285095676
