#treeName,Method,NumericalLogZ,logZ
sim-837415749.msf.Rep0,Deterministic,0.0,-3264.167249390868
sim-837415749.msf.Rep1,Deterministic,0.0,-3253.174552597379
sim-837415749.msf.Rep2,Deterministic,0.0,-3252.749536862866
sim-837415749.msf.Rep3,Deterministic,0.0,-3234.866296543314
sim-837415749.msf.Rep4,Deterministic,0.0,-3264.645978150022
sim-837415749.msf.Rep5,Deterministic,0.0,-3277.764118709638
sim-837415749.msf.Rep6,Deterministic,0.0,-3255.982210268712
sim-837415749.msf.Rep7,Deterministic,0.0,-3252.2536611970386
sim-837415749.msf.Rep8,Deterministic,0.0,-3225.750252649538
sim-837415749.msf.Rep9,Deterministic,0.0,-3264.0761365235376
