#treeName,Method,NumericalLogZ,logZ
sim--1286386272.msf.Rep0,Adaptive,0.0,-1357.9885472843878
sim--1286386272.msf.Rep0,Deterministic,0.0,-1358.6675705091475
sim--1286386272.msf.Rep1,Adaptive,0.0,-1357.8581045350631
sim--1286386272.msf.Rep1,Deterministic,0.0,-1358.2478150569123
sim--1286386272.msf.Rep2,Adaptive,0.0,-1357.5663093884798
sim--1286386272.msf.Rep2,Deterministic,0.0,-1358.2051448464745
sim--1286386272.msf.Rep3,Adaptive,0.0,-1358.1832365022408
sim--1286386272.msf.Rep3,Deterministic,0.0,-1357.6477319354185
sim--1286386272.msf.Rep4,Adaptive,0.0,-1358.4477451171122
sim--1286386272.msf.Rep4,Deterministic,0.0,-1358.0163128743548
sim--1286386272.msf.Rep5,Adaptive,0.0,-1358.422654078088
sim--1286386272.msf.Rep5,Deterministic,0.0,-1357.9612252487934
sim--1286386272.msf.Rep6,Adaptive,0.0,-1358.325843143582
sim--1286386272.msf.Rep6,Deterministic,0.0,-1358.0848331526245
sim--1286386272.msf.Rep7,Adaptive,0.0,-1358.019367168851
sim--1286386272.msf.Rep7,Deterministic,0.0,-1357.7485438238982
sim--1286386272.msf.Rep8,Adaptive,0.0,-1358.2600097431432
sim--1286386272.msf.Rep8,Deterministic,0.0,-1358.063533710443
sim--1286386272.msf.Rep9,Adaptive,0.0,-1358.1272203522346
sim--1286386272.msf.Rep9,Deterministic,0.0,-1357.895592039261
sim--1286386272.msf.Rep10,Adaptive,0.0,-1357.7651569575585
sim--1286386272.msf.Rep10,Deterministic,0.0,-1358.417642676561
sim--1286386272.msf.Rep11,Adaptive,0.0,-1357.648479263857
sim--1286386272.msf.Rep11,Deterministic,0.0,-1357.9231739705392
sim--1286386272.msf.Rep12,Adaptive,0.0,-1358.07480555904
sim--1286386272.msf.Rep12,Deterministic,0.0,-1358.5527785073239
sim--1286386272.msf.Rep13,Adaptive,0.0,-1357.738108400399
sim--1286386272.msf.Rep13,Deterministic,0.0,-1358.1366561325754
sim--1286386272.msf.Rep14,Adaptive,0.0,-1357.9562858902316
sim--1286386272.msf.Rep14,Deterministic,0.0,-1358.4573883649307
sim--1286386272.msf.Rep15,Adaptive,0.0,-1357.9412593989377
sim--1286386272.msf.Rep15,Deterministic,0.0,-1358.1139455550735
sim--1286386272.msf.Rep16,Adaptive,0.0,-1357.9759141422226
sim--1286386272.msf.Rep16,Deterministic,0.0,-1358.0954137670074
sim--1286386272.msf.Rep17,Adaptive,0.0,-1358.1757237634467
sim--1286386272.msf.Rep17,Deterministic,0.0,-1357.8911595011828
sim--1286386272.msf.Rep18,Adaptive,0.0,-1357.8237274354583
sim--1286386272.msf.Rep18,Deterministic,0.0,-1358.3263614142152
sim--1286386272.msf.Rep19,Adaptive,0.0,-1357.8311882736898
sim--1286386272.msf.Rep19,Deterministic,0.0,-1358.6331845891257
