#treeName,Method,NumericalLogZ,logZ
sim-1491444859.msf.Rep0,Adaptive,0.0,-702.0630036049721
sim-1491444859.msf.Rep0,Deterministic,0.0,-701.8091186949583
sim-1491444859.msf.Rep1,Adaptive,0.0,-701.8831749999351
sim-1491444859.msf.Rep1,Deterministic,0.0,-701.7780669196148
sim-1491444859.msf.Rep2,Adaptive,0.0,-701.6550111202388
sim-1491444859.msf.Rep2,Deterministic,0.0,-701.5766705925054
sim-1491444859.msf.Rep3,Adaptive,0.0,-701.7383057392623
sim-1491444859.msf.Rep3,Deterministic,0.0,-701.6734139274287
sim-1491444859.msf.Rep4,Adaptive,0.0,-701.4826429822278
sim-1491444859.msf.Rep4,Deterministic,0.0,-701.8245931185687
sim-1491444859.msf.Rep5,Adaptive,0.0,-701.9564217937826
sim-1491444859.msf.Rep5,Deterministic,0.0,-701.7568310778729
sim-1491444859.msf.Rep6,Adaptive,0.0,-701.820765866958
sim-1491444859.msf.Rep6,Deterministic,0.0,-701.841685129578
sim-1491444859.msf.Rep7,Adaptive,0.0,-701.7318396848451
sim-1491444859.msf.Rep7,Deterministic,0.0,-701.6758226284426
sim-1491444859.msf.Rep8,Adaptive,0.0,-701.8647008548419
sim-1491444859.msf.Rep8,Deterministic,0.0,-702.1053084228241
sim-1491444859.msf.Rep9,Adaptive,0.0,-701.7635446887078
sim-1491444859.msf.Rep9,Deterministic,0.0,-701.7023194283108
sim-1491444859.msf.Rep10,Adaptive,0.0,-701.7816012265381
sim-1491444859.msf.Rep10,Deterministic,0.0,-701.8910509008707
sim-1491444859.msf.Rep11,Adaptive,0.0,-701.7411233429705
sim-1491444859.msf.Rep11,Deterministic,0.0,-702.0125100610892
sim-1491444859.msf.Rep12,Adaptive,0.0,-701.8652723723318
sim-1491444859.msf.Rep12,Deterministic,0.0,-701.8114583292546
sim-1491444859.msf.Rep13,Adaptive,0.0,-701.97549012574
sim-1491444859.msf.Rep13,Deterministic,0.0,-702.0257495065716
sim-1491444859.msf.Rep14,Adaptive,0.0,-701.9618406186656
sim-1491444859.msf.Rep14,Deterministic,0.0,-701.9199172690461
sim-1491444859.msf.Rep15,Adaptive,0.0,-701.6525259829889
sim-1491444859.msf.Rep15,Deterministic,0.0,-701.6198191650816
sim-1491444859.msf.Rep16,Adaptive,0.0,-701.74833609682
sim-1491444859.msf.Rep16,Deterministic,0.0,-701.6369495115403
sim-1491444859.msf.Rep17,Adaptive,0.0,-701.8116185675922
sim-1491444859.msf.Rep17,Deterministic,0.0,-701.781508991953
sim-1491444859.msf.Rep18,Adaptive,0.0,-701.9504940910401
sim-1491444859.msf.Rep18,Deterministic,0.0,-701.6386829899689
sim-1491444859.msf.Rep19,Adaptive,0.0,-701.7734957596871
sim-1491444859.msf.Rep19,Deterministic,0.0,-701.7912490771031
