#treeName,Method,NumericalLogZ,logZ
sim-1121221206.msf.Rep0,Adaptive,0.0,-771.7469080019179
sim-1121221206.msf.Rep0,Deterministic,0.0,-771.6391420210815
sim-1121221206.msf.Rep0,MCMC,NA,0.0
sim-1121221206.msf.Rep0,LIS,NA,-772.1074674389009
sim-1121221206.msf.Rep0,SS,NA,-772.0247148221906
sim-1121221206.msf.Rep1,Adaptive,0.0,-771.9195240971063
sim-1121221206.msf.Rep1,Deterministic,0.0,-771.7065834649703
sim-1121221206.msf.Rep1,MCMC,NA,0.0
sim-1121221206.msf.Rep1,LIS,NA,-772.0272983973401
sim-1121221206.msf.Rep1,SS,NA,-772.2782661200639
sim-1121221206.msf.Rep2,Adaptive,0.0,-771.8302385684628
sim-1121221206.msf.Rep2,Deterministic,0.0,-771.6626493556363
sim-1121221206.msf.Rep2,MCMC,NA,0.0
sim-1121221206.msf.Rep2,LIS,NA,-772.1115800345957
sim-1121221206.msf.Rep2,SS,NA,-772.1165706195396
sim-1121221206.msf.Rep3,Adaptive,0.0,-771.7715387630055
sim-1121221206.msf.Rep3,Deterministic,0.0,-771.75929778543
sim-1121221206.msf.Rep3,MCMC,NA,0.0
sim-1121221206.msf.Rep3,LIS,NA,-771.9969141988278
sim-1121221206.msf.Rep3,SS,NA,-772.1883826951531
sim-1121221206.msf.Rep4,Adaptive,0.0,-771.7900667304363
sim-1121221206.msf.Rep4,Deterministic,0.0,-771.8731941061661
sim-1121221206.msf.Rep4,MCMC,NA,0.0
sim-1121221206.msf.Rep4,LIS,NA,-772.1647185226282
sim-1121221206.msf.Rep4,SS,NA,-772.0864718648404
sim-1121221206.msf.Rep5,Adaptive,0.0,-771.7549604496484
sim-1121221206.msf.Rep5,Deterministic,0.0,-771.8069700168686
sim-1121221206.msf.Rep5,MCMC,NA,0.0
sim-1121221206.msf.Rep5,LIS,NA,-772.1210199484862
sim-1121221206.msf.Rep5,SS,NA,-772.2440624040592
sim-1121221206.msf.Rep6,Adaptive,0.0,-771.972843914836
sim-1121221206.msf.Rep6,Deterministic,0.0,-771.8246491596294
sim-1121221206.msf.Rep6,MCMC,NA,0.0
sim-1121221206.msf.Rep6,LIS,NA,-772.0149338350167
sim-1121221206.msf.Rep6,SS,NA,-772.1617832378272
sim-1121221206.msf.Rep7,Adaptive,0.0,-771.7916509545623
sim-1121221206.msf.Rep7,Deterministic,0.0,-771.7723087911378
sim-1121221206.msf.Rep7,MCMC,NA,0.0
sim-1121221206.msf.Rep7,LIS,NA,-772.0770128049146
sim-1121221206.msf.Rep7,SS,NA,-772.1263852062584
sim-1121221206.msf.Rep8,Adaptive,0.0,-771.826079452064
sim-1121221206.msf.Rep8,Deterministic,0.0,-771.9057552833065
sim-1121221206.msf.Rep8,MCMC,NA,0.0
sim-1121221206.msf.Rep8,LIS,NA,-771.9924785108685
sim-1121221206.msf.Rep8,SS,NA,-772.2178272990277
sim-1121221206.msf.Rep9,Adaptive,0.0,-771.7593878056657
sim-1121221206.msf.Rep9,Deterministic,0.0,-771.9005406059188
sim-1121221206.msf.Rep9,MCMC,NA,0.0
sim-1121221206.msf.Rep9,LIS,NA,-771.9505385701772
sim-1121221206.msf.Rep9,SS,NA,-772.2238875733553
