"","#treeName","pi_1","pi_2","pi_3","pi_4","r_1","r_2","r_3","r_4","r_5","r_6","alpha","ModelComparisonExperiments.mainRand","ModelComparisonExperiments.alphaSMCSampler","gen.len","gen.nTaxa","gen.rand","gen.treeRate","ModelComparisonExperiments.iterScalings"
"76","sim-1226046983.msf.Rep0",0.266557279300219,0.244534253948539,0.257859955903601,0.257859955903601,0.164213530274608,0.196527403421054,0.153222405027923,0.180733639626364,0.178927121807922,0.12637589984213,2.25772484310039,7181,0.99995,1000,10,262,10,"100 100000 100 100000 100 100000"
"77","sim--817510635.msf.Rep0",0.242962437061583,0.255278003230881,0.252455968762311,0.252455968762311,0.137811427169034,0.159982415030122,0.207916161439227,0.146948464794402,0.178591692712262,0.168749838854953,3.18947645909133,7181,0.99995,1000,10,210,10,"100 100000 100 100000 100 100000"
"78","sim-333966840.msf.Rep0",0.255716328841894,0.238857835768001,0.282671789348437,0.282671789348437,0.162802979094145,0.174159466030869,0.163588806107516,0.133579881677493,0.189551050510879,0.176317816579098,6.06615985852122,7181,0.99995,1000,10,252,10,"100 100000 100 100000 100 100000"
"79","sim-2041644704.msf.Rep0",0.246384799243839,0.239016838402777,0.267820352187308,0.267820352187308,0.159478863990639,0.189713059290476,0.140104211898212,0.148129226275587,0.183761971411282,0.178812667133804,5.22743212106246,7181,0.99995,1000,10,236,10,"100 100000 100 100000 100 100000"
"80","sim--112908717.msf.Rep0",0.261098628565406,0.268437003843787,0.219154736361719,0.219154736361719,0.173719198356153,0.169322127296442,0.164410380051176,0.16419648133158,0.165147585525233,0.163204227439417,1.41253275307484,7181,0.99995,1000,10,285,10,"100 100000 100 100000 100 100000"
"81","sim-844856244.msf.Rep0",0.274726991845061,0.251209278954143,0.232944474376698,0.232944474376698,0.173304671883528,0.165696680917755,0.164638279895805,0.154767551205465,0.174969044407103,0.166623771690345,8.16781849183507,7181,0.99995,1000,10,209,10,"100 100000 100 100000 100 100000"
"82","sim-579224625.msf.Rep0",0.257023058593497,0.250282281416878,0.244698849629923,0.244698849629923,0.165180470730303,0.158591120061194,0.174266433312833,0.161408178517273,0.190328630255357,0.150225167123041,11.2438259298942,7181,0.99995,1000,10,266,10,"100 100000 100 100000 100 100000"
"83","sim-521445065.msf.Rep0",0.244272883995115,0.268523906796034,0.26333648126777,0.26333648126777,0.164563088573454,0.156396621301069,0.161938172007756,0.186014773613268,0.14115839813448,0.189928946369973,2.4218541339728,7181,0.99995,1000,10,215,10,"100 100000 100 100000 100 100000"
"84","sim-346435415.msf.Rep0",0.237274225380871,0.241855430195346,0.260916608315651,0.260916608315651,0.166654186361865,0.183998210951136,0.181246583393846,0.165387008979348,0.134817347363964,0.167896662949841,3.43183572501483,7181,0.99995,1000,10,294,10,"100 100000 100 100000 100 100000"
"85","sim--1975222398.msf.Rep0",0.248127019803856,0.225666655080872,0.315743617673923,0.315743617673923,0.170508792718708,0.161931380669001,0.186165094351646,0.159380119747204,0.171340077834431,0.150674534679011,9.79536161394506,7181,0.99995,1000,10,253,10,"100 100000 100 100000 100 100000"
"86","sim--2111155351.msf.Rep0",0.244517948364773,0.258053672243798,0.256313755990956,0.256313755990956,0.166204029502281,0.195452571736736,0.176401500594459,0.16439953593326,0.145929524641928,0.151612837591337,0.805816138978254,7181,0.99995,1000,10,218,10,"100 100000 100 100000 100 100000"
"87","sim--1095610830.msf.Rep0",0.242199168971582,0.241334772164724,0.264693441344749,0.264693441344749,0.163381009209817,0.184816404925177,0.164749115235969,0.154153097458019,0.166927319017858,0.165973054153159,10.3033709600447,7181,0.99995,1000,10,221,10,"100 100000 100 100000 100 100000"
"88","sim-612067034.msf.Rep0",0.227920997866777,0.238846373907707,0.29195375870671,0.29195375870671,0.162897855893305,0.176569815298007,0.17723529293853,0.149108053276621,0.161399202417655,0.172789780175882,5.19298303842138,7181,0.99995,1000,10,205,10,"100 100000 100 100000 100 100000"
"89","sim-1549458162.msf.Rep0",0.241519828689962,0.249095548823984,0.312033475606622,0.312033475606622,0.163647606069448,0.187872474793112,0.171075131276336,0.136515378260026,0.173913626906336,0.166975782694743,5.99880567312286,7181,0.99995,1000,10,256,10,"100 100000 100 100000 100 100000"
"90","sim--1606500234.msf.Rep0",0.259330913141305,0.245730755963607,0.217008908606325,0.217008908606325,0.156525528438005,0.173982767755186,0.202458210041405,0.162168663947976,0.15530386878717,0.149560961030258,9.06682638186422,7181,0.99995,1000,10,232,10,"100 100000 100 100000 100 100000"
"91","sim--436319896.msf.Rep0",0.241665821176972,0.223785138399216,0.303276358953715,0.303276358953715,0.177447054184507,0.157042210214202,0.156424464288948,0.164907237487842,0.178182985779348,0.165996048045154,3.13430989200282,7181,0.99995,1000,10,259,10,"100 100000 100 100000 100 100000"
"92","sim-1582300571.msf.Rep0",0.250798210984504,0.261497335503102,0.251531452712567,0.251531452712567,0.150820633183594,0.12350653758244,0.188907795288059,0.187419135622191,0.161675379433044,0.187670518890673,5.09685766726558,7181,0.99995,1000,10,203,10,"100 100000 100 100000 100 100000"
"93","sim--312855518.msf.Rep0",0.268376744652985,0.260287439071381,0.223094096700377,0.223094096700377,0.146594503256231,0.151089905905587,0.178995649222915,0.142381328277286,0.187177548315918,0.193761065022062,6.37951054180862,7181,0.99995,1000,10,224,10,"100 100000 100 100000 100 100000"
"94","sim-902635804.msf.Rep0",0.242118729100777,0.249765631794085,0.257831387438325,0.257831387438325,0.176856613399253,0.18335595157093,0.183503370563558,0.152907354601042,0.151671898528149,0.151704811337069,7.8494473546126,7181,0.99995,1000,10,260,10,"100 100000 100 100000 100 100000"
"95","sim-1594769147.msf.Rep0",0.267009818994617,0.228577901009144,0.241689521492227,0.241689521492227,0.149999367297666,0.195050353803145,0.147265132982695,0.190752012093452,0.177914084100689,0.139019049722353,5.40200273637522,7181,0.99995,1000,10,269,10,"100 100000 100 100000 100 100000"
"96","sim-1951022735.msf.Rep0",0.244811224355204,0.238829386006561,0.234411551671241,0.234411551671241,0.167227304270678,0.153574811969503,0.167526942331873,0.165800746996704,0.185227403210276,0.160642791220966,4.1588331653801,7181,0.99995,1000,10,246,10,"100 100000 100 100000 100 100000"
