"","#treeName","Method","logZ","ModelComparisonExperiments.mainRand","ModelComparisonExperiments.alphaSMCSampler","gen.len","gen.nTaxa","gen.rand","gen.treeRate","ModelComparisonExperiments.iterScalings"
"190","sim-1361979937.msf.Rep0","SSJC",-3902.17693791624,7181,0.99995,1000,10,297,10,"100 100000 100 100000 100 100000"
"191","sim-1361979937.msf.Rep0","ANNEALINGEvolGTR",-3923.03814272203,7181,0.99995,1000,10,297,10,"100 100000 100 100000 100 100000"
"192","sim-1361979937.msf.Rep0","SSEvolGTR",-3931.1017983313,7181,0.99995,1000,10,297,10,"100 100000 100 100000 100 100000"
"193","sim-1026100182.msf.Rep0","ANNEALINGEvolK2P",-4039.37412636455,7181,0.99995,1000,10,229,10,"100 100000 100 100000 100 100000"
"194","sim-1026100182.msf.Rep0","SSEvolK2P",-4039.25098521467,7181,0.99995,1000,10,229,10,"100 100000 100 100000 100 100000"
"195","sim-1026100182.msf.Rep0","ANNEALINGJC",-4035.16737378141,7181,0.99995,1000,10,229,10,"100 100000 100 100000 100 100000"
"196","sim-1026100182.msf.Rep0","SSJC",-4034.18628811073,7181,0.99995,1000,10,229,10,"100 100000 100 100000 100 100000"
"197","sim-1026100182.msf.Rep0","ANNEALINGEvolGTR",-4047.98306458675,7181,0.99995,1000,10,229,10,"100 100000 100 100000 100 100000"
"198","sim-1026100182.msf.Rep0","SSEvolGTR",-4056.13754836521,7181,0.99995,1000,10,229,10,"100 100000 100 100000 100 100000"
"199","sim--623798122.msf.Rep0","ANNEALINGEvolK2P",-3641.63851670746,7181,0.99995,1000,10,296,10,"100 100000 100 100000 100 100000"
"200","sim--623798122.msf.Rep0","SSEvolK2P",-3645.86196998192,7181,0.99995,1000,10,296,10,"100 100000 100 100000 100 100000"
"201","sim--623798122.msf.Rep0","ANNEALINGJC",-3636.8865456713,7181,0.99995,1000,10,296,10,"100 100000 100 100000 100 100000"
"202","sim--623798122.msf.Rep0","SSJC",-3636.94937230961,7181,0.99995,1000,10,296,10,"100 100000 100 100000 100 100000"
"203","sim--623798122.msf.Rep0","ANNEALINGEvolGTR",-3663.43551896163,7181,0.99995,1000,10,296,10,"100 100000 100 100000 100 100000"
"204","sim--623798122.msf.Rep0","SSEvolGTR",-3671.47941990141,7181,0.99995,1000,10,296,10,"100 100000 100 100000 100 100000"
"205","sim-1536989587.msf.Rep0","ANNEALINGEvolK2P",-2667.83201067377,7181,0.99995,1000,10,222,10,"100 100000 100 100000 100 100000"
"206","sim-1536989587.msf.Rep0","SSEvolK2P",-2667.49185295375,7181,0.99995,1000,10,222,10,"100 100000 100 100000 100 100000"
"207","sim-1536989587.msf.Rep0","ANNEALINGJC",-2664.2511712451,7181,0.99995,1000,10,222,10,"100 100000 100 100000 100 100000"
"208","sim-1536989587.msf.Rep0","SSJC",-2663.85696657549,7181,0.99995,1000,10,222,10,"100 100000 100 100000 100 100000"
"209","sim-1536989587.msf.Rep0","ANNEALINGEvolGTR",-2684.20097589326,7181,0.99995,1000,10,222,10,"100 100000 100 100000 100 100000"
"210","sim-1536989587.msf.Rep0","SSEvolGTR",-2692.18841852372,7181,0.99995,1000,10,222,10,"100 100000 100 100000 100 100000"
"211","sim--636266697.msf.Rep0","ANNEALINGEvolK2P",-3855.53895380682,7181,0.99995,1000,10,230,10,"100 100000 100 100000 100 100000"
"212","sim--636266697.msf.Rep0","SSEvolK2P",-3859.57859682228,7181,0.99995,1000,10,230,10,"100 100000 100 100000 100 100000"
"213","sim--636266697.msf.Rep0","ANNEALINGJC",-3853.23670241386,7181,0.99995,1000,10,230,10,"100 100000 100 100000 100 100000"
"214","sim--636266697.msf.Rep0","SSJC",-3851.95556581822,7181,0.99995,1000,10,230,10,"100 100000 100 100000 100 100000"
"215","sim--636266697.msf.Rep0","ANNEALINGEvolGTR",-3871.60171653811,7181,0.99995,1000,10,230,10,"100 100000 100 100000 100 100000"
"216","sim--636266697.msf.Rep0","SSEvolGTR",-3880.26772851207,7181,0.99995,1000,10,230,10,"100 100000 100 100000 100 100000"
"217","sim-1226046983.msf.Rep0","ANNEALINGEvolK2P",-3809.44466660575,7181,0.99995,1000,10,262,10,"100 100000 100 100000 100 100000"
"218","sim-1226046983.msf.Rep0","SSEvolK2P",-3811.82800382302,7181,0.99995,1000,10,262,10,"100 100000 100 100000 100 100000"
"219","sim-1226046983.msf.Rep0","ANNEALINGJC",-3808.47717485042,7181,0.99995,1000,10,262,10,"100 100000 100 100000 100 100000"
"220","sim-1226046983.msf.Rep0","SSJC",-3809.26475557825,7181,0.99995,1000,10,262,10,"100 100000 100 100000 100 100000"
"221","sim-1226046983.msf.Rep0","ANNEALINGEvolGTR",-3834.73572803983,7181,0.99995,1000,10,262,10,"100 100000 100 100000 100 100000"
"222","sim-1226046983.msf.Rep0","SSEvolGTR",-3843.0006908727,7181,0.99995,1000,10,262,10,"100 100000 100 100000 100 100000"
"223","sim--267544534.msf.Rep0","ANNEALINGEvolK2P",-3148.77502956946,7181,0.99995,1000,10,237,10,"100 100000 100 100000 100 100000"
"224","sim--267544534.msf.Rep0","SSEvolK2P",-3151.4227032251,7181,0.99995,1000,10,237,10,"100 100000 100 100000 100 100000"
"225","sim--267544534.msf.Rep0","ANNEALINGJC",-3144.4967862866,7181,0.99995,1000,10,237,10,"100 100000 100 100000 100 100000"
"226","sim--267544534.msf.Rep0","SSJC",-3146.23273439628,7181,0.99995,1000,10,237,10,"100 100000 100 100000 100 100000"
"227","sim--267544534.msf.Rep0","ANNEALINGEvolGTR",-3153.81096188146,7181,0.99995,1000,10,237,10,"100 100000 100 100000 100 100000"
"228","sim--267544534.msf.Rep0","SSEvolGTR",-3160.75484598947,7181,0.99995,1000,10,237,10,"100 100000 100 100000 100 100000"
"229","sim-1996333719.msf.Rep0","ANNEALINGEvolK2P",-3070.33164383392,7181,0.99995,1000,10,227,10,"100 100000 100 100000 100 100000"
"230","sim-1996333719.msf.Rep0","SSEvolK2P",-3073.03718251776,7181,0.99995,1000,10,227,10,"100 100000 100 100000 100 100000"
"231","sim-1996333719.msf.Rep0","ANNEALINGJC",-3065.07132416647,7181,0.99995,1000,10,227,10,"100 100000 100 100000 100 100000"
"232","sim-1996333719.msf.Rep0","SSJC",-3065.44238348244,7181,0.99995,1000,10,227,10,"100 100000 100 100000 100 100000"
"233","sim-1996333719.msf.Rep0","ANNEALINGEvolGTR",-3087.30022670086,7181,0.99995,1000,10,227,10,"100 100000 100 100000 100 100000"
"234","sim-1996333719.msf.Rep0","SSEvolGTR",-3094.87249992188,7181,0.99995,1000,10,227,10,"100 100000 100 100000 100 100000"
"235","sim-2008802295.msf.Rep0","ANNEALINGEvolK2P",-2947.70927988316,7181,0.99995,1000,10,293,10,"100 100000 100 100000 100 100000"
"236","sim-2008802295.msf.Rep0","SSEvolK2P",-2945.00840804843,7181,0.99995,1000,10,293,10,"100 100000 100 100000 100 100000"
"237","sim-2008802295.msf.Rep0","ANNEALINGJC",-2945.19025643286,7181,0.99995,1000,10,293,10,"100 100000 100 100000 100 100000"
"238","sim-2008802295.msf.Rep0","SSJC",-2941.65593836353,7181,0.99995,1000,10,293,10,"100 100000 100 100000 100 100000"
"239","sim-2008802295.msf.Rep0","ANNEALINGEvolGTR",-2959.55927496913,7181,0.99995,1000,10,293,10,"100 100000 100 100000 100 100000"
"240","sim-2008802295.msf.Rep0","SSEvolGTR",-2967.30484514173,7181,0.99995,1000,10,293,10,"100 100000 100 100000 100 100000"
"241","sim--1283089055.msf.Rep0","ANNEALINGEvolK2P",-4527.20072460244,7181,0.99995,1000,10,234,10,"100 100000 100 100000 100 100000"
"242","sim--1283089055.msf.Rep0","SSEvolK2P",-4528.13229953554,7181,0.99995,1000,10,234,10,"100 100000 100 100000 100 100000"
"243","sim--1283089055.msf.Rep0","ANNEALINGJC",-4524.00056047427,7181,0.99995,1000,10,234,10,"100 100000 100 100000 100 100000"
"244","sim--1283089055.msf.Rep0","SSJC",-4522.19868310373,7181,0.99995,1000,10,234,10,"100 100000 100 100000 100 100000"
"245","sim--1283089055.msf.Rep0","ANNEALINGEvolGTR",-4535.29950183761,7181,0.99995,1000,10,234,10,"100 100000 100 100000 100 100000"
"246","sim--1283089055.msf.Rep0","SSEvolGTR",-4547.04905546839,7181,0.99995,1000,10,234,10,"100 100000 100 100000 100 100000"
"247","sim-1685391116.msf.Rep0","ANNEALINGEvolK2P",-3567.79344359758,7181,0.99995,1000,10,299,10,"100 100000 100 100000 100 100000"
"248","sim-1685391116.msf.Rep0","SSEvolK2P",-3569.29769937424,7181,0.99995,1000,10,299,10,"100 100000 100 100000 100 100000"
"249","sim-1685391116.msf.Rep0","ANNEALINGJC",-3564.59738000206,7181,0.99995,1000,10,299,10,"100 100000 100 100000 100 100000"
"250","sim-1685391116.msf.Rep0","SSJC",-3563.45781895388,7181,0.99995,1000,10,299,10,"100 100000 100 100000 100 100000"
"251","sim-1685391116.msf.Rep0","ANNEALINGEvolGTR",-3584.91757048473,7181,0.99995,1000,10,299,10,"100 100000 100 100000 100 100000"
"252","sim-1685391116.msf.Rep0","SSEvolGTR",-3592.51621064769,7181,0.99995,1000,10,299,10,"100 100000 100 100000 100 100000"
"253","sim--805042060.msf.Rep0","ANNEALINGEvolK2P",-3231.44101792368,7181,0.99995,1000,10,276,10,"100 100000 100 100000 100 100000"
"254","sim--805042060.msf.Rep0","SSEvolK2P",-3234.4809561531,7181,0.99995,1000,10,276,10,"100 100000 100 100000 100 100000"
"255","sim--805042060.msf.Rep0","ANNEALINGJC",-3228.65657363075,7181,0.99995,1000,10,276,10,"100 100000 100 100000 100 100000"
"256","sim--805042060.msf.Rep0","SSJC",-3228.04269276521,7181,0.99995,1000,10,276,10,"100 100000 100 100000 100 100000"
"257","sim--805042060.msf.Rep0","ANNEALINGEvolGTR",-3247.78633644674,7181,0.99995,1000,10,276,10,"100 100000 100 100000 100 100000"
"258","sim--805042060.msf.Rep0","SSEvolGTR",-3255.30867227561,7181,0.99995,1000,10,276,10,"100 100000 100 100000 100 100000"
"259","sim--817510635.msf.Rep0","ANNEALINGEvolK2P",-3502.95444178517,7181,0.99995,1000,10,210,10,"100 100000 100 100000 100 100000"
"260","sim--817510635.msf.Rep0","SSEvolK2P",-3504.21184909865,7181,0.99995,1000,10,210,10,"100 100000 100 100000 100 100000"
"261","sim--817510635.msf.Rep0","ANNEALINGJC",-3499.44730607641,7181,0.99995,1000,10,210,10,"100 100000 100 100000 100 100000"
"262","sim--817510635.msf.Rep0","SSJC",-3498.1864847044,7181,0.99995,1000,10,210,10,"100 100000 100 100000 100 100000"
"263","sim--817510635.msf.Rep0","ANNEALINGEvolGTR",-3519.65283336028,7181,0.99995,1000,10,210,10,"100 100000 100 100000 100 100000"
"264","sim--817510635.msf.Rep0","SSEvolGTR",-3526.27808712487,7181,0.99995,1000,10,210,10,"100 100000 100 100000 100 100000"
"265","sim--403477487.msf.Rep0","ANNEALINGEvolK2P",-3366.81259576446,7181,0.99995,1000,10,202,10,"100 100000 100 100000 100 100000"
"266","sim--403477487.msf.Rep0","SSEvolK2P",-3368.15666985354,7181,0.99995,1000,10,202,10,"100 100000 100 100000 100 100000"
"267","sim--403477487.msf.Rep0","ANNEALINGJC",-3362.97133758312,7181,0.99995,1000,10,202,10,"100 100000 100 100000 100 100000"
"268","sim--403477487.msf.Rep0","SSJC",-3362.89546128055,7181,0.99995,1000,10,202,10,"100 100000 100 100000 100 100000"
"269","sim--403477487.msf.Rep0","ANNEALINGEvolGTR",-3385.55160436125,7181,0.99995,1000,10,202,10,"100 100000 100 100000 100 100000"
"270","sim--403477487.msf.Rep0","SSEvolGTR",-3391.96640251786,7181,0.99995,1000,10,202,10,"100 100000 100 100000 100 100000"
"271","sim-1860400766.msf.Rep0","ANNEALINGEvolK2P",-3240.45765738465,7181,0.99995,1000,10,216,10,"100 100000 100 100000 100 100000"
"272","sim-1860400766.msf.Rep0","SSEvolK2P",-3241.78285628585,7181,0.99995,1000,10,216,10,"100 100000 100 100000 100 100000"
"273","sim-1860400766.msf.Rep0","ANNEALINGJC",-3236.10548123316,7181,0.99995,1000,10,216,10,"100 100000 100 100000 100 100000"
"274","sim-1860400766.msf.Rep0","SSJC",-3237.89458845979,7181,0.99995,1000,10,216,10,"100 100000 100 100000 100 100000"
"275","sim-1860400766.msf.Rep0","ANNEALINGEvolGTR",-3235.80307042625,7181,0.99995,1000,10,216,10,"100 100000 100 100000 100 100000"
"276","sim-1860400766.msf.Rep0","SSEvolGTR",-3243.33314867709,7181,0.99995,1000,10,216,10,"100 100000 100 100000 100 100000"
"277","sim-1258889392.msf.Rep0","ANNEALINGEvolK2P",-3409.60824190067,7181,0.99995,1000,10,201,10,"100 100000 100 100000 100 100000"
"278","sim-1258889392.msf.Rep0","SSEvolK2P",-3409.93724505611,7181,0.99995,1000,10,201,10,"100 100000 100 100000 100 100000"
"279","sim-1258889392.msf.Rep0","ANNEALINGJC",-3405.98198572056,7181,0.99995,1000,10,201,10,"100 100000 100 100000 100 100000"
"280","sim-1258889392.msf.Rep0","SSJC",-3404.6836284263,7181,0.99995,1000,10,201,10,"100 100000 100 100000 100 100000"
"281","sim-1258889392.msf.Rep0","ANNEALINGEvolGTR",-3420.53660345636,7181,0.99995,1000,10,201,10,"100 100000 100 100000 100 100000"
"282","sim-1258889392.msf.Rep0","SSEvolGTR",-3427.47139335067,7181,0.99995,1000,10,201,10,"100 100000 100 100000 100 100000"
"283","sim--759731075.msf.Rep0","ANNEALINGEvolK2P",-4049.13220729046,7181,0.99995,1000,10,257,10,"100 100000 100 100000 100 100000"
"284","sim--759731075.msf.Rep0","SSEvolK2P",-4052.3944233823,7181,0.99995,1000,10,257,10,"100 100000 100 100000 100 100000"
"285","sim--759731075.msf.Rep0","ANNEALINGJC",-4045.58728225933,7181,0.99995,1000,10,257,10,"100 100000 100 100000 100 100000"
"286","sim--759731075.msf.Rep0","SSJC",-4047.00172669048,7181,0.99995,1000,10,257,10,"100 100000 100 100000 100 100000"
"287","sim--759731075.msf.Rep0","ANNEALINGEvolGTR",-4058.26975306224,7181,0.99995,1000,10,257,10,"100 100000 100 100000 100 100000"
"288","sim--759731075.msf.Rep0","SSEvolGTR",-4065.8613651091,7181,0.99995,1000,10,257,10,"100 100000 100 100000 100 100000"
"289","sim-1594769147.msf.Rep0","ANNEALINGEvolK2P",-3443.83759849107,7181,0.99995,1000,10,269,10,"100 100000 100 100000 100 100000"
"290","sim-1594769147.msf.Rep0","SSEvolK2P",-3444.93214622499,7181,0.99995,1000,10,269,10,"100 100000 100 100000 100 100000"
"291","sim-1594769147.msf.Rep0","ANNEALINGJC",-3445.08138012556,7181,0.99995,1000,10,269,10,"100 100000 100 100000 100 100000"
"292","sim-1594769147.msf.Rep0","SSJC",-3441.92383159807,7181,0.99995,1000,10,269,10,"100 100000 100 100000 100 100000"
"293","sim-1594769147.msf.Rep0","ANNEALINGEvolGTR",-3462.81936074717,7181,0.99995,1000,10,269,10,"100 100000 100 100000 100 100000"
"294","sim-1594769147.msf.Rep0","SSEvolGTR",-3472.40579034535,7181,0.99995,1000,10,269,10,"100 100000 100 100000 100 100000"
"295","sim-1504147178.msf.Rep0","ANNEALINGEvolK2P",-3573.38425639665,7181,0.99995,1000,10,279,10,"100 100000 100 100000 100 100000"
"296","sim-1504147178.msf.Rep0","SSEvolK2P",-3573.4704266009,7181,0.99995,1000,10,279,10,"100 100000 100 100000 100 100000"
"297","sim-1504147178.msf.Rep0","ANNEALINGJC",-3571.1606931419,7181,0.99995,1000,10,279,10,"100 100000 100 100000 100 100000"
"298","sim-1504147178.msf.Rep0","SSJC",-3569.1940241019,7181,0.99995,1000,10,279,10,"100 100000 100 100000 100 100000"
"299","sim-1504147178.msf.Rep0","ANNEALINGEvolGTR",-3583.59813041399,7181,0.99995,1000,10,279,10,"100 100000 100 100000 100 100000"
"300","sim-1504147178.msf.Rep0","SSEvolGTR",-3590.25473103193,7181,0.99995,1000,10,279,10,"100 100000 100 100000 100 100000"
"301","sim--125377293.msf.Rep0","ANNEALINGEvolK2P",-3929.85890525678,7181,0.99995,1000,10,219,10,"100 100000 100 100000 100 100000"
"302","sim--125377293.msf.Rep0","SSEvolK2P",-3930.6937792689,7181,0.99995,1000,10,219,10,"100 100000 100 100000 100 100000"
"303","sim--125377293.msf.Rep0","ANNEALINGJC",-3926.51516768402,7181,0.99995,1000,10,219,10,"100 100000 100 100000 100 100000"
"304","sim--125377293.msf.Rep0","SSJC",-3926.32341305961,7181,0.99995,1000,10,219,10,"100 100000 100 100000 100 100000"
"305","sim--125377293.msf.Rep0","ANNEALINGEvolGTR",-3948.71369722106,7181,0.99995,1000,10,219,10,"100 100000 100 100000 100 100000"
"306","sim--125377293.msf.Rep0","SSEvolGTR",-3957.89062630076,7181,0.99995,1000,10,219,10,"100 100000 100 100000 100 100000"
"307","sim--300386943.msf.Rep0","ANNEALINGEvolK2P",-3639.96287261206,7181,0.99995,1000,10,298,10,"100 100000 100 100000 100 100000"
"308","sim--300386943.msf.Rep0","SSEvolK2P",-3641.49578278971,7181,0.99995,1000,10,298,10,"100 100000 100 100000 100 100000"
"309","sim--300386943.msf.Rep0","ANNEALINGJC",-3638.2907667542,7181,0.99995,1000,10,298,10,"100 100000 100 100000 100 100000"
"310","sim--300386943.msf.Rep0","SSJC",-3637.61089033143,7181,0.99995,1000,10,298,10,"100 100000 100 100000 100 100000"
"311","sim--300386943.msf.Rep0","ANNEALINGEvolGTR",-3660.0304990465,7181,0.99995,1000,10,298,10,"100 100000 100 100000 100 100000"
"312","sim--300386943.msf.Rep0","SSEvolGTR",-3668.00192108163,7181,0.99995,1000,10,298,10,"100 100000 100 100000 100 100000"
"313","sim-2041644704.msf.Rep0","ANNEALINGEvolK2P",-3241.03518392384,7181,0.99995,1000,10,236,10,"100 100000 100 100000 100 100000"
"314","sim-2041644704.msf.Rep0","SSEvolK2P",-3243.63608000084,7181,0.99995,1000,10,236,10,"100 100000 100 100000 100 100000"
"315","sim-2041644704.msf.Rep0","ANNEALINGJC",-3238.55339458645,7181,0.99995,1000,10,236,10,"100 100000 100 100000 100 100000"
"316","sim-2041644704.msf.Rep0","SSJC",-3238.75579706983,7181,0.99995,1000,10,236,10,"100 100000 100 100000 100 100000"
"317","sim-2041644704.msf.Rep0","ANNEALINGEvolGTR",-3257.43462364748,7181,0.99995,1000,10,236,10,"100 100000 100 100000 100 100000"
"318","sim-2041644704.msf.Rep0","SSEvolGTR",-3267.32054097634,7181,0.99995,1000,10,236,10,"100 100000 100 100000 100 100000"
"319","sim-1951022735.msf.Rep0","ANNEALINGEvolK2P",-3281.78480069986,7181,0.99995,1000,10,246,10,"100 100000 100 100000 100 100000"
"320","sim-1951022735.msf.Rep0","SSEvolK2P",-3286.71347942773,7181,0.99995,1000,10,246,10,"100 100000 100 100000 100 100000"
"321","sim-1951022735.msf.Rep0","ANNEALINGJC",-3281.65607496157,7181,0.99995,1000,10,246,10,"100 100000 100 100000 100 100000"
"322","sim-1951022735.msf.Rep0","SSJC",-3280.88700072933,7181,0.99995,1000,10,246,10,"100 100000 100 100000 100 100000"
"323","sim-1951022735.msf.Rep0","ANNEALINGEvolGTR",-3310.14189051313,7181,0.99995,1000,10,246,10,"100 100000 100 100000 100 100000"
"324","sim-1951022735.msf.Rep0","SSEvolGTR",-3317.26034653619,7181,0.99995,1000,10,246,10,"100 100000 100 100000 100 100000"
"325","sim--681577682.msf.Rep0","ANNEALINGEvolK2P",-3333.37602925465,7181,0.99995,1000,10,245,10,"100 100000 100 100000 100 100000"
"326","sim--681577682.msf.Rep0","SSEvolK2P",-3334.23612512289,7181,0.99995,1000,10,245,10,"100 100000 100 100000 100 100000"
"327","sim--681577682.msf.Rep0","ANNEALINGJC",-3331.06781674626,7181,0.99995,1000,10,245,10,"100 100000 100 100000 100 100000"
"328","sim--681577682.msf.Rep0","SSJC",-3328.31834992438,7181,0.99995,1000,10,245,10,"100 100000 100 100000 100 100000"
"329","sim--681577682.msf.Rep0","ANNEALINGEvolGTR",-3353.20260345673,7181,0.99995,1000,10,245,10,"100 100000 100 100000 100 100000"
"330","sim--681577682.msf.Rep0","SSEvolGTR",-3360.09414292992,7181,0.99995,1000,10,245,10,"100 100000 100 100000 100 100000"
"331","sim-1672922540.msf.Rep0","ANNEALINGEvolK2P",-3798.08532392169,7181,0.99995,1000,10,225,10,"100 100000 100 100000 100 100000"
"332","sim-1672922540.msf.Rep0","SSEvolK2P",-3798.48409760578,7181,0.99995,1000,10,225,10,"100 100000 100 100000 100 100000"
"333","sim-1672922540.msf.Rep0","ANNEALINGJC",-3793.17621301433,7181,0.99995,1000,10,225,10,"100 100000 100 100000 100 100000"
"334","sim-1672922540.msf.Rep0","SSJC",-3793.73697309266,7181,0.99995,1000,10,225,10,"100 100000 100 100000 100 100000"
"335","sim-1672922540.msf.Rep0","ANNEALINGEvolGTR",-3811.21451285085,7181,0.99995,1000,10,225,10,"100 100000 100 100000 100 100000"
"336","sim-1672922540.msf.Rep0","SSEvolGTR",-3817.08776905263,7181,0.99995,1000,10,225,10,"100 100000 100 100000 100 100000"
"337","sim-1918180326.msf.Rep0","ANNEALINGEvolK2P",-3409.14241740901,7181,0.99995,1000,10,271,10,"100 100000 100 100000 100 100000"
"338","sim-1918180326.msf.Rep0","SSEvolK2P",-3409.32941989625,7181,0.99995,1000,10,271,10,"100 100000 100 100000 100 100000"
"339","sim-1918180326.msf.Rep0","ANNEALINGJC",-3407.34625157774,7181,0.99995,1000,10,271,10,"100 100000 100 100000 100 100000"
"340","sim-1918180326.msf.Rep0","SSJC",-3406.11179460904,7181,0.99995,1000,10,271,10,"100 100000 100 100000 100 100000"
"341","sim-1918180326.msf.Rep0","ANNEALINGEvolGTR",-3429.51162819255,7181,0.99995,1000,10,271,10,"100 100000 100 100000 100 100000"
"342","sim-1918180326.msf.Rep0","SSEvolGTR",-3435.92999608382,7181,0.99995,1000,10,271,10,"100 100000 100 100000 100 100000"
"343","sim-1582300571.msf.Rep0","ANNEALINGEvolK2P",-3314.35347206304,7181,0.99995,1000,10,203,10,"100 100000 100 100000 100 100000"
"344","sim-1582300571.msf.Rep0","SSEvolK2P",-3315.60430612279,7181,0.99995,1000,10,203,10,"100 100000 100 100000 100 100000"
"345","sim-1582300571.msf.Rep0","ANNEALINGJC",-3311.72133123049,7181,0.99995,1000,10,203,10,"100 100000 100 100000 100 100000"
"346","sim-1582300571.msf.Rep0","SSJC",-3312.28893748214,7181,0.99995,1000,10,203,10,"100 100000 100 100000 100 100000"
"347","sim-1582300571.msf.Rep0","ANNEALINGEvolGTR",-3334.5175425457,7181,0.99995,1000,10,203,10,"100 100000 100 100000 100 100000"
"348","sim-1582300571.msf.Rep0","SSEvolGTR",-3344.16969524195,7181,0.99995,1000,10,203,10,"100 100000 100 100000 100 100000"
"349","sim--481630881.msf.Rep0","ANNEALINGEvolK2P",-3770.66576508421,7181,0.99995,1000,10,278,10,"100 100000 100 100000 100 100000"
"350","sim--481630881.msf.Rep0","SSEvolK2P",-3769.85844997524,7181,0.99995,1000,10,278,10,"100 100000 100 100000 100 100000"
"351","sim--481630881.msf.Rep0","ANNEALINGJC",-3767.55457252586,7181,0.99995,1000,10,278,10,"100 100000 100 100000 100 100000"
"352","sim--481630881.msf.Rep0","SSJC",-3767.38677093297,7181,0.99995,1000,10,278,10,"100 100000 100 100000 100 100000"
"353","sim--481630881.msf.Rep0","ANNEALINGEvolGTR",-3777.04083561744,7181,0.99995,1000,10,278,10,"100 100000 100 100000 100 100000"
"354","sim--481630881.msf.Rep0","SSEvolGTR",-3783.78246410734,7181,0.99995,1000,10,278,10,"100 100000 100 100000 100 100000"
"355","sim--959677876.msf.Rep0","ANNEALINGEvolK2P",-3495.50515006908,7181,0.99995,1000,10,228,10,"100 100000 100 100000 100 100000"
"356","sim--959677876.msf.Rep0","SSEvolK2P",-3496.91505127335,7181,0.99995,1000,10,228,10,"100 100000 100 100000 100 100000"
"357","sim--959677876.msf.Rep0","ANNEALINGJC",-3492.12071297002,7181,0.99995,1000,10,228,10,"100 100000 100 100000 100 100000"
"358","sim--959677876.msf.Rep0","SSJC",-3490.08088762031,7181,0.99995,1000,10,228,10,"100 100000 100 100000 100 100000"
"359","sim--959677876.msf.Rep0","ANNEALINGEvolGTR",-3504.89434679047,7181,0.99995,1000,10,228,10,"100 100000 100 100000 100 100000"
"360","sim--959677876.msf.Rep0","SSEvolGTR",-3528.75187572112,7181,0.99995,1000,10,228,10,"100 100000 100 100000 100 100000"
"361","sim--158219702.msf.Rep0","ANNEALINGEvolK2P",-3769.14345056794,7181,0.99995,1000,10,272,10,"100 100000 100 100000 100 100000"
"362","sim--158219702.msf.Rep0","SSEvolK2P",-3773.69462625418,7181,0.99995,1000,10,272,10,"100 100000 100 100000 100 100000"
"363","sim--158219702.msf.Rep0","ANNEALINGJC",-3766.88160928873,7181,0.99995,1000,10,272,10,"100 100000 100 100000 100 100000"
"364","sim--158219702.msf.Rep0","SSJC",-3766.8888589594,7181,0.99995,1000,10,272,10,"100 100000 100 100000 100 100000"
"365","sim--158219702.msf.Rep0","ANNEALINGEvolGTR",-3786.06409673501,7181,0.99995,1000,10,272,10,"100 100000 100 100000 100 100000"
"366","sim--158219702.msf.Rep0","SSEvolGTR",-3796.28236611118,7181,0.99995,1000,10,272,10,"100 100000 100 100000 100 100000"
"367","sim-1304200377.msf.Rep0","ANNEALINGEvolK2P",-3863.28514432227,7181,0.99995,1000,10,250,10,"100 100000 100 100000 100 100000"
"368","sim-1304200377.msf.Rep0","SSEvolK2P",-3867.98302326908,7181,0.99995,1000,10,250,10,"100 100000 100 100000 100 100000"
"369","sim-1304200377.msf.Rep0","ANNEALINGJC",-3859.89499302683,7181,0.99995,1000,10,250,10,"100 100000 100 100000 100 100000"
"370","sim-1304200377.msf.Rep0","SSJC",-3859.63134698063,7181,0.99995,1000,10,250,10,"100 100000 100 100000 100 100000"
"371","sim-1304200377.msf.Rep0","ANNEALINGEvolGTR",-3885.16428294975,7181,0.99995,1000,10,250,10,"100 100000 100 100000 100 100000"
"372","sim-1304200377.msf.Rep0","SSEvolGTR",-3894.79461064861,7181,0.99995,1000,10,250,10,"100 100000 100 100000 100 100000"
"373","sim-1549458162.msf.Rep0","ANNEALINGEvolK2P",-3160.97431436524,7181,0.99995,1000,10,256,10,"100 100000 100 100000 100 100000"
"374","sim-1549458162.msf.Rep0","SSEvolK2P",-3159.60065166043,7181,0.99995,1000,10,256,10,"100 100000 100 100000 100 100000"
"375","sim-1549458162.msf.Rep0","ANNEALINGJC",-3158.76694274939,7181,0.99995,1000,10,256,10,"100 100000 100 100000 100 100000"
"376","sim-1549458162.msf.Rep0","SSJC",-3159.21933130656,7181,0.99995,1000,10,256,10,"100 100000 100 100000 100 100000"
"377","sim-1549458162.msf.Rep0","ANNEALINGEvolGTR",-3168.14578589069,7181,0.99995,1000,10,256,10,"100 100000 100 100000 100 100000"
"378","sim-1549458162.msf.Rep0","SSEvolGTR",-3176.56916363332,7181,0.99995,1000,10,256,10,"100 100000 100 100000 100 100000"
"379","sim--772199651.msf.Rep0","ANNEALINGEvolK2P",-2927.48435253488,7181,0.99995,1000,10,223,10,"100 100000 100 100000 100 100000"
"380","sim--772199651.msf.Rep0","SSEvolK2P",-2929.12973397008,7181,0.99995,1000,10,223,10,"100 100000 100 100000 100 100000"
"381","sim--772199651.msf.Rep0","ANNEALINGJC",-2930.89155566619,7181,0.99995,1000,10,223,10,"100 100000 100 100000 100 100000"
"382","sim--772199651.msf.Rep0","SSJC",-2928.67344930051,7181,0.99995,1000,10,223,10,"100 100000 100 100000 100 100000"
