#treeName,Method,NumericalLogZ,logZ
sim-1121221206.msf.Rep0,Adaptive,0.0,-1255.1230918064593
sim-1121221206.msf.Rep0,Deterministic,0.0,-1255.665090862611
sim-1121221206.msf.Rep0,MCMC,NA,0.0
sim-1121221206.msf.Rep0,LIS,NA,-1255.9561321988024
sim-1121221206.msf.Rep0,SS,NA,-1256.0664630521308
sim-1121221206.msf.Rep1,Adaptive,0.0,-1255.6896649487578
sim-1121221206.msf.Rep1,Deterministic,0.0,-1255.4019694339129
sim-1121221206.msf.Rep1,MCMC,NA,0.0
sim-1121221206.msf.Rep1,LIS,NA,-1255.8906194405756
sim-1121221206.msf.Rep1,SS,NA,-1256.0553799001075
sim-1121221206.msf.Rep2,Adaptive,0.0,-1255.4133029095308
sim-1121221206.msf.Rep2,Deterministic,0.0,-1255.5054727370202
sim-1121221206.msf.Rep2,MCMC,NA,0.0
sim-1121221206.msf.Rep2,LIS,NA,-1255.8025259517974
sim-1121221206.msf.Rep2,SS,NA,-1256.182733272343
sim-1121221206.msf.Rep3,Adaptive,0.0,-1255.656345227294
sim-1121221206.msf.Rep3,Deterministic,0.0,-1255.6300821705354
sim-1121221206.msf.Rep3,MCMC,NA,0.0
sim-1121221206.msf.Rep3,LIS,NA,-1255.9474421273533
sim-1121221206.msf.Rep3,SS,NA,-1255.7331628285026
sim-1121221206.msf.Rep4,Adaptive,0.0,-1255.7143893780622
sim-1121221206.msf.Rep4,Deterministic,0.0,-1255.3849958004978
sim-1121221206.msf.Rep4,MCMC,NA,0.0
sim-1121221206.msf.Rep4,LIS,NA,-1255.6996805606584
sim-1121221206.msf.Rep4,SS,NA,-1255.761400512369
sim-1121221206.msf.Rep5,Adaptive,0.0,-1255.4232628168286
sim-1121221206.msf.Rep5,Deterministic,0.0,-1255.5512420961472
sim-1121221206.msf.Rep5,MCMC,NA,0.0
sim-1121221206.msf.Rep5,LIS,NA,-1256.050305942757
sim-1121221206.msf.Rep5,SS,NA,-1255.9052725136685
sim-1121221206.msf.Rep6,Adaptive,0.0,-1255.4589247926933
sim-1121221206.msf.Rep6,Deterministic,0.0,-1255.676328307033
sim-1121221206.msf.Rep6,MCMC,NA,0.0
sim-1121221206.msf.Rep6,LIS,NA,-1256.1313640615044
sim-1121221206.msf.Rep6,SS,NA,-1256.0129773112046
sim-1121221206.msf.Rep7,Adaptive,0.0,-1255.664712806279
sim-1121221206.msf.Rep7,Deterministic,0.0,-1255.86875793096
sim-1121221206.msf.Rep7,MCMC,NA,0.0
sim-1121221206.msf.Rep7,LIS,NA,-1255.9447248450642
sim-1121221206.msf.Rep7,SS,NA,-1256.064759676922
sim-1121221206.msf.Rep8,Adaptive,0.0,-1255.5593441187234
sim-1121221206.msf.Rep8,Deterministic,0.0,-1255.721302169794
sim-1121221206.msf.Rep8,MCMC,NA,0.0
sim-1121221206.msf.Rep8,LIS,NA,-1255.7529440471633
sim-1121221206.msf.Rep8,SS,NA,-1256.1848968243232
sim-1121221206.msf.Rep9,Adaptive,0.0,-1255.2640941764944
sim-1121221206.msf.Rep9,Deterministic,0.0,-1255.3350068241575
sim-1121221206.msf.Rep9,MCMC,NA,0.0
sim-1121221206.msf.Rep9,LIS,NA,-1256.0377539320496
sim-1121221206.msf.Rep9,SS,NA,-1255.8595485928008
