#treeName,Method,NumericalLogZ,logZ
sim-1983759278.msf.Rep0,Deterministic,0.0,-1739.5428220181
sim-1983759278.msf.Rep1,Deterministic,0.0,-1739.918692052533
sim-1983759278.msf.Rep2,Deterministic,0.0,-1738.8322810705693
sim-1983759278.msf.Rep3,Deterministic,0.0,-1739.5767899883497
sim-1983759278.msf.Rep4,Deterministic,0.0,-1739.3387031406426
sim-1983759278.msf.Rep5,Deterministic,0.0,-1738.89918964882
sim-1983759278.msf.Rep6,Deterministic,0.0,-1738.7698665781484
sim-1983759278.msf.Rep7,Deterministic,0.0,-1739.1790793393152
sim-1983759278.msf.Rep8,Deterministic,0.0,-1739.2803058495012
sim-1983759278.msf.Rep9,Deterministic,0.0,-1740.1611783219532
sim-1983759278.msf.Rep10,Deterministic,0.0,-1740.024961149183
sim-1983759278.msf.Rep11,Deterministic,0.0,-1740.5113798143716
sim-1983759278.msf.Rep12,Deterministic,0.0,-1739.6619081248982
sim-1983759278.msf.Rep13,Deterministic,0.0,-1739.5157136924274
sim-1983759278.msf.Rep14,Deterministic,0.0,-1740.1665013001343
sim-1983759278.msf.Rep15,Deterministic,0.0,-1738.6932834109123
sim-1983759278.msf.Rep16,Deterministic,0.0,-1738.9816906758986
sim-1983759278.msf.Rep17,Deterministic,0.0,-1740.106931591917
sim-1983759278.msf.Rep18,Deterministic,0.0,-1740.6649983196648
sim-1983759278.msf.Rep19,Deterministic,0.0,-1737.6614422027492
