#treeName,Method,NumericalLogZ,logZ
sim--706515689.msf.Rep0,Deterministic,0.0,-1785.5834800890882
sim--706515689.msf.Rep1,Deterministic,0.0,-1787.1825748184415
sim--706515689.msf.Rep2,Deterministic,0.0,-1785.0866032966564
sim--706515689.msf.Rep3,Deterministic,0.0,-1784.752571998868
sim--706515689.msf.Rep4,Deterministic,0.0,-1785.502735072858
sim--706515689.msf.Rep5,Deterministic,0.0,-1785.9758173359505
sim--706515689.msf.Rep6,Deterministic,0.0,-1785.2986680831953
sim--706515689.msf.Rep7,Deterministic,0.0,-1786.7575269093547
sim--706515689.msf.Rep8,Deterministic,0.0,-1786.878487821185
sim--706515689.msf.Rep9,Deterministic,0.0,-1786.8727064375128
sim--706515689.msf.Rep10,Deterministic,0.0,-1785.236629506156
sim--706515689.msf.Rep11,Deterministic,0.0,-1785.1308236756072
sim--706515689.msf.Rep12,Deterministic,0.0,-1787.3300895574544
sim--706515689.msf.Rep13,Deterministic,0.0,-1787.6218621733615
sim--706515689.msf.Rep14,Deterministic,0.0,-1786.5488302050094
sim--706515689.msf.Rep15,Deterministic,0.0,-1786.6517545273077
sim--706515689.msf.Rep16,Deterministic,0.0,-1785.9816213744089
sim--706515689.msf.Rep17,Deterministic,0.0,-1786.475516702427
sim--706515689.msf.Rep18,Deterministic,0.0,-1785.0597623412402
sim--706515689.msf.Rep19,Deterministic,0.0,-1785.0014230367515
