#t,ESS,tempDiff,temp
0,499.9999999999944,0.0,0.0
1,499.4999999999983,1.3232624615237162E-4,1.3232624615237162E-4
2,498.03571155977664,1.3342764493649384E-4,2.6575389108886543E-4
3,495.66529834339275,1.3269331901455552E-4,3.9844721010342095E-4
4,492.41916283842926,1.321546819835728E-4,5.306018920869938E-4
5,488.3426777447898,1.3467388761984988E-4,6.652757797068437E-4
6,483.4958465101726,1.3618480642507645E-4,8.014605861319202E-4
7,477.91913345426883,1.3495834352221243E-4,9.364189296541326E-4
8,471.68762592295735,1.3795525344114846E-4,0.001074374183095281
9,464.8556480870072,1.385227679877188E-4,0.0012128969510829999
10,457.51371592091056,1.3809549726786168E-4,0.0013509924483508615
11,449.6682759974732,1.3813952668663234E-4,0.0014891319750374938
12,441.33675490403107,1.380751207075385E-4,0.0016272070957450322
13,432.5378342355023,1.3759614433449623E-4,0.0017648032400795284
14,423.3315198998178,1.3732787526441175E-4,0.0019021311153439402
15,413.74210408682995,1.4010435474581063E-4,0.002042235470089751
16,403.80562548407147,1.39348937702762E-4,0.0021815844077925127
17,393.69754960892976,1.397675166454907E-4,0.0023213519244380033
18,383.4312083898793,1.3933612845352594E-4,0.002460688052891529
19,373.1404620355343,1.3970998863597619E-4,0.0026003980415275053
20,362.78653430729497,1.3985024963988592E-4,0.0027402482911673912
21,352.48600438256585,1.3953396900771216E-4,0.0028797822601751033
22,342.1845509433531,1.4110090849372343E-4,0.0030208831686688266
23,331.9372423078279,1.42881196064658E-4,0.0031637643647334846
24,321.6246357406442,1.423283671710102E-4,0.003306092731904495
25,311.31462221962335,1.4388229465255283E-4,0.003449975026557048
26,300.9148079130475,1.4188539480661144E-4,0.0035918604213636593
27,290.43438323387346,1.4268833978360137E-4,0.0037345487611472605
28,280.0761033905218,1.4344738872370792E-4,0.0038779961498709684
29,269.7947553404246,1.412822186806759E-4,0.004019278368551644
30,259.61581715615824,1.423548922590734E-4,0.004161633260810718
31,249.42825454266904,1.4174164770225885E-4,0.004303374908512977
32,499.4999999999977,1.4754779040583794E-4,0.004450922698918815
33,498.0342808340225,1.482719560593757E-4,0.004599194654978191
34,495.6432095640163,1.4982017062732935E-4,0.00474901482560552
35,492.37877831917996,1.5002022806569963E-4,0.00489903505367122
36,488.2885515786021,1.5057714059123843E-4,0.005049612194262458
37,483.46559921198207,1.5070200022583412E-4,0.005200314194488292
38,477.9209201426682,1.5211474228306855E-4,0.00535242893677136
39,471.7867359687906,1.5276096335917953E-4,0.00550518990013054
40,465.0110702442887,1.5296941791404723E-4,0.0056581593180445875
41,457.67447421419917,1.528024230980471E-4,0.005810961741142635
42,449.8111622014656,1.5295379299826267E-4,0.0059639155341408975
43,441.45743926456515,1.5257587166544025E-4,0.006116491405806338
44,432.69446517634793,1.5106698274873237E-4,0.00626755838855507
45,423.501137268171,1.5122044438740568E-4,0.006418778832942476
46,414.01473447838066,1.539748179467222E-4,0.006572753650889198
47,404.1613706009717,1.5282849075666787E-4,0.006725582141645866
48,393.9433498850879,1.525167295259941E-4,0.00687809887117186
49,383.4744997390138,1.544199999493298E-4,0.0070325188711211906
50,372.8064695277569,1.5513603032458494E-4,0.007187654901445776
51,361.90986421566777,1.559551953328985E-4,0.007343610096778674
52,350.90607836878655,1.5664198354668957E-4,0.007500252080325363
53,340.05206543679833,1.5737381595768923E-4,0.0076576258962830525
54,329.1839031214696,1.5936909767103472E-4,0.007816994993954086
55,318.31203594749417,1.5838611119974903E-4,0.007975381105153835
56,307.5641814906873,1.601053764264401E-4,0.008135486481580275
57,296.86987712748333,1.6253216103597428E-4,0.00829801864261625
58,286.33968153370944,1.623450974939106E-4,0.00846036374011016
59,275.91757963245857,1.633645947372619E-4,0.008623728334847421
60,265.6868250068208,1.6595274808049848E-4,0.00878968108292792
61,255.56348238628416,1.6789654784474925E-4,0.00895757763077267
62,245.79231750684787,1.6780536601356937E-4,0.00912538299678624
63,499.500000000003,1.7340274284270723E-4,0.009298785739628947
64,498.0293698226372,1.7419545430289113E-4,0.009472981193931838
65,495.6444138502813,1.754035895700364E-4,0.009648384783501874
66,492.37908524701373,1.7652856072020634E-4,0.00982491334422208
67,488.30520153639185,1.7812489569015233E-4,0.010003038239912233
68,483.4783263364874,1.7658974816385002E-4,0.010179627988076083
69,477.9200535597328,1.761625842209282E-4,0.01035579057229701
70,471.7390123598425,1.7789953946493103E-4,0.010533690111761942
71,465.00527028414785,1.786922255659064E-4,0.010712382337327847
72,457.71275148705877,1.806061198501293E-4,0.010892988457177977
73,449.9499528903754,1.8008244235817106E-4,0.011073070899536148
74,441.79917932974837,1.8317257723036436E-4,0.011256243476766513
75,433.35885478890106,1.8535223271298458E-4,0.011441595709479497
76,424.61358038993234,1.8836082014807786E-4,0.011629956529627575
77,415.5754646068414,1.8989229205886436E-4,0.011819848821686438
78,406.37526786845865,1.9013021005979613E-4,0.012009979031746235
79,396.99009750522185,1.9161799720341546E-4,0.01220159702894965
80,387.49441620293015,1.9533198427179452E-4,0.012396929013221444
81,377.873168030504,1.9761961156745955E-4,0.012594548624788903
82,368.2130488674238,2.0098119566415023E-4,0.012795529820453054
