#treeName,Method,NumericalLogZ,logZ
sim-1121221206.msf.Rep0,Adaptive,0.0,-1255.811836274072
sim-1121221206.msf.Rep0,Deterministic,0.0,-1255.7405255747315
sim-1121221206.msf.Rep0,MCMC,NA,0.0
sim-1121221206.msf.Rep0,LIS,NA,-1255.7689579933071
sim-1121221206.msf.Rep0,SS,NA,-1255.9361956458565
sim-1121221206.msf.Rep1,Adaptive,0.0,-1255.2936759521785
sim-1121221206.msf.Rep1,Deterministic,0.0,-1255.3655383587384
sim-1121221206.msf.Rep1,MCMC,NA,0.0
sim-1121221206.msf.Rep1,LIS,NA,-1256.1092213536415
sim-1121221206.msf.Rep1,SS,NA,-1256.1445637002887
sim-1121221206.msf.Rep2,Adaptive,0.0,-1255.882170360004
sim-1121221206.msf.Rep2,Deterministic,0.0,-1255.5473715762032
sim-1121221206.msf.Rep2,MCMC,NA,0.0
sim-1121221206.msf.Rep2,LIS,NA,-1256.2582184963435
sim-1121221206.msf.Rep2,SS,NA,-1256.11930298971
sim-1121221206.msf.Rep3,Adaptive,0.0,-1255.5648022234948
sim-1121221206.msf.Rep3,Deterministic,0.0,-1255.7047485486944
sim-1121221206.msf.Rep3,MCMC,NA,0.0
sim-1121221206.msf.Rep3,LIS,NA,-1255.6869730511467
sim-1121221206.msf.Rep3,SS,NA,-1255.8159691151313
sim-1121221206.msf.Rep4,Adaptive,0.0,-1255.5366391914138
sim-1121221206.msf.Rep4,Deterministic,0.0,-1255.8793675195043
sim-1121221206.msf.Rep4,MCMC,NA,0.0
sim-1121221206.msf.Rep4,LIS,NA,-1255.8074043255474
sim-1121221206.msf.Rep4,SS,NA,-1255.948465850354
sim-1121221206.msf.Rep5,Adaptive,0.0,-1255.2996743350811
sim-1121221206.msf.Rep5,Deterministic,0.0,-1255.4667565209936
sim-1121221206.msf.Rep5,MCMC,NA,0.0
sim-1121221206.msf.Rep5,LIS,NA,-1255.808379770996
sim-1121221206.msf.Rep5,SS,NA,-1255.8369257686777
sim-1121221206.msf.Rep6,Adaptive,0.0,-1255.3892901925196
sim-1121221206.msf.Rep6,Deterministic,0.0,-1255.5089300521486
sim-1121221206.msf.Rep6,MCMC,NA,0.0
sim-1121221206.msf.Rep6,LIS,NA,-1255.95550056396
sim-1121221206.msf.Rep6,SS,NA,-1256.2915006099656
sim-1121221206.msf.Rep7,Adaptive,0.0,-1255.374625649882
sim-1121221206.msf.Rep7,Deterministic,0.0,-1255.5252034350601
sim-1121221206.msf.Rep7,MCMC,NA,0.0
sim-1121221206.msf.Rep7,LIS,NA,-1255.9482821354302
sim-1121221206.msf.Rep7,SS,NA,-1255.8589931332965
sim-1121221206.msf.Rep8,Adaptive,0.0,-1255.616170407326
sim-1121221206.msf.Rep8,Deterministic,0.0,-1255.7939890543607
sim-1121221206.msf.Rep8,MCMC,NA,0.0
sim-1121221206.msf.Rep8,LIS,NA,-1255.9470110220348
sim-1121221206.msf.Rep8,SS,NA,-1255.9120250046608
sim-1121221206.msf.Rep9,Adaptive,0.0,-1255.7295532176076
sim-1121221206.msf.Rep9,Deterministic,0.0,-1255.3696379538844
sim-1121221206.msf.Rep9,MCMC,NA,0.0
sim-1121221206.msf.Rep9,LIS,NA,-1256.2312292145816
sim-1121221206.msf.Rep9,SS,NA,-1255.885636784841
