"X.Method","Adaptive","AdaptiveType","T","IterScale","Repeat","Metric","Value","TreeName","Time"
"ANNEALING","true",0,5495,1000,2,"RobinsonFouldsMetric",0.437301995875556,"sim-1121221206.msf",6273005
"ANNEALING","true",0,5495,1000,2,"KuhnerFelsenstein",0.00612627181165703,"sim-1121221206.msf",6273005
"ANNEALING","false",0,5495,1000,2,"ConsensusLogLL",-28046.5980123246,"sim-1121221206.msf",6253362
"ANNEALING","false",0,5495,1000,2,"BestSampledLogLL",-28062.7658141057,"sim-1121221206.msf",6253362
"ANNEALING","false",0,5495,1000,2,"PartitionMetric",0,"sim-1121221206.msf",6253362
"ANNEALING","false",0,5495,1000,2,"RobinsonFouldsMetric",0.346070256201788,"sim-1121221206.msf",6253362
"ANNEALING","false",0,5495,1000,2,"KuhnerFelsenstein",0.00340585666924566,"sim-1121221206.msf",6253362
"ANNEALING","true",0,5451,1000,3,"ConsensusLogLL",-28045.7193015739,"sim-1121221206.msf",6236945
"ANNEALING","true",0,5451,1000,3,"BestSampledLogLL",-28064.2795425479,"sim-1121221206.msf",6236945
"ANNEALING","true",0,5451,1000,3,"PartitionMetric",0,"sim-1121221206.msf",6236945
"ANNEALING","true",0,5451,1000,3,"RobinsonFouldsMetric",0.369135449538108,"sim-1121221206.msf",6236945
"ANNEALING","true",0,5451,1000,3,"KuhnerFelsenstein",0.00460470918663403,"sim-1121221206.msf",6236945
"ANNEALING","false",0,5451,1000,3,"ConsensusLogLL",-28051.6245586249,"sim-1121221206.msf",6206389
"ANNEALING","false",0,5451,1000,3,"BestSampledLogLL",-28064.3383064779,"sim-1121221206.msf",6206389
"ANNEALING","false",0,5451,1000,3,"PartitionMetric",0,"sim-1121221206.msf",6206389
"ANNEALING","false",0,5451,1000,3,"RobinsonFouldsMetric",0.431736902997183,"sim-1121221206.msf",6206389
"ANNEALING","false",0,5451,1000,3,"KuhnerFelsenstein",0.00561621251987613,"sim-1121221206.msf",6206389
"ANNEALING","true",0,5528,1000,4,"ConsensusLogLL",-28048.0457844304,"sim-1121221206.msf",6315803
"ANNEALING","true",0,5528,1000,4,"BestSampledLogLL",-28060.0395529734,"sim-1121221206.msf",6315803
"ANNEALING","true",0,5528,1000,4,"PartitionMetric",0,"sim-1121221206.msf",6315803
"ANNEALING","true",0,5528,1000,4,"RobinsonFouldsMetric",0.37119632849748,"sim-1121221206.msf",6315803
"ANNEALING","true",0,5528,1000,4,"KuhnerFelsenstein",0.00500390962652561,"sim-1121221206.msf",6315803
"ANNEALING","false",0,5528,1000,4,"ConsensusLogLL",-28046.9512881086,"sim-1121221206.msf",6319791
"ANNEALING","false",0,5528,1000,4,"BestSampledLogLL",-28065.2997213926,"sim-1121221206.msf",6319791
"ANNEALING","false",0,5528,1000,4,"PartitionMetric",0,"sim-1121221206.msf",6319791
"ANNEALING","false",0,5528,1000,4,"RobinsonFouldsMetric",0.418821536459693,"sim-1121221206.msf",6319791
"ANNEALING","false",0,5528,1000,4,"KuhnerFelsenstein",0.00589301681550255,"sim-1121221206.msf",6319791
"ANNEALING","true",0,5483,1000,5,"ConsensusLogLL",-28047.1580096262,"sim-1121221206.msf",6263349
