#treeName,Method,NumericalLogZ,logZ
sim--1063910689.msf.Rep0,Adaptive,0.0,-3054.7419728565155
sim--1063910689.msf.Rep0,Deterministic,0.0,-3053.7049312749273
sim--1063910689.msf.Rep1,Adaptive,0.0,-3053.74537019685
sim--1063910689.msf.Rep1,Deterministic,0.0,-3053.796753256275
sim--1063910689.msf.Rep2,Adaptive,0.0,-3053.8537083923757
sim--1063910689.msf.Rep2,Deterministic,0.0,-3053.437421031936
sim--1063910689.msf.Rep3,Adaptive,0.0,-3053.418048381726
sim--1063910689.msf.Rep3,Deterministic,0.0,-3055.468579792015
sim--1063910689.msf.Rep4,Adaptive,0.0,-3051.9161780861677
sim--1063910689.msf.Rep4,Deterministic,0.0,-3054.4151127495306
sim--1063910689.msf.Rep5,Adaptive,0.0,-3054.470009708295
sim--1063910689.msf.Rep5,Deterministic,0.0,-3054.197378715476
sim--1063910689.msf.Rep6,Adaptive,0.0,-3054.7753883200985
sim--1063910689.msf.Rep6,Deterministic,0.0,-3053.3115051423547
sim--1063910689.msf.Rep7,Adaptive,0.0,-3053.4872269235902
sim--1063910689.msf.Rep7,Deterministic,0.0,-3056.585720092238
sim--1063910689.msf.Rep8,Adaptive,0.0,-3053.378933742537
sim--1063910689.msf.Rep8,Deterministic,0.0,-3051.940741911901
sim--1063910689.msf.Rep9,Adaptive,0.0,-3055.262147801004
sim--1063910689.msf.Rep9,Deterministic,0.0,-3055.8051173870454
sim--1063910689.msf.Rep10,Adaptive,0.0,-3054.71617995421
sim--1063910689.msf.Rep10,Deterministic,0.0,-3053.457685384769
sim--1063910689.msf.Rep11,Adaptive,0.0,-3053.979586675071
sim--1063910689.msf.Rep11,Deterministic,0.0,-3055.251316708993
sim--1063910689.msf.Rep12,Adaptive,0.0,-3052.7629393775433
sim--1063910689.msf.Rep12,Deterministic,0.0,-3054.835765116178
sim--1063910689.msf.Rep13,Adaptive,0.0,-3053.558167653461
sim--1063910689.msf.Rep13,Deterministic,0.0,-3053.986662679947
sim--1063910689.msf.Rep14,Adaptive,0.0,-3051.3736432071514
sim--1063910689.msf.Rep14,Deterministic,0.0,-3053.9540595417698
sim--1063910689.msf.Rep15,Adaptive,0.0,-3053.5817334621406
sim--1063910689.msf.Rep15,Deterministic,0.0,-3052.9635987228485
sim--1063910689.msf.Rep16,Adaptive,0.0,-3053.861685773413
sim--1063910689.msf.Rep16,Deterministic,0.0,-3052.4514819555834
sim--1063910689.msf.Rep17,Adaptive,0.0,-3052.879113595271
sim--1063910689.msf.Rep17,Deterministic,0.0,-3052.5126433219357
sim--1063910689.msf.Rep18,Adaptive,0.0,-3054.4518960574183
sim--1063910689.msf.Rep18,Deterministic,0.0,-3054.3941791612706
