#treeName,Method,NumericalLogZ,logZ
sim--1063910689.msf.Rep0,Deterministic,0.0,-757.0511532714178
sim--1063910689.msf.Rep1,Deterministic,0.0,-757.1179745603367
sim--1063910689.msf.Rep2,Deterministic,0.0,-756.9294979056714
sim--1063910689.msf.Rep3,Deterministic,0.0,-757.0184816635528
sim--1063910689.msf.Rep4,Deterministic,0.0,-757.1888516185868
sim--1063910689.msf.Rep5,Deterministic,0.0,-756.792431499334
sim--1063910689.msf.Rep6,Deterministic,0.0,-757.1309961240776
sim--1063910689.msf.Rep7,Deterministic,0.0,-757.0463850013572
sim--1063910689.msf.Rep8,Deterministic,0.0,-757.0987309984928
sim--1063910689.msf.Rep9,Deterministic,0.0,-757.228828377983
sim--1063910689.msf.Rep10,Deterministic,0.0,-756.9175361386515
sim--1063910689.msf.Rep11,Deterministic,0.0,-757.0209644229815
sim--1063910689.msf.Rep12,Deterministic,0.0,-757.2028987437186
sim--1063910689.msf.Rep13,Deterministic,0.0,-756.903897206966
sim--1063910689.msf.Rep14,Deterministic,0.0,-757.1133806074816
sim--1063910689.msf.Rep15,Deterministic,0.0,-757.2210810235913
sim--1063910689.msf.Rep16,Deterministic,0.0,-756.9371004285557
sim--1063910689.msf.Rep17,Deterministic,0.0,-757.1498354448416
sim--1063910689.msf.Rep18,Deterministic,0.0,-757.0082230418881
sim--1063910689.msf.Rep19,Deterministic,0.0,-756.8054110402213
