#treeName,Method,NumericalLogZ,logZ
sim--436676853.msf.Rep0,Adaptive,0.0,-1911.0472852172275
sim--436676853.msf.Rep0,Deterministic,0.0,-1910.7035870224984
sim--436676853.msf.Rep0,MCMC,NA,0.0
sim--436676853.msf.Rep0,SS,NA,-1912.3102520051343
sim--436676853.msf.Rep1,Adaptive,0.0,-1910.422912040469
sim--436676853.msf.Rep1,Deterministic,0.0,-1910.2108139493967
sim--436676853.msf.Rep1,MCMC,NA,0.0
sim--436676853.msf.Rep1,SS,NA,-1911.7799150821545
sim--436676853.msf.Rep2,Adaptive,0.0,-1911.8494373662054
sim--436676853.msf.Rep2,Deterministic,0.0,-1911.2082192952814
sim--436676853.msf.Rep2,MCMC,NA,0.0
sim--436676853.msf.Rep2,SS,NA,-1912.0156073854812
sim--436676853.msf.Rep3,Adaptive,0.0,-1910.8895203258735
sim--436676853.msf.Rep3,Deterministic,0.0,-1910.8723903106543
sim--436676853.msf.Rep3,MCMC,NA,0.0
sim--436676853.msf.Rep3,SS,NA,-1911.9044642553974
sim--436676853.msf.Rep4,Adaptive,0.0,-1910.6976062346093
sim--436676853.msf.Rep4,Deterministic,0.0,-1911.4207272381693
sim--436676853.msf.Rep4,MCMC,NA,0.0
sim--436676853.msf.Rep4,SS,NA,-1911.7473191447498
sim--436676853.msf.Rep5,Adaptive,0.0,-1910.749864274869
sim--436676853.msf.Rep5,Deterministic,0.0,-1910.7826344254051
sim--436676853.msf.Rep5,MCMC,NA,0.0
sim--436676853.msf.Rep5,SS,NA,-1911.8670794061563
sim--436676853.msf.Rep6,Adaptive,0.0,-1911.5621060735937
sim--436676853.msf.Rep6,Deterministic,0.0,-1911.6639687692063
sim--436676853.msf.Rep6,MCMC,NA,0.0
sim--436676853.msf.Rep6,SS,NA,-1912.1422455678971
sim--436676853.msf.Rep7,Adaptive,0.0,-1911.2305449236912
sim--436676853.msf.Rep7,Deterministic,0.0,-1911.4094633215357
sim--436676853.msf.Rep7,MCMC,NA,0.0
sim--436676853.msf.Rep7,SS,NA,-1912.1117369136887
sim--436676853.msf.Rep8,Adaptive,0.0,-1911.6733343964654
sim--436676853.msf.Rep8,Deterministic,0.0,-1910.9768374532928
sim--436676853.msf.Rep8,MCMC,NA,0.0
sim--436676853.msf.Rep8,SS,NA,-1912.1249385470358
sim--436676853.msf.Rep9,Adaptive,0.0,-1910.6309188467244
sim--436676853.msf.Rep9,Deterministic,0.0,-1911.0953566179746
sim--436676853.msf.Rep9,MCMC,NA,0.0
sim--436676853.msf.Rep9,SS,NA,-1912.6354738416035
