#treeName,Method,NumericalLogZ,logZ
sim-1268969277.msf.Rep0,Deterministic,0.0,-868.4001613939322
sim-1268969277.msf.Rep1,Deterministic,0.0,-868.2600989343995
sim-1268969277.msf.Rep2,Deterministic,0.0,-868.2673730377629
sim-1268969277.msf.Rep3,Deterministic,0.0,-868.4609559993406
sim-1268969277.msf.Rep4,Deterministic,0.0,-868.4246767066697
sim-1268969277.msf.Rep5,Deterministic,0.0,-868.1345596947884
sim-1268969277.msf.Rep6,Deterministic,0.0,-868.2723361123069
sim-1268969277.msf.Rep7,Deterministic,0.0,-868.0984665221004
sim-1268969277.msf.Rep8,Deterministic,0.0,-868.3823403341021
sim-1268969277.msf.Rep9,Deterministic,0.0,-868.2388405793548
sim-1268969277.msf.Rep10,Deterministic,0.0,-868.1719911616033
sim-1268969277.msf.Rep11,Deterministic,0.0,-868.5186632136588
sim-1268969277.msf.Rep12,Deterministic,0.0,-868.4047709974822
sim-1268969277.msf.Rep13,Deterministic,0.0,-868.4578524450776
sim-1268969277.msf.Rep14,Deterministic,0.0,-868.3361160291578
sim-1268969277.msf.Rep15,Deterministic,0.0,-868.4210278518681
sim-1268969277.msf.Rep16,Deterministic,0.0,-868.2392545626922
sim-1268969277.msf.Rep17,Deterministic,0.0,-868.2264174011576
sim-1268969277.msf.Rep18,Deterministic,0.0,-868.2204832434971
sim-1268969277.msf.Rep19,Deterministic,0.0,-868.2052617270756
