#treeName,Method,NumericalLogZ,logZ
sim--1063910689.msf.Rep0,Deterministic,0.0,-2100.895672035681
sim--1063910689.msf.Rep1,Deterministic,0.0,-2101.3677801690624
sim--1063910689.msf.Rep2,Deterministic,0.0,-2097.307699552495
sim--1063910689.msf.Rep3,Deterministic,0.0,-2102.9323098406917
sim--1063910689.msf.Rep4,Deterministic,0.0,-2101.4306840293293
sim--1063910689.msf.Rep5,Deterministic,0.0,-2101.6505416126215
sim--1063910689.msf.Rep6,Deterministic,0.0,-2102.569910775727
sim--1063910689.msf.Rep7,Deterministic,0.0,-2101.830628942825
sim--1063910689.msf.Rep8,Deterministic,0.0,-2100.7491230256846
sim--1063910689.msf.Rep9,Deterministic,0.0,-2095.4892817963296
sim--1063910689.msf.Rep10,Deterministic,0.0,-2103.829940807786
sim--1063910689.msf.Rep11,Deterministic,0.0,-2099.0672210576563
sim--1063910689.msf.Rep12,Deterministic,0.0,-2098.745843527726
sim--1063910689.msf.Rep13,Deterministic,0.0,-2099.006923509019
sim--1063910689.msf.Rep14,Deterministic,0.0,-2099.549147510289
sim--1063910689.msf.Rep15,Deterministic,0.0,-2103.22245985067
sim--1063910689.msf.Rep16,Deterministic,0.0,-2101.892723118198
sim--1063910689.msf.Rep17,Deterministic,0.0,-2101.2136992562014
sim--1063910689.msf.Rep18,Deterministic,0.0,-2099.891473547248
sim--1063910689.msf.Rep19,Deterministic,0.0,-2103.4956518234576
