#treeName,Method,NumericalLogZ,logZ
sim--2142322983.msf.Rep0,Adaptive,0.0,-1431.1802622701714
sim--2142322983.msf.Rep1,Adaptive,0.0,-1417.4394425954429
sim--2142322983.msf.Rep2,Adaptive,0.0,-1417.1095456763244
sim--2142322983.msf.Rep3,Adaptive,0.0,-1419.3009545354155
sim--2142322983.msf.Rep4,Adaptive,0.0,-1417.6801462640187
sim--2142322983.msf.Rep5,Adaptive,0.0,-1431.472281866574
sim--2142322983.msf.Rep6,Adaptive,0.0,-1419.0505620889867
sim--2142322983.msf.Rep7,Adaptive,0.0,-1423.3998403924156
sim--2142322983.msf.Rep8,Adaptive,0.0,-1419.9113102978886
sim--2142322983.msf.Rep9,Adaptive,0.0,-1424.3211183932608
