"","#treeName","Method","logZ","ModelComparisonExperiments.mainRand","ModelComparisonExperiments.alphaSMCSampler","gen.len","gen.nTaxa","gen.rand","gen.treeRate","ModelComparisonExperiments.iterScalings"
"37","sim--992520285.msf.Rep0","ANNEALINGEvolK2P",-4094.7726851711,111,0.9999,500,10,317,10,"1000 100000 1000 100000 1000 100000"
"38","sim--992520285.msf.Rep0","SSEvolK2P",-4093.20749094149,111,0.9999,500,10,317,10,"1000 100000 1000 100000 1000 100000"
"39","sim--992520285.msf.Rep0","ANNEALINGJC",-4087.60794020817,111,0.9999,500,10,317,10,"1000 100000 1000 100000 1000 100000"
"40","sim--992520285.msf.Rep0","SSJC",-4088.22765022698,111,0.9999,500,10,317,10,"1000 100000 1000 100000 1000 100000"
"41","sim--992520285.msf.Rep0","ANNEALINGEvolGTR",-4114.16704684548,111,0.9999,500,10,317,10,"1000 100000 1000 100000 1000 100000"
"42","sim--992520285.msf.Rep0","SSEvolGTR",-4122.75843186251,111,0.9999,500,10,317,10,"1000 100000 1000 100000 1000 100000"
"43","sim-1038568758.msf.Rep0","ANNEALINGEvolK2P",-3781.20649530974,111,0.9999,500,10,303,10,"1000 100000 1000 100000 1000 100000"
"44","sim-1038568758.msf.Rep0","SSEvolK2P",-3783.03289811986,111,0.9999,500,10,303,10,"1000 100000 1000 100000 1000 100000"
"45","sim-1038568758.msf.Rep0","ANNEALINGJC",-3775.52437902092,111,0.9999,500,10,303,10,"1000 100000 1000 100000 1000 100000"
"46","sim-1038568758.msf.Rep0","SSJC",-3776.02239830231,111,0.9999,500,10,303,10,"1000 100000 1000 100000 1000 100000"
"47","sim-1038568758.msf.Rep0","ANNEALINGEvolGTR",-3801.59792898104,111,0.9999,500,10,303,10,"1000 100000 1000 100000 1000 100000"
"48","sim-1038568758.msf.Rep0","SSEvolGTR",-3810.74553458646,111,0.9999,500,10,303,10,"1000 100000 1000 100000 1000 100000"
"49","sim-1963491310.msf.Rep0","ANNEALINGEvolK2P",-3069.65008640128,111,0.9999,500,10,312,10,"1000 100000 1000 100000 1000 100000"
"50","sim-1963491310.msf.Rep0","SSEvolK2P",-3070.10911682794,111,0.9999,500,10,312,10,"1000 100000 1000 100000 1000 100000"
"51","sim-1963491310.msf.Rep0","ANNEALINGJC",-3064.2105848705,111,0.9999,500,10,312,10,"1000 100000 1000 100000 1000 100000"
"52","sim-1963491310.msf.Rep0","SSJC",-3064.91563412597,111,0.9999,500,10,312,10,"1000 100000 1000 100000 1000 100000"
"53","sim-1963491310.msf.Rep0","ANNEALINGEvolGTR",-3089.38298472937,111,0.9999,500,10,312,10,"1000 100000 1000 100000 1000 100000"
"54","sim-1963491310.msf.Rep0","SSEvolGTR",-3098.33208574987,111,0.9999,500,10,312,10,"1000 100000 1000 100000 1000 100000"
"55","sim--669109106.msf.Rep0","ANNEALINGEvolK2P",-2958.88430279532,111,0.9999,500,10,319,10,"1000 100000 1000 100000 1000 100000"
"56","sim--669109106.msf.Rep0","SSEvolK2P",-2959.45596668719,111,0.9999,500,10,319,10,"1000 100000 1000 100000 1000 100000"
"57","sim--669109106.msf.Rep0","ANNEALINGJC",-2952.26839296731,111,0.9999,500,10,319,10,"1000 100000 1000 100000 1000 100000"
"58","sim--669109106.msf.Rep0","SSJC",-2952.75719566433,111,0.9999,500,10,319,10,"1000 100000 1000 100000 1000 100000"
"59","sim--669109106.msf.Rep0","ANNEALINGEvolGTR",-2977.66970416785,111,0.9999,500,10,319,10,"1000 100000 1000 100000 1000 100000"
"60","sim--669109106.msf.Rep0","SSEvolGTR",-2986.66250864105,111,0.9999,500,10,319,10,"1000 100000 1000 100000 1000 100000"
"61","sim--209764974.msf.Rep0","ANNEALINGEvolK2P",-3890.21157480109,111,0.9999,500,10,320,10,"1000 100000 1000 100000 1000 100000"
"62","sim--209764974.msf.Rep0","SSEvolK2P",-3893.2567666886,111,0.9999,500,10,320,10,"1000 100000 1000 100000 1000 100000"
"63","sim--209764974.msf.Rep0","ANNEALINGJC",-3883.42407391853,111,0.9999,500,10,320,10,"1000 100000 1000 100000 1000 100000"
"64","sim--209764974.msf.Rep0","SSJC",-3884.87916567544,111,0.9999,500,10,320,10,"1000 100000 1000 100000 1000 100000"
"65","sim--209764974.msf.Rep0","ANNEALINGEvolGTR",-3907.58511402888,111,0.9999,500,10,320,10,"1000 100000 1000 100000 1000 100000"
"66","sim--209764974.msf.Rep0","SSEvolGTR",-3917.26220787448,111,0.9999,500,10,320,10,"1000 100000 1000 100000 1000 100000"
"67","sim--947209301.msf.Rep0","ANNEALINGEvolK2P",-3853.91574080561,111,0.9999,500,10,302,10,"1000 100000 1000 100000 1000 100000"
"68","sim--947209301.msf.Rep0","SSEvolK2P",-3859.45661016442,111,0.9999,500,10,302,10,"1000 100000 1000 100000 1000 100000"
"69","sim--947209301.msf.Rep0","ANNEALINGJC",-3848.62614520873,111,0.9999,500,10,302,10,"1000 100000 1000 100000 1000 100000"
"70","sim--947209301.msf.Rep0","SSJC",-3849.44538602715,111,0.9999,500,10,302,10,"1000 100000 1000 100000 1000 100000"
"71","sim--947209301.msf.Rep0","ANNEALINGEvolGTR",-3875.68818142784,111,0.9999,500,10,302,10,"1000 100000 1000 100000 1000 100000"
"72","sim--947209301.msf.Rep0","SSEvolGTR",-3885.64056075491,111,0.9999,500,10,302,10,"1000 100000 1000 100000 1000 100000"
"73","sim--345697927.msf.Rep0","ANNEALINGEvolK2P",-3630.71360345124,111,0.9999,500,10,313,10,"1000 100000 1000 100000 1000 100000"
"74","sim--345697927.msf.Rep0","SSEvolK2P",-3632.55502545262,111,0.9999,500,10,313,10,"1000 100000 1000 100000 1000 100000"
"75","sim--345697927.msf.Rep0","ANNEALINGJC",-3626.28357306279,111,0.9999,500,10,313,10,"1000 100000 1000 100000 1000 100000"
"76","sim--345697927.msf.Rep0","SSJC",-3626.14127031164,111,0.9999,500,10,313,10,"1000 100000 1000 100000 1000 100000"
"77","sim--345697927.msf.Rep0","ANNEALINGEvolGTR",-3653.45386082257,111,0.9999,500,10,313,10,"1000 100000 1000 100000 1000 100000"
"78","sim--345697927.msf.Rep0","SSEvolGTR",-3660.35485974098,111,0.9999,500,10,313,10,"1000 100000 1000 100000 1000 100000"
"79","sim-624535610.msf.Rep0","ANNEALINGEvolK2P",-3991.64119606013,111,0.9999,500,10,311,10,"1000 100000 1000 100000 1000 100000"
"80","sim-624535610.msf.Rep0","SSEvolK2P",-3994.1258591454,111,0.9999,500,10,311,10,"1000 100000 1000 100000 1000 100000"
"81","sim-624535610.msf.Rep0","ANNEALINGJC",-3984.80523383747,111,0.9999,500,10,311,10,"1000 100000 1000 100000 1000 100000"
"82","sim-624535610.msf.Rep0","SSJC",-3985.63576737301,111,0.9999,500,10,311,10,"1000 100000 1000 100000 1000 100000"
"83","sim-624535610.msf.Rep0","ANNEALINGEvolGTR",-4011.4127496408,111,0.9999,500,10,311,10,"1000 100000 1000 100000 1000 100000"
