#treeName,Method,NumericalLogZ,logZ
sim--706515689.msf.Rep0,Deterministic,0.0,-792.9828149078909
sim--706515689.msf.Rep1,Deterministic,0.0,-793.1301689504613
sim--706515689.msf.Rep2,Deterministic,0.0,-792.9441951111345
sim--706515689.msf.Rep3,Deterministic,0.0,-792.6642288479034
sim--706515689.msf.Rep4,Deterministic,0.0,-792.828242307726
sim--706515689.msf.Rep5,Deterministic,0.0,-792.9121437791679
sim--706515689.msf.Rep6,Deterministic,0.0,-792.8253025616053
sim--706515689.msf.Rep7,Deterministic,0.0,-792.9248859957708
sim--706515689.msf.Rep8,Deterministic,0.0,-792.90961145032
sim--706515689.msf.Rep9,Deterministic,0.0,-792.8556854273241
sim--706515689.msf.Rep10,Deterministic,0.0,-792.6076140057595
sim--706515689.msf.Rep11,Deterministic,0.0,-792.9937153426043
sim--706515689.msf.Rep12,Deterministic,0.0,-793.0018752306547
sim--706515689.msf.Rep13,Deterministic,0.0,-792.9523281744139
sim--706515689.msf.Rep14,Deterministic,0.0,-792.8721524891242
sim--706515689.msf.Rep15,Deterministic,0.0,-792.9902646414967
sim--706515689.msf.Rep16,Deterministic,0.0,-793.0299058005165
sim--706515689.msf.Rep17,Deterministic,0.0,-792.9290831062515
sim--706515689.msf.Rep18,Deterministic,0.0,-793.1479892956082
sim--706515689.msf.Rep19,Deterministic,0.0,-792.8265154651124
