#treeName,Method,NumericalLogZ,logZ
sim-1350298149.msf.Rep0,MCMC,NA,0.0
sim-1350298149.msf.Rep0,LIS,NA,-1639.8218196446844
sim-1350298149.msf.Rep0,SS,NA,-1654.04062976852
sim-1350298149.msf.Rep1,MCMC,NA,0.0
sim-1350298149.msf.Rep1,LIS,NA,-1653.7613522378779
sim-1350298149.msf.Rep1,SS,NA,-1655.795868664702
sim-1350298149.msf.Rep2,MCMC,NA,0.0
sim-1350298149.msf.Rep2,LIS,NA,-1645.7503312313788
sim-1350298149.msf.Rep2,SS,NA,-1647.8366811153523
sim-1350298149.msf.Rep3,MCMC,NA,0.0
sim-1350298149.msf.Rep3,LIS,NA,-1648.9167043920493
sim-1350298149.msf.Rep3,SS,NA,-1652.0874591980653
sim-1350298149.msf.Rep4,MCMC,NA,0.0
sim-1350298149.msf.Rep4,LIS,NA,-1646.336245379109
sim-1350298149.msf.Rep4,SS,NA,-1655.139439466226
sim-1350298149.msf.Rep5,MCMC,NA,0.0
sim-1350298149.msf.Rep5,LIS,NA,-1649.9698708260282
sim-1350298149.msf.Rep5,SS,NA,-1652.3807076429914
sim-1350298149.msf.Rep6,MCMC,NA,0.0
sim-1350298149.msf.Rep6,LIS,NA,-1654.4917501234045
sim-1350298149.msf.Rep6,SS,NA,-1661.853355261702
sim-1350298149.msf.Rep7,MCMC,NA,0.0
sim-1350298149.msf.Rep7,LIS,NA,-1652.3481409504664
sim-1350298149.msf.Rep7,SS,NA,-1653.8689539289721
sim-1350298149.msf.Rep8,MCMC,NA,0.0
sim-1350298149.msf.Rep8,LIS,NA,-1648.7184521793658
sim-1350298149.msf.Rep8,SS,NA,-1650.956370591072
sim-1350298149.msf.Rep9,MCMC,NA,0.0
sim-1350298149.msf.Rep9,LIS,NA,-1653.9385472096196
sim-1350298149.msf.Rep9,SS,NA,-1655.4327965158577
sim-1350298149.msf.Rep10,MCMC,NA,0.0
sim-1350298149.msf.Rep10,LIS,NA,-1654.1633670931305
sim-1350298149.msf.Rep10,SS,NA,-1655.2737436766874
sim-1350298149.msf.Rep11,MCMC,NA,0.0
sim-1350298149.msf.Rep11,LIS,NA,-1651.9090009658282
sim-1350298149.msf.Rep11,SS,NA,-1657.0087534502172
sim-1350298149.msf.Rep12,MCMC,NA,0.0
sim-1350298149.msf.Rep12,LIS,NA,-1648.724061517509
sim-1350298149.msf.Rep12,SS,NA,-1650.115129885083
sim-1350298149.msf.Rep13,MCMC,NA,0.0
sim-1350298149.msf.Rep13,LIS,NA,-1655.8026008133802
sim-1350298149.msf.Rep13,SS,NA,-1655.8235203199417
sim-1350298149.msf.Rep14,MCMC,NA,0.0
sim-1350298149.msf.Rep14,LIS,NA,-1643.726903257237
sim-1350298149.msf.Rep14,SS,NA,-1658.582717293148
sim-1350298149.msf.Rep15,MCMC,NA,0.0
sim-1350298149.msf.Rep15,LIS,NA,-1651.8231579731682
sim-1350298149.msf.Rep15,SS,NA,-1659.2712498469139
sim-1350298149.msf.Rep16,MCMC,NA,0.0
sim-1350298149.msf.Rep16,LIS,NA,-1655.401015920005
sim-1350298149.msf.Rep16,SS,NA,-1652.271308176192
sim-1350298149.msf.Rep17,MCMC,NA,0.0
sim-1350298149.msf.Rep17,LIS,NA,-1653.8372353360646
sim-1350298149.msf.Rep17,SS,NA,-1658.8381962885271
sim-1350298149.msf.Rep18,MCMC,NA,0.0
sim-1350298149.msf.Rep18,LIS,NA,-1651.227408356197
sim-1350298149.msf.Rep18,SS,NA,-1652.2607795416611
sim-1350298149.msf.Rep19,MCMC,NA,0.0
sim-1350298149.msf.Rep19,LIS,NA,-1652.127403041816
sim-1350298149.msf.Rep19,SS,NA,-1663.4821943596653
