#treeName,Method,NumericalLogZ,logZ
sim-1121221206.msf.Rep0,Adaptive,0.0,-1267.868832635344
sim-1121221206.msf.Rep0,Deterministic,0.0,-1267.3793097976118
sim-1121221206.msf.Rep0,MCMC,NA,0.0
sim-1121221206.msf.Rep0,LIS,NA,-1268.2732313761126
sim-1121221206.msf.Rep0,SS,NA,-1267.323595256678
sim-1121221206.msf.Rep1,Adaptive,0.0,-1267.2352429908128
sim-1121221206.msf.Rep1,Deterministic,0.0,-1267.2556812398368
sim-1121221206.msf.Rep1,MCMC,NA,0.0
sim-1121221206.msf.Rep1,LIS,NA,-1268.2639439786012
sim-1121221206.msf.Rep1,SS,NA,-1267.806015101599
sim-1121221206.msf.Rep2,Adaptive,0.0,-1267.791293272957
sim-1121221206.msf.Rep2,Deterministic,0.0,-1267.5118578723948
sim-1121221206.msf.Rep2,MCMC,NA,0.0
sim-1121221206.msf.Rep2,LIS,NA,-1268.436750715668
sim-1121221206.msf.Rep2,SS,NA,-1267.565799754606
sim-1121221206.msf.Rep3,Adaptive,0.0,-1268.1462868144672
sim-1121221206.msf.Rep3,Deterministic,0.0,-1268.117086987567
sim-1121221206.msf.Rep3,MCMC,NA,0.0
sim-1121221206.msf.Rep3,LIS,NA,-1267.7316541699777
sim-1121221206.msf.Rep3,SS,NA,-1268.477846743792
sim-1121221206.msf.Rep4,Adaptive,0.0,-1267.8083185227424
sim-1121221206.msf.Rep4,Deterministic,0.0,-1267.7187187062104
sim-1121221206.msf.Rep4,MCMC,NA,0.0
sim-1121221206.msf.Rep4,LIS,NA,-1267.5076430656768
sim-1121221206.msf.Rep4,SS,NA,-1267.5768737548797
sim-1121221206.msf.Rep5,Adaptive,0.0,-1267.7860610351468
sim-1121221206.msf.Rep5,Deterministic,0.0,-1267.956300687175
sim-1121221206.msf.Rep5,MCMC,NA,0.0
sim-1121221206.msf.Rep5,LIS,NA,-1268.615322878543
sim-1121221206.msf.Rep5,SS,NA,-1267.1201845458704
sim-1121221206.msf.Rep6,Adaptive,0.0,-1267.426814900478
sim-1121221206.msf.Rep6,Deterministic,0.0,-1268.1238544329713
sim-1121221206.msf.Rep6,MCMC,NA,0.0
sim-1121221206.msf.Rep6,LIS,NA,-1267.7549221784857
sim-1121221206.msf.Rep6,SS,NA,-1268.0548923704173
sim-1121221206.msf.Rep7,Adaptive,0.0,-1267.506421461833
sim-1121221206.msf.Rep7,Deterministic,0.0,-1267.5558161819895
sim-1121221206.msf.Rep7,MCMC,NA,0.0
sim-1121221206.msf.Rep7,LIS,NA,-1268.6998195831425
sim-1121221206.msf.Rep7,SS,NA,-1268.3317895736577
sim-1121221206.msf.Rep8,Adaptive,0.0,-1268.154349544685
sim-1121221206.msf.Rep8,Deterministic,0.0,-1267.806519979856
sim-1121221206.msf.Rep8,MCMC,NA,0.0
sim-1121221206.msf.Rep8,LIS,NA,-1268.5283450226634
sim-1121221206.msf.Rep8,SS,NA,-1268.3324491682001
sim-1121221206.msf.Rep9,Adaptive,0.0,-1267.2009529937955
sim-1121221206.msf.Rep9,Deterministic,0.0,-1267.1600300209343
sim-1121221206.msf.Rep9,MCMC,NA,0.0
sim-1121221206.msf.Rep9,LIS,NA,-1267.9531081942973
sim-1121221206.msf.Rep9,SS,NA,-1268.5385070801506
